#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   178    0.51274E+04   -0.35966E+02    0.10594E-05   -0.35966E+02    0.80921E+00   -0.34701E-08    0.10594E-05   -0.34701E-08    0.19927E-11
   179    0.51506E+04   -0.35245E+02    0.10448E-05   -0.35245E+02    0.79849E+00   -0.34156E-08    0.10448E-05   -0.34156E-08    0.19597E-11
   180    0.51735E+04   -0.34497E+02    0.10305E-05   -0.34497E+02    0.78794E+00   -0.33576E-08    0.10305E-05   -0.33576E-08    0.19273E-11
   181    0.51959E+04   -0.33723E+02    0.10164E-05   -0.33723E+02    0.77756E+00   -0.32962E-08    0.10164E-05   -0.32962E-08    0.18956E-11
   182    0.52178E+04   -0.32921E+02    0.10026E-05   -0.32921E+02    0.76743E+00   -0.32316E-08    0.10026E-05   -0.32316E-08    0.18645E-11
   183    0.52392E+04   -0.32093E+02    0.98903E-06   -0.32093E+02    0.75746E+00   -0.31642E-08    0.98903E-06   -0.31642E-08    0.18341E-11
   184    0.52601E+04   -0.31237E+02    0.97572E-06   -0.31237E+02    0.74774E+00   -0.30940E-08    0.97572E-06   -0.30940E-08    0.18043E-11
   185    0.52806E+04   -0.30357E+02    0.96264E-06   -0.30357E+02    0.73841E+00   -0.30213E-08    0.96264E-06   -0.30213E-08    0.17752E-11
   186    0.53003E+04   -0.29449E+02    0.94979E-06   -0.29449E+02    0.72934E+00   -0.29463E-08    0.94979E-06   -0.29463E-08    0.17466E-11
   187    0.53198E+04   -0.28515E+02    0.93717E-06   -0.28515E+02    0.72066E+00   -0.28691E-08    0.93717E-06   -0.28691E-08    0.17187E-11
   188    0.53387E+04   -0.27556E+02    0.92477E-06   -0.27556E+02    0.71236E+00   -0.27901E-08    0.92477E-06   -0.27901E-08    0.16913E-11
   189    0.53570E+04   -0.26571E+02    0.91258E-06   -0.26571E+02    0.70448E+00   -0.27094E-08    0.91258E-06   -0.27094E-08    0.16645E-11
   190    0.53752E+04   -0.25562E+02    0.90060E-06   -0.25562E+02    0.69707E+00   -0.26272E-08    0.90060E-06   -0.26272E-08    0.16382E-11
   191    0.53925E+04   -0.24526E+02    0.88882E-06   -0.24526E+02    0.69015E+00   -0.25438E-08    0.88882E-06   -0.25438E-08    0.16125E-11
   192    0.54094E+04   -0.23466E+02    0.87723E-06   -0.23466E+02    0.68375E+00   -0.24592E-08    0.87723E-06   -0.24592E-08    0.15872E-11
   193    0.54256E+04   -0.22382E+02    0.86584E-06   -0.22382E+02    0.67792E+00   -0.23739E-08    0.86584E-06   -0.23739E-08    0.15625E-11
   194    0.54415E+04   -0.21273E+02    0.85463E-06   -0.21273E+02    0.67267E+00   -0.22878E-08    0.85463E-06   -0.22878E-08    0.15383E-11
   195    0.54568E+04   -0.20141E+02    0.84359E-06   -0.20141E+02    0.66806E+00   -0.22014E-08    0.84359E-06   -0.22014E-08    0.15145E-11
   196    0.54714E+04   -0.18984E+02    0.83273E-06   -0.18984E+02    0.66412E+00   -0.21147E-08    0.83273E-06   -0.21147E-08    0.14912E-11
   197    0.54856E+04   -0.17806E+02    0.82203E-06   -0.17806E+02    0.66088E+00   -0.20279E-08    0.82203E-06   -0.20279E-08    0.14683E-11
   198    0.54993E+04   -0.16604E+02    0.81149E-06   -0.16604E+02    0.65839E+00   -0.19414E-08    0.81149E-06   -0.19414E-08    0.14459E-11
   199    0.55125E+04   -0.15381E+02    0.80110E-06   -0.15381E+02    0.65667E+00   -0.18552E-08    0.80110E-06   -0.18552E-08    0.14239E-11
   200    0.55251E+04   -0.14135E+02    0.79086E-06   -0.14135E+02    0.65575E+00   -0.17697E-08    0.79086E-06   -0.17697E-08    0.14022E-11
   201    0.55371E+04   -0.12868E+02    0.78076E-06   -0.12868E+02    0.65570E+00   -0.16849E-08    0.78076E-06   -0.16849E-08    0.13810E-11
   202    0.55486E+04   -0.11579E+02    0.77079E-06   -0.11579E+02    0.65652E+00   -0.16009E-08    0.77079E-06   -0.16009E-08    0.13602E-11
   203    0.55595E+04   -0.10269E+02    0.76097E-06   -0.10269E+02    0.65827E+00   -0.15177E-08    0.76097E-06   -0.15177E-08    0.13397E-11
   204    0.55697E+04   -0.89410E+01    0.75128E-06   -0.89410E+01    0.66098E+00   -0.14353E-08    0.75128E-06   -0.14353E-08    0.13196E-11
   205    0.55794E+04   -0.75919E+01    0.74173E-06   -0.75919E+01    0.66468E+00   -0.13537E-08    0.74173E-06   -0.13537E-08    0.12998E-11
   206    0.55884E+04   -0.62233E+01    0.73231E-06   -0.62233E+01    0.66942E+00   -0.12729E-08    0.73231E-06   -0.12729E-08    0.12805E-11
   207    0.55968E+04   -0.48358E+01    0.72302E-06   -0.48358E+01    0.67522E+00   -0.11929E-08    0.72302E-06   -0.11929E-08    0.12614E-11
   208    0.56046E+04   -0.34297E+01    0.71386E-06   -0.34297E+01    0.68212E+00   -0.11137E-08    0.71386E-06   -0.11137E-08    0.12428E-11
   209    0.56117E+04   -0.20056E+01    0.70483E-06   -0.20056E+01    0.69016E+00   -0.10353E-08    0.70483E-06   -0.10353E-08    0.12244E-11
   210    0.56182E+04   -0.56427E+00    0.69592E-06   -0.56427E+00    0.69939E+00   -0.95769E-09    0.69592E-06   -0.95769E-09    0.12064E-11
   211    0.56241E+04    0.89415E+00    0.68714E-06    0.89415E+00    0.70983E+00   -0.88087E-09    0.68714E-06   -0.88087E-09    0.11888E-11
   212    0.56293E+04    0.23687E+01    0.67849E-06    0.23687E+01    0.72151E+00   -0.80483E-09    0.67849E-06   -0.80483E-09    0.11715E-11
   213    0.56339E+04    0.38595E+01    0.66995E-06    0.38595E+01    0.73448E+00   -0.72959E-09    0.66995E-06   -0.72959E-09    0.11544E-11
   214    0.56379E+04    0.53653E+01    0.66154E-06    0.53653E+01    0.74873E+00   -0.65513E-09    0.66154E-06   -0.65513E-09    0.11378E-11
   215    0.56413E+04    0.68853E+01    0.65324E-06    0.68853E+01    0.76445E+00   -0.58146E-09    0.65324E-06   -0.58146E-09    0.11214E-11
   216    0.56440E+04    0.84200E+01    0.64506E-06    0.84200E+01    0.78147E+00   -0.50857E-09    0.64506E-06   -0.50857E-09    0.11053E-11
   217    0.56461E+04    0.99674E+01    0.63700E-06    0.99674E+01    0.79993E+00   -0.43646E-09    0.63700E-06   -0.43646E-09    0.10895E-11
   218    0.56476E+04    0.11528E+02    0.62905E-06    0.11528E+02    0.81983E+00   -0.36514E-09    0.62905E-06   -0.36514E-09    0.10741E-11
   219    0.56485E+04    0.13102E+02    0.62122E-06    0.13102E+02    0.84118E+00   -0.29460E-09    0.62122E-06   -0.29460E-09    0.10589E-11
   220    0.56488E+04    0.14686E+02    0.61349E-06    0.14686E+02    0.86412E+00   -0.22484E-09    0.61349E-06   -0.22484E-09    0.10440E-11
   221    0.56485E+04    0.16281E+02    0.60587E-06    0.16281E+02    0.88858E+00   -0.15585E-09    0.60587E-06   -0.15585E-09    0.10294E-11
   222    0.56475E+04    0.17886E+02    0.59837E-06    0.17886E+02    0.91471E+00   -0.87648E-10    0.59837E-06   -0.87648E-10    0.10150E-11
   223    0.56459E+04    0.19503E+02    0.59096E-06    0.19503E+02    0.94243E+00   -0.20217E-10    0.59096E-06   -0.20217E-10    0.10010E-11
   224    0.56438E+04    0.21126E+02    0.58367E-06    0.21126E+02    0.97174E+00    0.46441E-10    0.58367E-06    0.46441E-10    0.98717E-12
   225    0.56410E+04    0.22760E+02    0.57647E-06    0.22760E+02    0.10028E+01    0.11232E-09    0.57647E-06    0.11232E-09    0.97363E-12
   226    0.56376E+04    0.24400E+02    0.56938E-06    0.24400E+02    0.10356E+01    0.17744E-09    0.56938E-06    0.17744E-09    0.96034E-12
   227    0.56335E+04    0.26047E+02    0.56239E-06    0.26047E+02    0.10701E+01    0.24178E-09    0.56239E-06    0.24178E-09    0.94730E-12
   228    0.56289E+04    0.27701E+02    0.55549E-06    0.27701E+02    0.11064E+01    0.30535E-09    0.55549E-06    0.30535E-09    0.93450E-12
   229    0.56237E+04    0.29360E+02    0.54869E-06    0.29360E+02    0.11445E+01    0.36816E-09    0.54869E-06    0.36816E-09    0.92195E-12
   230    0.56179E+04    0.31025E+02    0.54199E-06    0.31025E+02    0.11844E+01    0.43020E-09    0.54199E-06    0.43020E-09    0.90963E-12
   231    0.56113E+04    0.32694E+02    0.53538E-06    0.32694E+02    0.12262E+01    0.49147E-09    0.53538E-06    0.49147E-09    0.89753E-12
   232    0.56043E+04    0.34367E+02    0.52887E-06    0.34367E+02    0.12699E+01    0.55198E-09    0.52887E-06    0.55198E-09    0.88566E-12
   233    0.55966E+04    0.36042E+02    0.52244E-06    0.36042E+02    0.13155E+01    0.61173E-09    0.52244E-06    0.61173E-09    0.87401E-12
   234    0.55882E+04    0.37719E+02    0.51610E-06    0.37719E+02    0.13631E+01    0.67071E-09    0.51610E-06    0.67071E-09    0.86257E-12
   235    0.55793E+04    0.39397E+02    0.50986E-06    0.39397E+02    0.14126E+01    0.72894E-09    0.50986E-06    0.72894E-09    0.85134E-12
   236    0.55696E+04    0.41076E+02    0.50369E-06    0.41076E+02    0.14641E+01    0.78641E-09    0.50369E-06    0.78641E-09    0.84031E-12
   237    0.55594E+04    0.42755E+02    0.49761E-06    0.42755E+02    0.15176E+01    0.84311E-09    0.49761E-06    0.84311E-09    0.82947E-12
   238    0.55486E+04    0.44433E+02    0.49162E-06    0.44433E+02    0.15732E+01    0.89907E-09    0.49162E-06    0.89907E-09    0.81883E-12
   239    0.55373E+04    0.46110E+02    0.48570E-06    0.46110E+02    0.16308E+01    0.95427E-09    0.48570E-06    0.95427E-09    0.80837E-12
   240    0.55252E+04    0.47784E+02    0.47987E-06    0.47784E+02    0.16905E+01    0.10087E-08    0.47987E-06    0.10087E-08    0.79810E-12
   241    0.55127E+04    0.49455E+02    0.47411E-06    0.49455E+02    0.17523E+01    0.10624E-08    0.47411E-06    0.10624E-08    0.78800E-12
   242    0.54995E+04    0.51122E+02    0.46843E-06    0.51122E+02    0.18162E+01    0.11153E-08    0.46843E-06    0.11153E-08    0.77807E-12
   243    0.54858E+04    0.52785E+02    0.46282E-06    0.52785E+02    0.18822E+01    0.11675E-08    0.46282E-06    0.11675E-08    0.76830E-12
   244    0.54715E+04    0.54443E+02    0.45729E-06    0.54443E+02    0.19504E+01    0.12190E-08    0.45729E-06    0.12190E-08    0.75870E-12
   245    0.54566E+04    0.56094E+02    0.45183E-06    0.56094E+02    0.20208E+01    0.12697E-08    0.45183E-06    0.12697E-08    0.74925E-12
   246    0.54411E+04    0.57740E+02    0.44644E-06    0.57740E+02    0.20933E+01    0.13196E-08    0.44644E-06    0.13196E-08    0.73995E-12
   247    0.54251E+04    0.59377E+02    0.44112E-06    0.59377E+02    0.21680E+01    0.13688E-08    0.44112E-06    0.13688E-08    0.73079E-12
   248    0.54086E+04    0.61006E+02    0.43587E-06    0.61006E+02    0.22451E+01    0.14173E-08    0.43587E-06    0.14173E-08    0.72177E-12
   249    0.53915E+04    0.62627E+02    0.43068E-06    0.62627E+02    0.23243E+01    0.14650E-08    0.43068E-06    0.14650E-08    0.71289E-12
   250    0.53739E+04    0.64237E+02    0.42555E-06    0.64237E+02    0.24058E+01    0.15120E-08    0.42555E-06    0.15120E-08    0.70414E-12
   251    0.53559E+04    0.65838E+02    0.42049E-06    0.65838E+02    0.24894E+01    0.15583E-08    0.42049E-06    0.15583E-08    0.69550E-12
   252    0.53371E+04    0.67428E+02    0.41549E-06    0.67428E+02    0.25754E+01    0.16038E-08    0.41549E-06    0.16038E-08    0.68700E-12
   253    0.53181E+04    0.69005E+02    0.41055E-06    0.69005E+02    0.26635E+01    0.16486E-08    0.41055E-06    0.16486E-08    0.67861E-12
   254    0.52984E+04    0.70570E+02    0.40567E-06    0.70570E+02    0.27540E+01    0.16927E-08    0.40567E-06    0.16927E-08    0.67034E-12
   255    0.52783E+04    0.72122E+02    0.40086E-06    0.72122E+02    0.28466E+01    0.17360E-08    0.40086E-06    0.17360E-08    0.66218E-12
   256    0.52577E+04    0.73662E+02    0.39610E-06    0.73662E+02    0.29417E+01    0.17787E-08    0.39610E-06    0.17787E-08    0.65415E-12
   257    0.52366E+04    0.75181E+02    0.39140E-06    0.75181E+02    0.30388E+01    0.18208E-08    0.39140E-06    0.18208E-08    0.64623E-12
   258    0.52150E+04    0.76692E+02    0.38675E-06    0.76692E+02    0.31383E+01    0.18621E-08    0.38675E-06    0.18621E-08    0.63842E-12
   259    0.51930E+04    0.78181E+02    0.38217E-06    0.78181E+02    0.32401E+01    0.19028E-08    0.38217E-06    0.19028E-08    0.63072E-12
   260    0.51706E+04    0.79661E+02    0.37764E-06    0.79661E+02    0.33441E+01    0.19428E-08    0.37764E-06    0.19428E-08    0.62314E-12
   261    0.51477E+04    0.81111E+02    0.37317E-06    0.81111E+02    0.34503E+01    0.19822E-08    0.37317E-06    0.19822E-08    0.61566E-12
   262    0.51242E+04    0.82553E+02    0.36875E-06    0.82553E+02    0.35589E+01    0.20210E-08    0.36875E-06    0.20210E-08    0.60830E-12
   263    0.51006E+04    0.83979E+02    0.36439E-06    0.83979E+02    0.36697E+01    0.20591E-08    0.36439E-06    0.20591E-08    0.60104E-12
   264    0.50764E+04    0.85382E+02    0.36008E-06    0.85382E+02    0.37827E+01    0.20966E-08    0.36008E-06    0.20966E-08    0.59388E-12
   265    0.50517E+04    0.86756E+02    0.35583E-06    0.86756E+02    0.38979E+01    0.21336E-08    0.35583E-06    0.21336E-08    0.58683E-12
   266    0.50267E+04    0.88121E+02    0.35163E-06    0.88121E+02    0.40155E+01    0.21699E-08    0.35163E-06    0.21699E-08    0.57988E-12
   267    0.50012E+04    0.89455E+02    0.34748E-06    0.89455E+02    0.41351E+01    0.22057E-08    0.34748E-06    0.22057E-08    0.57304E-12
   268    0.49753E+04    0.90775E+02    0.34338E-06    0.90775E+02    0.42572E+01    0.22409E-08    0.34338E-06    0.22409E-08    0.56629E-12
   269    0.49489E+04    0.92071E+02    0.33933E-06    0.92071E+02    0.43813E+01    0.22755E-08    0.33933E-06    0.22755E-08    0.55964E-12
   270    0.49222E+04    0.93344E+02    0.33534E-06    0.93344E+02    0.45075E+01    0.23095E-08    0.33534E-06    0.23095E-08    0.55309E-12
   271    0.48951E+04    0.94595E+02    0.33139E-06    0.94595E+02    0.46359E+01    0.23431E-08    0.33139E-06    0.23431E-08    0.54664E-12
   272    0.48678E+04    0.95815E+02    0.32749E-06    0.95815E+02    0.47666E+01    0.23761E-08    0.32749E-06    0.23761E-08    0.54028E-12
   273    0.48401E+04    0.97020E+02    0.32364E-06    0.97020E+02    0.48992E+01    0.24085E-08    0.32364E-06    0.24085E-08    0.53401E-12
   274    0.48120E+04    0.98187E+02    0.31984E-06    0.98187E+02    0.50341E+01    0.24405E-08    0.31984E-06    0.24405E-08    0.52783E-12
   275    0.47836E+04    0.99338E+02    0.31609E-06    0.99338E+02    0.51709E+01    0.24719E-08    0.31609E-06    0.24719E-08    0.52175E-12
   276    0.47550E+04    0.10045E+03    0.31238E-06    0.10045E+03    0.53097E+01    0.25029E-08    0.31238E-06    0.25029E-08    0.51575E-12
   277    0.47259E+04    0.10155E+03    0.30872E-06    0.10155E+03    0.54507E+01    0.25334E-08    0.30872E-06    0.25334E-08    0.50984E-12
   278    0.46966E+04    0.10261E+03    0.30510E-06    0.10261E+03    0.55937E+01    0.25634E-08    0.30510E-06    0.25634E-08    0.50402E-12
   279    0.46670E+04    0.10364E+03    0.30153E-06    0.10364E+03    0.57385E+01    0.25929E-08    0.30153E-06    0.25929E-08    0.49829E-12
   280    0.46371E+04    0.10465E+03    0.29800E-06    0.10465E+03    0.58854E+01    0.26220E-08    0.29800E-06    0.26220E-08    0.49263E-12
   281    0.46070E+04    0.10563E+03    0.29451E-06    0.10563E+03    0.60342E+01    0.26506E-08    0.29451E-06    0.26506E-08    0.48706E-12
   282    0.45765E+04    0.10658E+03    0.29107E-06    0.10658E+03    0.61848E+01    0.26788E-08    0.29107E-06    0.26788E-08    0.48157E-12
   283    0.45459E+04    0.10749E+03    0.28767E-06    0.10749E+03    0.63372E+01    0.27066E-08    0.28767E-06    0.27066E-08    0.47616E-12
   284    0.45150E+04    0.10838E+03    0.28431E-06    0.10838E+03    0.64915E+01    0.27340E-08    0.28431E-06    0.27340E-08    0.47083E-12
   285    0.44840E+04    0.10924E+03    0.28099E-06    0.10924E+03    0.66477E+01    0.27609E-08    0.28099E-06    0.27609E-08    0.46558E-12
   286    0.44526E+04    0.11005E+03    0.27771E-06    0.11005E+03    0.68056E+01    0.27875E-08    0.27771E-06    0.27875E-08    0.46040E-12
   287    0.44210E+04    0.11085E+03    0.27447E-06    0.11085E+03    0.69652E+01    0.28137E-08    0.27447E-06    0.28137E-08    0.45529E-12
   288    0.43893E+04    0.11160E+03    0.27127E-06    0.11160E+03    0.71265E+01    0.28395E-08    0.27127E-06    0.28395E-08    0.45026E-12
   289    0.43573E+04    0.11233E+03    0.26811E-06    0.11233E+03    0.72894E+01    0.28649E-08    0.26811E-06    0.28649E-08    0.44530E-12
   290    0.43252E+04    0.11303E+03    0.26499E-06    0.11303E+03    0.74537E+01    0.28900E-08    0.26499E-06    0.28900E-08    0.44040E-12
   291    0.42930E+04    0.11368E+03    0.26190E-06    0.11368E+03    0.76203E+01    0.29148E-08    0.26190E-06    0.29148E-08    0.43558E-12
   292    0.42603E+04    0.11431E+03    0.25885E-06    0.11431E+03    0.77880E+01    0.29392E-08    0.25885E-06    0.29392E-08    0.43083E-12
   293    0.42278E+04    0.11489E+03    0.25583E-06    0.11489E+03    0.79564E+01    0.29632E-08    0.25583E-06    0.29632E-08    0.42614E-12
   294    0.41949E+04    0.11545E+03    0.25285E-06    0.11545E+03    0.81271E+01    0.29870E-08    0.25285E-06    0.29870E-08    0.42151E-12
   295    0.41622E+04    0.11596E+03    0.24990E-06    0.11596E+03    0.82984E+01    0.30104E-08    0.24990E-06    0.30104E-08    0.41695E-12
   296    0.41292E+04    0.11645E+03    0.24699E-06    0.11645E+03    0.84720E+01    0.30336E-08    0.24699E-06    0.30336E-08    0.41245E-12
   297    0.40960E+04    0.11690E+03    0.24411E-06    0.11690E+03    0.86456E+01    0.30565E-08    0.24411E-06    0.30565E-08    0.40801E-12
   298    0.40627E+04    0.11731E+03    0.24126E-06    0.11731E+03    0.88213E+01    0.30791E-08    0.24126E-06    0.30791E-08    0.40363E-12
   299    0.40294E+04    0.11768E+03    0.23844E-06    0.11768E+03    0.89986E+01    0.31014E-08    0.23844E-06    0.31014E-08    0.39931E-12
   300    0.39960E+04    0.11801E+03    0.23566E-06    0.11801E+03    0.91758E+01    0.31234E-08    0.23566E-06    0.31234E-08    0.39504E-12
   301    0.39624E+04    0.11832E+03    0.23290E-06    0.11832E+03    0.93544E+01    0.31453E-08    0.23290E-06    0.31453E-08    0.39083E-12
   302    0.39289E+04    0.11859E+03    0.23018E-06    0.11859E+03    0.95338E+01    0.31668E-08    0.23018E-06    0.31668E-08    0.38668E-12
   303    0.38953E+04    0.11882E+03    0.22748E-06    0.11882E+03    0.97147E+01    0.31881E-08    0.22748E-06    0.31881E-08    0.38257E-12
   304    0.38617E+04    0.11900E+03    0.22482E-06    0.11900E+03    0.98970E+01    0.32091E-08    0.22482E-06    0.32091E-08    0.37852E-12
   305    0.38280E+04    0.11915E+03    0.22218E-06    0.11915E+03    0.10079E+02    0.32298E-08    0.22218E-06    0.32298E-08    0.37453E-12
   306    0.37943E+04    0.11926E+03    0.21958E-06    0.11926E+03    0.10262E+02    0.32502E-08    0.21958E-06    0.32502E-08    0.37058E-12
   307    0.37606E+04    0.11933E+03    0.21700E-06    0.11933E+03    0.10446E+02    0.32703E-08    0.21700E-06    0.32703E-08    0.36669E-12
   308    0.37269E+04    0.11938E+03    0.21445E-06    0.11938E+03    0.10632E+02    0.32901E-08    0.21445E-06    0.32901E-08    0.36285E-12
   309    0.36933E+04    0.11937E+03    0.21193E-06    0.11937E+03    0.10817E+02    0.33096E-08    0.21193E-06    0.33096E-08    0.35906E-12
   310    0.36596E+04    0.11933E+03    0.20944E-06    0.11933E+03    0.11002E+02    0.33287E-08    0.20944E-06    0.33287E-08    0.35531E-12
   311    0.36259E+04    0.11925E+03    0.20698E-06    0.11925E+03    0.11189E+02    0.33474E-08    0.20698E-06    0.33474E-08    0.35162E-12
   312    0.35924E+04    0.11914E+03    0.20455E-06    0.11914E+03    0.11376E+02    0.33658E-08    0.20455E-06    0.33658E-08    0.34797E-12
   313    0.35589E+04    0.11898E+03    0.20214E-06    0.11898E+03    0.11563E+02    0.33838E-08    0.20214E-06    0.33838E-08    0.34438E-12
   314    0.35255E+04    0.11879E+03    0.19976E-06    0.11879E+03    0.11751E+02    0.34015E-08    0.19976E-06    0.34015E-08    0.34083E-12
   315    0.34921E+04    0.11856E+03    0.19741E-06    0.11856E+03    0.11938E+02    0.34187E-08    0.19741E-06    0.34187E-08    0.33732E-12
   316    0.34588E+04    0.11829E+03    0.19509E-06    0.11829E+03    0.12126E+02    0.34355E-08    0.19509E-06    0.34355E-08    0.33387E-12
   317    0.34256E+04    0.11798E+03    0.19279E-06    0.11798E+03    0.12313E+02    0.34519E-08    0.19279E-06    0.34519E-08    0.33045E-12
   318    0.33925E+04    0.11764E+03    0.19052E-06    0.11764E+03    0.12501E+02    0.34679E-08    0.19052E-06    0.34679E-08    0.32709E-12
