#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1612    0.37172E+03   -0.15367E+02    0.89438E-09   -0.15367E+02    0.22264E+02    0.10681E-09    0.89438E-09    0.10681E-09    0.65207E-15
  1613    0.37094E+03   -0.15843E+02    0.84012E-09   -0.15843E+02    0.22235E+02    0.10725E-09    0.84012E-09    0.10725E-09    0.65029E-15
  1614    0.37020E+03   -0.16318E+02    0.78394E-09   -0.16318E+02    0.22204E+02    0.10773E-09    0.78394E-09    0.10773E-09    0.64852E-15
  1615    0.36950E+03   -0.16789E+02    0.72601E-09   -0.16789E+02    0.22170E+02    0.10822E-09    0.72601E-09    0.10822E-09    0.64675E-15
  1616    0.36883E+03   -0.17258E+02    0.66649E-09   -0.17258E+02    0.22133E+02    0.10873E-09    0.66649E-09    0.10873E-09    0.64499E-15
  1617    0.36820E+03   -0.17723E+02    0.60554E-09   -0.17723E+02    0.22094E+02    0.10926E-09    0.60554E-09    0.10926E-09    0.64323E-15
  1618    0.36761E+03   -0.18186E+02    0.54334E-09   -0.18186E+02    0.22052E+02    0.10981E-09    0.54334E-09    0.10981E-09    0.64148E-15
  1619    0.36704E+03   -0.18645E+02    0.48006E-09   -0.18645E+02    0.22007E+02    0.11036E-09    0.48006E-09    0.11036E-09    0.63973E-15
  1620    0.36653E+03   -0.19101E+02    0.41585E-09   -0.19101E+02    0.21959E+02    0.11093E-09    0.41585E-09    0.11093E-09    0.63799E-15
  1621    0.36605E+03   -0.19553E+02    0.35088E-09   -0.19553E+02    0.21908E+02    0.11151E-09    0.35088E-09    0.11151E-09    0.63626E-15
  1622    0.36560E+03   -0.20002E+02    0.28533E-09   -0.20002E+02    0.21856E+02    0.11209E-09    0.28533E-09    0.11209E-09    0.63453E-15
  1623    0.36518E+03   -0.20447E+02    0.21935E-09   -0.20447E+02    0.21801E+02    0.11267E-09    0.21935E-09    0.11267E-09    0.63280E-15
  1624    0.36480E+03   -0.20887E+02    0.15312E-09   -0.20887E+02    0.21743E+02    0.11325E-09    0.15312E-09    0.11325E-09    0.63108E-15
  1625    0.36446E+03   -0.21324E+02    0.86797E-10   -0.21324E+02    0.21682E+02    0.11383E-09    0.86797E-10    0.11383E-09    0.62937E-15
  1626    0.36415E+03   -0.21756E+02    0.20552E-10   -0.21756E+02    0.21619E+02    0.11441E-09    0.20552E-10    0.11441E-09    0.62766E-15
  1627    0.36386E+03   -0.22183E+02   -0.45450E-10   -0.22183E+02    0.21553E+02    0.11498E-09   -0.45450E-10    0.11498E-09    0.62596E-15
  1628    0.36361E+03   -0.22606E+02   -0.11104E-09   -0.22606E+02    0.21486E+02    0.11554E-09   -0.11104E-09    0.11554E-09    0.62426E-15
  1629    0.36339E+03   -0.23023E+02   -0.17606E-09   -0.23023E+02    0.21415E+02    0.11609E-09   -0.17606E-09    0.11609E-09    0.62257E-15
  1630    0.36321E+03   -0.23435E+02   -0.24033E-09   -0.23435E+02    0.21343E+02    0.11663E-09   -0.24033E-09    0.11663E-09    0.62088E-15
  1631    0.36304E+03   -0.23842E+02   -0.30369E-09   -0.23842E+02    0.21267E+02    0.11715E-09   -0.30369E-09    0.11715E-09    0.61920E-15
  1632    0.36292E+03   -0.24245E+02   -0.36598E-09   -0.24245E+02    0.21189E+02    0.11765E-09   -0.36598E-09    0.11765E-09    0.61753E-15
  1633    0.36283E+03   -0.24641E+02   -0.42702E-09   -0.24641E+02    0.21109E+02    0.11813E-09   -0.42702E-09    0.11813E-09    0.61586E-15
  1634    0.36277E+03   -0.25032E+02   -0.48666E-09   -0.25032E+02    0.21027E+02    0.11859E-09   -0.48666E-09    0.11859E-09    0.61419E-15
  1635    0.36273E+03   -0.25416E+02   -0.54472E-09   -0.25416E+02    0.20943E+02    0.11902E-09   -0.54472E-09    0.11902E-09    0.61253E-15
  1636    0.36273E+03   -0.25795E+02   -0.60104E-09   -0.25795E+02    0.20855E+02    0.11943E-09   -0.60104E-09    0.11943E-09    0.61087E-15
  1637    0.36275E+03   -0.26169E+02   -0.65544E-09   -0.26169E+02    0.20767E+02    0.11980E-09   -0.65544E-09    0.11980E-09    0.60922E-15
  1638    0.36279E+03   -0.26535E+02   -0.70778E-09   -0.26535E+02    0.20676E+02    0.12014E-09   -0.70778E-09    0.12014E-09    0.60758E-15
  1639    0.36287E+03   -0.26895E+02   -0.75787E-09   -0.26895E+02    0.20582E+02    0.12045E-09   -0.75787E-09    0.12045E-09    0.60594E-15
  1640    0.36297E+03   -0.27250E+02   -0.80556E-09   -0.27250E+02    0.20487E+02    0.12071E-09   -0.80556E-09    0.12071E-09    0.60430E-15
  1641    0.36309E+03   -0.27597E+02   -0.85067E-09   -0.27597E+02    0.20390E+02    0.12094E-09   -0.85067E-09    0.12094E-09    0.60267E-15
  1642    0.36325E+03   -0.27937E+02   -0.89303E-09   -0.27937E+02    0.20290E+02    0.12113E-09   -0.89303E-09    0.12113E-09    0.60105E-15
  1643    0.36342E+03   -0.28271E+02   -0.93249E-09   -0.28271E+02    0.20190E+02    0.12127E-09   -0.93249E-09    0.12127E-09    0.59943E-15
  1644    0.36361E+03   -0.28599E+02   -0.96888E-09   -0.28599E+02    0.20086E+02    0.12136E-09   -0.96888E-09    0.12136E-09    0.59781E-15
  1645    0.36382E+03   -0.28919E+02   -0.10020E-08   -0.28919E+02    0.19980E+02    0.12141E-09   -0.10020E-08    0.12141E-09    0.59621E-15
  1646    0.36406E+03   -0.29232E+02   -0.10318E-08   -0.29232E+02    0.19873E+02    0.12140E-09   -0.10318E-08    0.12140E-09    0.59460E-15
  1647    0.36433E+03   -0.29537E+02   -0.10579E-08   -0.29537E+02    0.19765E+02    0.12134E-09   -0.10579E-08    0.12134E-09    0.59300E-15
  1648    0.36461E+03   -0.29836E+02   -0.10804E-08   -0.29836E+02    0.19654E+02    0.12122E-09   -0.10804E-08    0.12122E-09    0.59141E-15
  1649    0.36492E+03   -0.30127E+02   -0.10989E-08   -0.30127E+02    0.19542E+02    0.12104E-09   -0.10989E-08    0.12104E-09    0.58982E-15
  1650    0.36524E+03   -0.30409E+02   -0.11133E-08   -0.30409E+02    0.19428E+02    0.12081E-09   -0.11133E-08    0.12081E-09    0.58823E-15
  1651    0.36558E+03   -0.30686E+02   -0.11236E-08   -0.30686E+02    0.19313E+02    0.12051E-09   -0.11236E-08    0.12051E-09    0.58665E-15
  1652    0.36594E+03   -0.30953E+02   -0.11297E-08   -0.30953E+02    0.19194E+02    0.12014E-09   -0.11297E-08    0.12014E-09    0.58508E-15
  1653    0.36631E+03   -0.31212E+02   -0.11319E-08   -0.31212E+02    0.19075E+02    0.11972E-09   -0.11319E-08    0.11972E-09    0.58350E-15
  1654    0.36671E+03   -0.31466E+02   -0.11302E-08   -0.31466E+02    0.18956E+02    0.11924E-09   -0.11302E-08    0.11924E-09    0.58194E-15
  1655    0.36713E+03   -0.31709E+02   -0.11247E-08   -0.31709E+02    0.18835E+02    0.11870E-09   -0.11247E-08    0.11870E-09    0.58038E-15
  1656    0.36755E+03   -0.31945E+02   -0.11157E-08   -0.31945E+02    0.18711E+02    0.11811E-09   -0.11157E-08    0.11811E-09    0.57882E-15
  1657    0.36798E+03   -0.32173E+02   -0.11032E-08   -0.32173E+02    0.18587E+02    0.11746E-09   -0.11032E-08    0.11746E-09    0.57727E-15
  1658    0.36845E+03   -0.32393E+02   -0.10873E-08   -0.32393E+02    0.18461E+02    0.11676E-09   -0.10873E-08    0.11676E-09    0.57573E-15
  1659    0.36892E+03   -0.32605E+02   -0.10682E-08   -0.32605E+02    0.18333E+02    0.11601E-09   -0.10682E-08    0.11601E-09    0.57418E-15
  1660    0.36940E+03   -0.32808E+02   -0.10461E-08   -0.32808E+02    0.18205E+02    0.11521E-09   -0.10461E-08    0.11521E-09    0.57265E-15
  1661    0.36990E+03   -0.33004E+02   -0.10209E-08   -0.33004E+02    0.18075E+02    0.11437E-09   -0.10209E-08    0.11437E-09    0.57111E-15
  1662    0.37041E+03   -0.33192E+02   -0.99292E-09   -0.33192E+02    0.17945E+02    0.11348E-09   -0.99292E-09    0.11348E-09    0.56959E-15
  1663    0.37093E+03   -0.33370E+02   -0.96222E-09   -0.33370E+02    0.17814E+02    0.11255E-09   -0.96222E-09    0.11255E-09    0.56806E-15
  1664    0.37145E+03   -0.33540E+02   -0.92893E-09   -0.33540E+02    0.17680E+02    0.11158E-09   -0.92893E-09    0.11158E-09    0.56655E-15
  1665    0.37200E+03   -0.33702E+02   -0.89318E-09   -0.33702E+02    0.17547E+02    0.11057E-09   -0.89318E-09    0.11057E-09    0.56503E-15
  1666    0.37255E+03   -0.33856E+02   -0.85510E-09   -0.33856E+02    0.17412E+02    0.10952E-09   -0.85510E-09    0.10952E-09    0.56352E-15
  1667    0.37311E+03   -0.34001E+02   -0.81481E-09   -0.34001E+02    0.17276E+02    0.10843E-09   -0.81481E-09    0.10843E-09    0.56202E-15
  1668    0.37368E+03   -0.34138E+02   -0.77244E-09   -0.34138E+02    0.17140E+02    0.10731E-09   -0.77244E-09    0.10731E-09    0.56052E-15
  1669    0.37426E+03   -0.34266E+02   -0.72812E-09   -0.34266E+02    0.17003E+02    0.10616E-09   -0.72812E-09    0.10616E-09    0.55903E-15
  1670    0.37484E+03   -0.34385E+02   -0.68198E-09   -0.34385E+02    0.16865E+02    0.10497E-09   -0.68198E-09    0.10497E-09    0.55753E-15
  1671    0.37544E+03   -0.34497E+02   -0.63414E-09   -0.34497E+02    0.16726E+02    0.10376E-09   -0.63414E-09    0.10376E-09    0.55605E-15
  1672    0.37604E+03   -0.34600E+02   -0.58474E-09   -0.34600E+02    0.16586E+02    0.10252E-09   -0.58474E-09    0.10252E-09    0.55457E-15
  1673    0.37664E+03   -0.34694E+02   -0.53388E-09   -0.34694E+02    0.16445E+02    0.10125E-09   -0.53388E-09    0.10125E-09    0.55309E-15
  1674    0.37725E+03   -0.34780E+02   -0.48172E-09   -0.34780E+02    0.16305E+02    0.99956E-10   -0.48172E-09    0.99956E-10    0.55162E-15
  1675    0.37785E+03   -0.34857E+02   -0.42836E-09   -0.34857E+02    0.16164E+02    0.98641E-10   -0.42836E-09    0.98641E-10    0.55015E-15
  1676    0.37847E+03   -0.34926E+02   -0.37395E-09   -0.34926E+02    0.16021E+02    0.97306E-10   -0.37395E-09    0.97306E-10    0.54869E-15
  1677    0.37909E+03   -0.34986E+02   -0.31860E-09   -0.34986E+02    0.15880E+02    0.95952E-10   -0.31860E-09    0.95952E-10    0.54723E-15
  1678    0.37970E+03   -0.35038E+02   -0.26244E-09   -0.35038E+02    0.15736E+02    0.94580E-10   -0.26244E-09    0.94580E-10    0.54578E-15
  1679    0.38033E+03   -0.35081E+02   -0.20561E-09   -0.35081E+02    0.15594E+02    0.93193E-10   -0.20561E-09    0.93193E-10    0.54433E-15
  1680    0.38095E+03   -0.35116E+02   -0.14822E-09   -0.35116E+02    0.15450E+02    0.91792E-10   -0.14822E-09    0.91792E-10    0.54288E-15
  1681    0.38158E+03   -0.35142E+02   -0.90407E-10   -0.35142E+02    0.15305E+02    0.90378E-10   -0.90407E-10    0.90378E-10    0.54144E-15
  1682    0.38219E+03   -0.35161E+02   -0.32296E-10   -0.35161E+02    0.15162E+02    0.88954E-10   -0.32296E-10    0.88954E-10    0.54000E-15
  1683    0.38282E+03   -0.35170E+02    0.25987E-10   -0.35170E+02    0.15019E+02    0.87522E-10    0.25987E-10    0.87522E-10    0.53857E-15
  1684    0.38344E+03   -0.35172E+02    0.84314E-10   -0.35172E+02    0.14874E+02    0.86082E-10    0.84314E-10    0.86082E-10    0.53714E-15
  1685    0.38406E+03   -0.35166E+02    0.14256E-09   -0.35166E+02    0.14730E+02    0.84637E-10    0.14256E-09    0.84637E-10    0.53572E-15
  1686    0.38468E+03   -0.35150E+02    0.20059E-09   -0.35150E+02    0.14587E+02    0.83188E-10    0.20059E-09    0.83188E-10    0.53430E-15
  1687    0.38528E+03   -0.35127E+02    0.25829E-09   -0.35127E+02    0.14442E+02    0.81737E-10    0.25829E-09    0.81737E-10    0.53289E-15
  1688    0.38590E+03   -0.35096E+02    0.31552E-09   -0.35096E+02    0.14299E+02    0.80286E-10    0.31552E-09    0.80286E-10    0.53148E-15
  1689    0.38650E+03   -0.35056E+02    0.37216E-09   -0.35056E+02    0.14155E+02    0.78837E-10    0.37216E-09    0.78837E-10    0.53007E-15
  1690    0.38709E+03   -0.35008E+02    0.42808E-09   -0.35008E+02    0.14012E+02    0.77391E-10    0.42808E-09    0.77391E-10    0.52867E-15
  1691    0.38769E+03   -0.34953E+02    0.48315E-09   -0.34953E+02    0.13869E+02    0.75950E-10    0.48315E-09    0.75950E-10    0.52727E-15
  1692    0.38828E+03   -0.34889E+02    0.53725E-09   -0.34889E+02    0.13726E+02    0.74515E-10    0.53725E-09    0.74515E-10    0.52588E-15
  1693    0.38886E+03   -0.34817E+02    0.59025E-09   -0.34817E+02    0.13583E+02    0.73089E-10    0.59025E-09    0.73089E-10    0.52449E-15
  1694    0.38942E+03   -0.34739E+02    0.64202E-09   -0.34739E+02    0.13442E+02    0.71673E-10    0.64202E-09    0.71673E-10    0.52310E-15
  1695    0.38999E+03   -0.34652E+02    0.69244E-09   -0.34652E+02    0.13300E+02    0.70269E-10    0.69244E-09    0.70269E-10    0.52172E-15
  1696    0.39055E+03   -0.34557E+02    0.74138E-09   -0.34557E+02    0.13159E+02    0.68878E-10    0.74138E-09    0.68878E-10    0.52034E-15
  1697    0.39109E+03   -0.34456E+02    0.78871E-09   -0.34456E+02    0.13018E+02    0.67502E-10    0.78871E-09    0.67502E-10    0.51897E-15
  1698    0.39163E+03   -0.34347E+02    0.83430E-09   -0.34347E+02    0.12879E+02    0.66144E-10    0.83430E-09    0.66144E-10    0.51760E-15
  1699    0.39216E+03   -0.34229E+02    0.87803E-09   -0.34229E+02    0.12739E+02    0.64804E-10    0.87803E-09    0.64804E-10    0.51624E-15
  1700    0.39268E+03   -0.34105E+02    0.91976E-09   -0.34105E+02    0.12600E+02    0.63484E-10    0.91976E-09    0.63484E-10    0.51488E-15
  1701    0.39318E+03   -0.33973E+02    0.95941E-09   -0.33973E+02    0.12462E+02    0.62186E-10    0.95941E-09    0.62186E-10    0.51352E-15
  1702    0.39368E+03   -0.33835E+02    0.99699E-09   -0.33835E+02    0.12325E+02    0.60909E-10    0.99699E-09    0.60909E-10    0.51217E-15
  1703    0.39416E+03   -0.33690E+02    0.10326E-08   -0.33690E+02    0.12190E+02    0.59653E-10    0.10326E-08    0.59653E-10    0.51082E-15
  1704    0.39463E+03   -0.33537E+02    0.10661E-08   -0.33537E+02    0.12054E+02    0.58415E-10    0.10661E-08    0.58415E-10    0.50948E-15
  1705    0.39508E+03   -0.33378E+02    0.10978E-08   -0.33378E+02    0.11920E+02    0.57196E-10    0.10978E-08    0.57196E-10    0.50814E-15
  1706    0.39552E+03   -0.33211E+02    0.11276E-08   -0.33211E+02    0.11785E+02    0.55995E-10    0.11276E-08    0.55995E-10    0.50680E-15
  1707    0.39596E+03   -0.33039E+02    0.11556E-08   -0.33039E+02    0.11651E+02    0.54810E-10    0.11556E-08    0.54810E-10    0.50547E-15
  1708    0.39637E+03   -0.32860E+02    0.11818E-08   -0.32860E+02    0.11520E+02    0.53640E-10    0.11818E-08    0.53640E-10    0.50415E-15
  1709    0.39678E+03   -0.32674E+02    0.12062E-08   -0.32674E+02    0.11390E+02    0.52485E-10    0.12062E-08    0.52485E-10    0.50282E-15
  1710    0.39716E+03   -0.32482E+02    0.12290E-08   -0.32482E+02    0.11261E+02    0.51343E-10    0.12290E-08    0.51343E-10    0.50150E-15
  1711    0.39753E+03   -0.32282E+02    0.12502E-08   -0.32282E+02    0.11134E+02    0.50214E-10    0.12502E-08    0.50214E-10    0.50019E-15
  1712    0.39789E+03   -0.32077E+02    0.12698E-08   -0.32077E+02    0.11006E+02    0.49097E-10    0.12698E-08    0.49097E-10    0.49888E-15
  1713    0.39823E+03   -0.31866E+02    0.12878E-08   -0.31866E+02    0.10880E+02    0.47991E-10    0.12878E-08    0.47991E-10    0.49757E-15
  1714    0.39855E+03   -0.31649E+02    0.13044E-08   -0.31649E+02    0.10756E+02    0.46894E-10    0.13044E-08    0.46894E-10    0.49626E-15
  1715    0.39885E+03   -0.31427E+02    0.13195E-08   -0.31427E+02    0.10633E+02    0.45807E-10    0.13195E-08    0.45807E-10    0.49496E-15
  1716    0.39914E+03   -0.31198E+02    0.13333E-08   -0.31198E+02    0.10511E+02    0.44727E-10    0.13333E-08    0.44727E-10    0.49367E-15
  1717    0.39941E+03   -0.30963E+02    0.13457E-08   -0.30963E+02    0.10390E+02    0.43654E-10    0.13457E-08    0.43654E-10    0.49238E-15
  1718    0.39966E+03   -0.30724E+02    0.13568E-08   -0.30724E+02    0.10271E+02    0.42588E-10    0.13568E-08    0.42588E-10    0.49109E-15
  1719    0.39989E+03   -0.30479E+02    0.13667E-08   -0.30479E+02    0.10153E+02    0.41526E-10    0.13667E-08    0.41526E-10    0.48980E-15
  1720    0.40011E+03   -0.30229E+02    0.13754E-08   -0.30229E+02    0.10037E+02    0.40469E-10    0.13754E-08    0.40469E-10    0.48852E-15
  1721    0.40031E+03   -0.29973E+02    0.13830E-08   -0.29973E+02    0.99222E+01    0.39415E-10    0.13830E-08    0.39415E-10    0.48725E-15
  1722    0.40050E+03   -0.29712E+02    0.13895E-08   -0.29712E+02    0.98081E+01    0.38363E-10    0.13895E-08    0.38363E-10    0.48597E-15
  1723    0.40066E+03   -0.29447E+02    0.13949E-08   -0.29447E+02    0.96958E+01    0.37313E-10    0.13949E-08    0.37313E-10    0.48470E-15
  1724    0.40080E+03   -0.29177E+02    0.13993E-08   -0.29177E+02    0.95860E+01    0.36263E-10    0.13993E-08    0.36263E-10    0.48344E-15
  1725    0.40092E+03   -0.28902E+02    0.14028E-08   -0.28902E+02    0.94765E+01    0.35212E-10    0.14028E-08    0.35212E-10    0.48218E-15
  1726    0.40102E+03   -0.28623E+02    0.14054E-08   -0.28623E+02    0.93695E+01    0.34160E-10    0.14054E-08    0.34160E-10    0.48092E-15
  1727    0.40111E+03   -0.28340E+02    0.14072E-08   -0.28340E+02    0.92635E+01    0.33106E-10    0.14072E-08    0.33106E-10    0.47967E-15
  1728    0.40116E+03   -0.28052E+02    0.14081E-08   -0.28052E+02    0.91608E+01    0.32048E-10    0.14081E-08    0.32048E-10    0.47842E-15
  1729    0.40121E+03   -0.27761E+02    0.14083E-08   -0.27761E+02    0.90591E+01    0.30986E-10    0.14083E-08    0.30986E-10    0.47717E-15
  1730    0.40122E+03   -0.27464E+02    0.14078E-08   -0.27464E+02    0.89583E+01    0.29919E-10    0.14078E-08    0.29919E-10    0.47593E-15
  1731    0.40122E+03   -0.27165E+02    0.14067E-08   -0.27165E+02    0.88594E+01    0.28845E-10    0.14067E-08    0.28845E-10    0.47469E-15
  1732    0.40120E+03   -0.26861E+02    0.14049E-08   -0.26861E+02    0.87621E+01    0.27764E-10    0.14049E-08    0.27764E-10    0.47345E-15
  1733    0.40116E+03   -0.26555E+02    0.14026E-08   -0.26555E+02    0.86674E+01    0.26676E-10    0.14026E-08    0.26676E-10    0.47222E-15
  1734    0.40109E+03   -0.26245E+02    0.13998E-08   -0.26245E+02    0.85736E+01    0.25578E-10    0.13998E-08    0.25578E-10    0.47099E-15
  1735    0.40100E+03   -0.25931E+02    0.13966E-08   -0.25931E+02    0.84823E+01    0.24470E-10    0.13966E-08    0.24470E-10    0.46977E-15
  1736    0.40089E+03   -0.25615E+02    0.13929E-08   -0.25615E+02    0.83919E+01    0.23352E-10    0.13929E-08    0.23352E-10    0.46855E-15
  1737    0.40076E+03   -0.25295E+02    0.13889E-08   -0.25295E+02    0.83048E+01    0.22222E-10    0.13889E-08    0.22222E-10    0.46733E-15
  1738    0.40061E+03   -0.24973E+02    0.13845E-08   -0.24973E+02    0.82186E+01    0.21078E-10    0.13845E-08    0.21078E-10    0.46612E-15
  1739    0.40044E+03   -0.24649E+02    0.13799E-08   -0.24649E+02    0.81349E+01    0.19921E-10    0.13799E-08    0.19921E-10    0.46491E-15
  1740    0.40024E+03   -0.24322E+02    0.13751E-08   -0.24322E+02    0.80529E+01    0.18750E-10    0.13751E-08    0.18750E-10    0.46370E-15
  1741    0.40003E+03   -0.23991E+02    0.13702E-08   -0.23991E+02    0.79726E+01    0.17563E-10    0.13702E-08    0.17563E-10    0.46250E-15
  1742    0.39979E+03   -0.23661E+02    0.13651E-08   -0.23661E+02    0.78947E+01    0.16359E-10    0.13651E-08    0.16359E-10    0.46130E-15
  1743    0.39953E+03   -0.23327E+02    0.13599E-08   -0.23327E+02    0.78185E+01    0.15138E-10    0.13599E-08    0.15138E-10    0.46010E-15
  1744    0.39924E+03   -0.22991E+02    0.13548E-08   -0.22991E+02    0.77447E+01    0.13898E-10    0.13548E-08    0.13898E-10    0.45891E-15
  1745    0.39893E+03   -0.22654E+02    0.13496E-08   -0.22654E+02    0.76718E+01    0.12639E-10    0.13496E-08    0.12639E-10    0.45772E-15
  1746    0.39860E+03   -0.22316E+02    0.13446E-08   -0.22316E+02    0.76021E+01    0.11360E-10    0.13446E-08    0.11360E-10    0.45654E-15
  1747    0.39825E+03   -0.21976E+02    0.13397E-08   -0.21976E+02    0.75348E+01    0.10059E-10    0.13397E-08    0.10059E-10    0.45536E-15
  1748    0.39788E+03   -0.21635E+02    0.13349E-08   -0.21635E+02    0.74699E+01    0.87363E-11    0.13349E-08    0.87363E-11    0.45418E-15
  1749    0.39747E+03   -0.21291E+02    0.13304E-08   -0.21291E+02    0.74060E+01    0.73904E-11    0.13304E-08    0.73904E-11    0.45301E-15
  1750    0.39705E+03   -0.20948E+02    0.13262E-08   -0.20948E+02    0.73444E+01    0.60203E-11    0.13262E-08    0.60203E-11    0.45184E-15
  1751    0.39660E+03   -0.20605E+02    0.13223E-08   -0.20605E+02    0.72844E+01    0.46257E-11    0.13223E-08    0.46257E-11    0.45067E-15
  1752    0.39614E+03   -0.20260E+02    0.13187E-08   -0.20260E+02    0.72261E+01    0.32077E-11    0.13187E-08    0.32077E-11    0.44950E-15
  1753    0.39565E+03   -0.19915E+02    0.13153E-08   -0.19915E+02    0.71695E+01    0.17682E-11    0.13153E-08    0.17682E-11    0.44834E-15
  1754    0.39514E+03   -0.19570E+02    0.13123E-08   -0.19570E+02    0.71159E+01    0.30881E-12    0.13123E-08    0.30881E-12    0.44719E-15
  1755    0.39461E+03   -0.19224E+02    0.13095E-08   -0.19224E+02    0.70652E+01   -0.11687E-11    0.13095E-08   -0.11687E-11    0.44603E-15
  1756    0.39406E+03   -0.18878E+02    0.13069E-08   -0.18878E+02    0.70156E+01   -0.26626E-11    0.13069E-08   -0.26626E-11    0.44488E-15
  1757    0.39348E+03   -0.18532E+02    0.13046E-08   -0.18532E+02    0.69683E+01   -0.41712E-11    0.13046E-08   -0.41712E-11    0.44374E-15
  1758    0.39287E+03   -0.18187E+02    0.13024E-08   -0.18187E+02    0.69229E+01   -0.56927E-11    0.13024E-08   -0.56927E-11    0.44259E-15
  1759    0.39226E+03   -0.17843E+02    0.13005E-08   -0.17843E+02    0.68797E+01   -0.72254E-11    0.13005E-08   -0.72254E-11    0.44145E-15
  1760    0.39161E+03   -0.17498E+02    0.12987E-08   -0.17498E+02    0.68388E+01   -0.87676E-11    0.12987E-08   -0.87676E-11    0.44031E-15
  1761    0.39094E+03   -0.17154E+02    0.12970E-08   -0.17154E+02    0.68000E+01   -0.10318E-10    0.12970E-08   -0.10318E-10    0.43918E-15
  1762    0.39025E+03   -0.16810E+02    0.12955E-08   -0.16810E+02    0.67632E+01   -0.11874E-10    0.12955E-08   -0.11874E-10    0.43805E-15
  1763    0.38954E+03   -0.16467E+02    0.12940E-08   -0.16467E+02    0.67287E+01   -0.13434E-10    0.12940E-08   -0.13434E-10    0.43692E-15
  1764    0.38882E+03   -0.16126E+02    0.12927E-08   -0.16126E+02    0.66964E+01   -0.14997E-10    0.12927E-08   -0.14997E-10    0.43580E-15
  1765    0.38807E+03   -0.15786E+02    0.12914E-08   -0.15786E+02    0.66661E+01   -0.16561E-10    0.12914E-08   -0.16561E-10    0.43468E-15
  1766    0.38729E+03   -0.15447E+02    0.12902E-08   -0.15447E+02    0.66378E+01   -0.18124E-10    0.12902E-08   -0.18124E-10    0.43356E-15
  1767    0.38650E+03   -0.15108E+02    0.12890E-08   -0.15108E+02    0.66115E+01   -0.19684E-10    0.12890E-08   -0.19684E-10    0.43245E-15
  1768    0.38569E+03   -0.14772E+02    0.12878E-08   -0.14772E+02    0.65875E+01   -0.21240E-10    0.12878E-08   -0.21240E-10    0.43134E-15
  1769    0.38485E+03   -0.14438E+02    0.12866E-08   -0.14438E+02    0.65654E+01   -0.22790E-10    0.12866E-08   -0.22790E-10    0.43023E-15
  1770    0.38400E+03   -0.14104E+02    0.12854E-08   -0.14104E+02    0.65454E+01   -0.24332E-10    0.12854E-08   -0.24332E-10    0.42913E-15
  1771    0.38312E+03   -0.13773E+02    0.12841E-08   -0.13773E+02    0.65275E+01   -0.25864E-10    0.12841E-08   -0.25864E-10    0.42803E-15
  1772    0.38223E+03   -0.13444E+02    0.12828E-08   -0.13444E+02    0.65115E+01   -0.27386E-10    0.12828E-08   -0.27386E-10    0.42693E-15
  1773    0.38131E+03   -0.13116E+02    0.12814E-08   -0.13116E+02    0.64976E+01   -0.28894E-10    0.12814E-08   -0.28894E-10    0.42584E-15
  1774    0.38038E+03   -0.12792E+02    0.12799E-08   -0.12792E+02    0.64857E+01   -0.30388E-10    0.12799E-08   -0.30388E-10    0.42474E-15
  1775    0.37943E+03   -0.12470E+02    0.12783E-08   -0.12470E+02    0.64759E+01   -0.31865E-10    0.12783E-08   -0.31865E-10    0.42366E-15
  1776    0.37846E+03   -0.12149E+02    0.12765E-08   -0.12149E+02    0.64679E+01   -0.33324E-10    0.12765E-08   -0.33324E-10    0.42257E-15
  1777    0.37746E+03   -0.11833E+02    0.12746E-08   -0.11833E+02    0.64621E+01   -0.34764E-10    0.12746E-08   -0.34764E-10    0.42149E-15
  1778    0.37645E+03   -0.11518E+02    0.12726E-08   -0.11518E+02    0.64581E+01   -0.36181E-10    0.12726E-08   -0.36181E-10    0.42041E-15
  1779    0.37542E+03   -0.11206E+02    0.12703E-08   -0.11206E+02    0.64562E+01   -0.37576E-10    0.12703E-08   -0.37576E-10    0.41934E-15
  1780    0.37438E+03   -0.10897E+02    0.12679E-08   -0.10897E+02    0.64561E+01   -0.38945E-10    0.12679E-08   -0.38945E-10    0.41827E-15
  1781    0.37332E+03   -0.10592E+02    0.12652E-08   -0.10592E+02    0.64579E+01   -0.40287E-10    0.12652E-08   -0.40287E-10    0.41720E-15
  1782    0.37223E+03   -0.10289E+02    0.12622E-08   -0.10289E+02    0.64616E+01   -0.41601E-10    0.12622E-08   -0.41601E-10    0.41613E-15
  1783    0.37113E+03   -0.99898E+01    0.12590E-08   -0.99898E+01    0.64673E+01   -0.42885E-10    0.12590E-08   -0.42885E-10    0.41507E-15
  1784    0.37003E+03   -0.96929E+01    0.12556E-08   -0.96929E+01    0.64747E+01   -0.44137E-10    0.12556E-08   -0.44137E-10    0.41401E-15
  1785    0.36890E+03   -0.94008E+01    0.12518E-08   -0.94008E+01    0.64840E+01   -0.45355E-10    0.12518E-08   -0.45355E-10    0.41295E-15
  1786    0.36775E+03   -0.91119E+01    0.12477E-08   -0.91119E+01    0.64951E+01   -0.46538E-10    0.12477E-08   -0.46538E-10    0.41190E-15
  1787    0.36659E+03   -0.88261E+01    0.12432E-08   -0.88261E+01    0.65081E+01   -0.47683E-10    0.12432E-08   -0.47683E-10    0.41085E-15
