#    L    TT             EE             BB             TE          
  1173    0.11326E+04    0.14438E+02    0.80788E-01   -0.69586E+01
  1174    0.11289E+04    0.14544E+02    0.80751E-01   -0.63143E+01
  1175    0.11251E+04    0.14654E+02    0.80712E-01   -0.56831E+01
  1176    0.11211E+04    0.14767E+02    0.80672E-01   -0.50657E+01
  1177    0.11173E+04    0.14884E+02    0.80631E-01   -0.44614E+01
  1178    0.11133E+04    0.15004E+02    0.80590E-01   -0.38710E+01
  1179    0.11094E+04    0.15129E+02    0.80547E-01   -0.32946E+01
  1180    0.11054E+04    0.15257E+02    0.80504E-01   -0.27324E+01
  1181    0.11014E+04    0.15386E+02    0.80459E-01   -0.21846E+01
  1182    0.10973E+04    0.15520E+02    0.80414E-01   -0.16515E+01
  1183    0.10932E+04    0.15656E+02    0.80368E-01   -0.11331E+01
  1184    0.10890E+04    0.15794E+02    0.80321E-01   -0.62973E+00
  1185    0.10848E+04    0.15937E+02    0.80273E-01   -0.14144E+00
  1186    0.10806E+04    0.16081E+02    0.80224E-01    0.33142E+00
  1187    0.10764E+04    0.16229E+02    0.80175E-01    0.78878E+00
  1188    0.10721E+04    0.16379E+02    0.80124E-01    0.12303E+01
  1189    0.10678E+04    0.16531E+02    0.80073E-01    0.16562E+01
  1190    0.10634E+04    0.16686E+02    0.80021E-01    0.20661E+01
  1191    0.10590E+04    0.16843E+02    0.79968E-01    0.24601E+01
  1192    0.10547E+04    0.17003E+02    0.79915E-01    0.28377E+01
  1193    0.10502E+04    0.17164E+02    0.79860E-01    0.31992E+01
  1194    0.10458E+04    0.17328E+02    0.79805E-01    0.35444E+01
  1195    0.10414E+04    0.17494E+02    0.79749E-01    0.38731E+01
  1196    0.10369E+04    0.17662E+02    0.79692E-01    0.41849E+01
  1197    0.10324E+04    0.17832E+02    0.79635E-01    0.44803E+01
  1198    0.10279E+04    0.18003E+02    0.79576E-01    0.47577E+01
  1199    0.10234E+04    0.18176E+02    0.79517E-01    0.50196E+01
  1200    0.10188E+04    0.18351E+02    0.79458E-01    0.52644E+01
  1201    0.10144E+04    0.18526E+02    0.79397E-01    0.54914E+01
  1202    0.10098E+04    0.18704E+02    0.79336E-01    0.57022E+01
  1203    0.10052E+04    0.18883E+02    0.79274E-01    0.58953E+01
  1204    0.10007E+04    0.19064E+02    0.79212E-01    0.60716E+01
  1205    0.99608E+03    0.19244E+02    0.79149E-01    0.62303E+01
  1206    0.99152E+03    0.19426E+02    0.79085E-01    0.63724E+01
  1207    0.98704E+03    0.19609E+02    0.79021E-01    0.64963E+01
  1208    0.98250E+03    0.19794E+02    0.78956E-01    0.66044E+01
  1209    0.97790E+03    0.19978E+02    0.78891E-01    0.66952E+01
  1210    0.97338E+03    0.20164E+02    0.78825E-01    0.67680E+01
  1211    0.96880E+03    0.20350E+02    0.78758E-01    0.68237E+01
  1212    0.96430E+03    0.20537E+02    0.78691E-01    0.68631E+01
  1213    0.95974E+03    0.20724E+02    0.78623E-01    0.68861E+01
  1214    0.95526E+03    0.20912E+02    0.78555E-01    0.68914E+01
  1215    0.95079E+03    0.21100E+02    0.78487E-01    0.68798E+01
  1216    0.94633E+03    0.21288E+02    0.78417E-01    0.68514E+01
  1217    0.94173E+03    0.21477E+02    0.78348E-01    0.68068E+01
  1218    0.93729E+03    0.21666E+02    0.78278E-01    0.67447E+01
  1219    0.93278E+03    0.21854E+02    0.78207E-01    0.66674E+01
  1220    0.92835E+03    0.22042E+02    0.78136E-01    0.65726E+01
  1221    0.92393E+03    0.22229E+02    0.78065E-01    0.64620E+01
  1222    0.91952E+03    0.22418E+02    0.77994E-01    0.63340E+01
  1223    0.91512E+03    0.22605E+02    0.77922E-01    0.61917E+01
  1224    0.91072E+03    0.22791E+02    0.77849E-01    0.60314E+01
  1225    0.90640E+03    0.22978E+02    0.77777E-01    0.58554E+01
  1226    0.90209E+03    0.23163E+02    0.77704E-01    0.56644E+01
  1227    0.89786E+03    0.23348E+02    0.77630E-01    0.54571E+01
  1228    0.89356E+03    0.23532E+02    0.77557E-01    0.52349E+01
  1229    0.88934E+03    0.23715E+02    0.77483E-01    0.49964E+01
  1230    0.88498E+03    0.23897E+02    0.77409E-01    0.47439E+01
  1231    0.88077E+03    0.24078E+02    0.77335E-01    0.44758E+01
  1232    0.87656E+03    0.24258E+02    0.77261E-01    0.41938E+01
  1233    0.87251E+03    0.24437E+02    0.77186E-01    0.38956E+01
  1234    0.86839E+03    0.24614E+02    0.77111E-01    0.35842E+01
  1235    0.86457E+03    0.24791E+02    0.77036E-01    0.32582E+01
  1236    0.86060E+03    0.24965E+02    0.76961E-01    0.29184E+01
  1237    0.85664E+03    0.25138E+02    0.76886E-01    0.25639E+01
  1238    0.85275E+03    0.25309E+02    0.76811E-01    0.21957E+01
  1239    0.84887E+03    0.25479E+02    0.76736E-01    0.18137E+01
  1240    0.84499E+03    0.25647E+02    0.76660E-01    0.14194E+01
  1241    0.84126E+03    0.25812E+02    0.76585E-01    0.10114E+01
  1242    0.83746E+03    0.25977E+02    0.76510E-01    0.59188E+00
  1243    0.83374E+03    0.26138E+02    0.76434E-01    0.15773E+00
  1244    0.83009E+03    0.26299E+02    0.76359E-01   -0.28727E+00
  1245    0.82651E+03    0.26457E+02    0.76283E-01   -0.74472E+00
  1246    0.82294E+03    0.26613E+02    0.76208E-01   -0.12129E+01
  1247    0.81937E+03    0.26766E+02    0.76133E-01   -0.16934E+01
  1248    0.81587E+03    0.26917E+02    0.76058E-01   -0.21855E+01
  1249    0.81245E+03    0.27067E+02    0.75982E-01   -0.26882E+01
  1250    0.80911E+03    0.27212E+02    0.75907E-01   -0.32018E+01
  1251    0.80576E+03    0.27355E+02    0.75832E-01   -0.37260E+01
  1252    0.80256E+03    0.27497E+02    0.75758E-01   -0.42607E+01
  1253    0.79929E+03    0.27635E+02    0.75683E-01   -0.48052E+01
  1254    0.79609E+03    0.27770E+02    0.75609E-01   -0.53595E+01
  1255    0.79296E+03    0.27903E+02    0.75534E-01   -0.59233E+01
  1256    0.78998E+03    0.28032E+02    0.75460E-01   -0.64962E+01
  1257    0.78700E+03    0.28159E+02    0.75387E-01   -0.70782E+01
  1258    0.78402E+03    0.28283E+02    0.75313E-01   -0.76687E+01
  1259    0.78111E+03    0.28404E+02    0.75239E-01   -0.82676E+01
  1260    0.77826E+03    0.28521E+02    0.75166E-01   -0.88745E+01
  1261    0.77549E+03    0.28636E+02    0.75093E-01   -0.94892E+01
  1262    0.77280E+03    0.28748E+02    0.75021E-01   -0.10111E+02
  1263    0.77017E+03    0.28857E+02    0.74948E-01   -0.10741E+02
  1264    0.76753E+03    0.28962E+02    0.74876E-01   -0.11377E+02
  1265    0.76505E+03    0.29064E+02    0.74805E-01   -0.12021E+02
  1266    0.76255E+03    0.29163E+02    0.74733E-01   -0.12670E+02
  1267    0.76013E+03    0.29258E+02    0.74662E-01   -0.13325E+02
  1268    0.75778E+03    0.29351E+02    0.74591E-01   -0.13987E+02
  1269    0.75551E+03    0.29439E+02    0.74521E-01   -0.14653E+02
  1270    0.75328E+03    0.29524E+02    0.74451E-01   -0.15326E+02
  1271    0.75112E+03    0.29606E+02    0.74381E-01   -0.16003E+02
  1272    0.74901E+03    0.29684E+02    0.74312E-01   -0.16684E+02
  1273    0.74694E+03    0.29759E+02    0.74243E-01   -0.17370E+02
  1274    0.74495E+03    0.29829E+02    0.74175E-01   -0.18060E+02
  1275    0.74302E+03    0.29896E+02    0.74107E-01   -0.18753E+02
  1276    0.74114E+03    0.29960E+02    0.74039E-01   -0.19449E+02
  1277    0.73933E+03    0.30021E+02    0.73972E-01   -0.20148E+02
  1278    0.73758E+03    0.30078E+02    0.73905E-01   -0.20851E+02
  1279    0.73589E+03    0.30130E+02    0.73839E-01   -0.21555E+02
  1280    0.73427E+03    0.30180E+02    0.73773E-01   -0.22262E+02
  1281    0.73271E+03    0.30225E+02    0.73708E-01   -0.22969E+02
  1282    0.73121E+03    0.30267E+02    0.73643E-01   -0.23678E+02
  1283    0.72977E+03    0.30305E+02    0.73579E-01   -0.24389E+02
  1284    0.72840E+03    0.30340E+02    0.73515E-01   -0.25100E+02
  1285    0.72708E+03    0.30371E+02    0.73452E-01   -0.25812E+02
  1286    0.72582E+03    0.30397E+02    0.73389E-01   -0.26523E+02
  1287    0.72462E+03    0.30420E+02    0.73327E-01   -0.27234E+02
  1288    0.72349E+03    0.30439E+02    0.73265E-01   -0.27945E+02
  1289    0.72242E+03    0.30455E+02    0.73204E-01   -0.28654E+02
  1290    0.72141E+03    0.30466E+02    0.73143E-01   -0.29363E+02
  1291    0.72045E+03    0.30474E+02    0.73083E-01   -0.30071E+02
  1292    0.71956E+03    0.30476E+02    0.73024E-01   -0.30777E+02
  1293    0.71872E+03    0.30477E+02    0.72965E-01   -0.31481E+02
  1294    0.71795E+03    0.30473E+02    0.72906E-01   -0.32180E+02
  1295    0.71723E+03    0.30466E+02    0.72848E-01   -0.32879E+02
  1296    0.71656E+03    0.30455E+02    0.72791E-01   -0.33572E+02
  1297    0.71596E+03    0.30440E+02    0.72735E-01   -0.34264E+02
  1298    0.71542E+03    0.30422E+02    0.72679E-01   -0.34951E+02
  1299    0.71492E+03    0.30399E+02    0.72623E-01   -0.35635E+02
  1300    0.71449E+03    0.30373E+02    0.72568E-01   -0.36314E+02
  1301    0.71412E+03    0.30343E+02    0.72514E-01   -0.36987E+02
  1302    0.71379E+03    0.30309E+02    0.72461E-01   -0.37656E+02
  1303    0.71352E+03    0.30272E+02    0.72408E-01   -0.38320E+02
  1304    0.71330E+03    0.30231E+02    0.72355E-01   -0.38979E+02
  1305    0.71314E+03    0.30186E+02    0.72304E-01   -0.39632E+02
  1306    0.71302E+03    0.30139E+02    0.72253E-01   -0.40279E+02
  1307    0.71297E+03    0.30087E+02    0.72202E-01   -0.40918E+02
  1308    0.71296E+03    0.30031E+02    0.72152E-01   -0.41554E+02
  1309    0.71300E+03    0.29971E+02    0.72103E-01   -0.42180E+02
  1310    0.71309E+03    0.29908E+02    0.72055E-01   -0.42801E+02
  1311    0.71323E+03    0.29842E+02    0.72007E-01   -0.43415E+02
  1312    0.71344E+03    0.29773E+02    0.71960E-01   -0.44020E+02
  1313    0.71368E+03    0.29699E+02    0.71913E-01   -0.44619E+02
  1314    0.71397E+03    0.29623E+02    0.71867E-01   -0.45209E+02
  1315    0.71430E+03    0.29543E+02    0.71822E-01   -0.45791E+02
  1316    0.71468E+03    0.29459E+02    0.71777E-01   -0.46364E+02
  1317    0.71511E+03    0.29374E+02    0.71733E-01   -0.46929E+02
  1318    0.71558E+03    0.29283E+02    0.71690E-01   -0.47485E+02
  1319    0.71609E+03    0.29190E+02    0.71647E-01   -0.48033E+02
  1320    0.71664E+03    0.29093E+02    0.71605E-01   -0.48571E+02
  1321    0.71722E+03    0.28995E+02    0.71563E-01   -0.49100E+02
  1322    0.71786E+03    0.28891E+02    0.71522E-01   -0.49619E+02
  1323    0.71853E+03    0.28785E+02    0.71482E-01   -0.50128E+02
  1324    0.71925E+03    0.28676E+02    0.71442E-01   -0.50627E+02
  1325    0.71999E+03    0.28565E+02    0.71403E-01   -0.51116E+02
  1326    0.72078E+03    0.28450E+02    0.71365E-01   -0.51595E+02
  1327    0.72159E+03    0.28333E+02    0.71327E-01   -0.52064E+02
  1328    0.72246E+03    0.28214E+02    0.71290E-01   -0.52520E+02
  1329    0.72335E+03    0.28090E+02    0.71253E-01   -0.52967E+02
  1330    0.72427E+03    0.27964E+02    0.71217E-01   -0.53402E+02
  1331    0.72523E+03    0.27836E+02    0.71181E-01   -0.53826E+02
  1332    0.72620E+03    0.27705E+02    0.71146E-01   -0.54239E+02
  1333    0.72722E+03    0.27571E+02    0.71112E-01   -0.54639E+02
  1334    0.72826E+03    0.27435E+02    0.71078E-01   -0.55029E+02
  1335    0.72933E+03    0.27296E+02    0.71044E-01   -0.55406E+02
  1336    0.73043E+03    0.27156E+02    0.71012E-01   -0.55770E+02
  1337    0.73155E+03    0.27011E+02    0.70979E-01   -0.56123E+02
  1338    0.73269E+03    0.26866E+02    0.70948E-01   -0.56464E+02
  1339    0.73386E+03    0.26718E+02    0.70916E-01   -0.56793E+02
  1340    0.73506E+03    0.26568E+02    0.70886E-01   -0.57110E+02
  1341    0.73626E+03    0.26417E+02    0.70855E-01   -0.57413E+02
  1342    0.73749E+03    0.26263E+02    0.70825E-01   -0.57704E+02
  1343    0.73874E+03    0.26107E+02    0.70796E-01   -0.57982E+02
  1344    0.74001E+03    0.25949E+02    0.70767E-01   -0.58247E+02
  1345    0.74129E+03    0.25790E+02    0.70739E-01   -0.58498E+02
  1346    0.74258E+03    0.25628E+02    0.70711E-01   -0.58738E+02
  1347    0.74390E+03    0.25465E+02    0.70684E-01   -0.58964E+02
  1348    0.74522E+03    0.25300E+02    0.70656E-01   -0.59176E+02
  1349    0.74657E+03    0.25133E+02    0.70630E-01   -0.59375E+02
  1350    0.74791E+03    0.24966E+02    0.70604E-01   -0.59560E+02
  1351    0.74927E+03    0.24796E+02    0.70578E-01   -0.59732E+02
  1352    0.75063E+03    0.24625E+02    0.70552E-01   -0.59890E+02
  1353    0.75201E+03    0.24455E+02    0.70527E-01   -0.60035E+02
  1354    0.75338E+03    0.24282E+02    0.70502E-01   -0.60167E+02
  1355    0.75477E+03    0.24107E+02    0.70478E-01   -0.60285E+02
  1356    0.75617E+03    0.23933E+02    0.70454E-01   -0.60390E+02
  1357    0.75757E+03    0.23757E+02    0.70430E-01   -0.60481E+02
  1358    0.75895E+03    0.23579E+02    0.70407E-01   -0.60556E+02
  1359    0.76034E+03    0.23401E+02    0.70384E-01   -0.60620E+02
  1360    0.76172E+03    0.23224E+02    0.70361E-01   -0.60669E+02
  1361    0.76311E+03    0.23044E+02    0.70339E-01   -0.60705E+02
  1362    0.76449E+03    0.22864E+02    0.70317E-01   -0.60726E+02
  1363    0.76587E+03    0.22682E+02    0.70295E-01   -0.60736E+02
  1364    0.76722E+03    0.22501E+02    0.70274E-01   -0.60731E+02
  1365    0.76865E+03    0.22319E+02    0.70252E-01   -0.60711E+02
  1366    0.77000E+03    0.22137E+02    0.70231E-01   -0.60680E+02
  1367    0.77134E+03    0.21953E+02    0.70210E-01   -0.60634E+02
  1368    0.77275E+03    0.21771E+02    0.70190E-01   -0.60575E+02
  1369    0.77408E+03    0.21587E+02    0.70169E-01   -0.60502E+02
  1370    0.77540E+03    0.21404E+02    0.70149E-01   -0.60417E+02
  1371    0.77671E+03    0.21220E+02    0.70129E-01   -0.60318E+02
  1372    0.77802E+03    0.21037E+02    0.70109E-01   -0.60206E+02
  1373    0.77933E+03    0.20854E+02    0.70090E-01   -0.60081E+02
  1374    0.78063E+03    0.20670E+02    0.70070E-01   -0.59942E+02
  1375    0.78192E+03    0.20487E+02    0.70051E-01   -0.59791E+02
  1376    0.78321E+03    0.20304E+02    0.70032E-01   -0.59627E+02
  1377    0.78449E+03    0.20123E+02    0.70013E-01   -0.59451E+02
  1378    0.78577E+03    0.19939E+02    0.69994E-01   -0.59261E+02
  1379    0.78697E+03    0.19759E+02    0.69975E-01   -0.59060E+02
  1380    0.78816E+03    0.19576E+02    0.69956E-01   -0.58846E+02
  1381    0.78935E+03    0.19396E+02    0.69938E-01   -0.58619E+02
  1382    0.79039E+03    0.19216E+02    0.69919E-01   -0.58379E+02
  1383    0.79158E+03    0.19036E+02    0.69901E-01   -0.58128E+02
  1384    0.79261E+03    0.18858E+02    0.69882E-01   -0.57864E+02
  1385    0.79364E+03    0.18680E+02    0.69864E-01   -0.57589E+02
  1386    0.79467E+03    0.18503E+02    0.69845E-01   -0.57301E+02
  1387    0.79562E+03    0.18327E+02    0.69827E-01   -0.57002E+02
  1388    0.79671E+03    0.18152E+02    0.69808E-01   -0.56692E+02
  1389    0.79766E+03    0.17978E+02    0.69790E-01   -0.56370E+02
  1390    0.79853E+03    0.17805E+02    0.69771E-01   -0.56038E+02
  1391    0.79947E+03    0.17634E+02    0.69753E-01   -0.55695E+02
  1392    0.80033E+03    0.17464E+02    0.69734E-01   -0.55340E+02
  1393    0.80120E+03    0.17295E+02    0.69715E-01   -0.54975E+02
  1394    0.80199E+03    0.17128E+02    0.69697E-01   -0.54600E+02
  1395    0.80277E+03    0.16961E+02    0.69678E-01   -0.54213E+02
  1396    0.80356E+03    0.16797E+02    0.69659E-01   -0.53818E+02
  1397    0.80427E+03    0.16634E+02    0.69640E-01   -0.53413E+02
  1398    0.80491E+03    0.16472E+02    0.69620E-01   -0.52997E+02
  1399    0.80555E+03    0.16314E+02    0.69601E-01   -0.52571E+02
  1400    0.80619E+03    0.16156E+02    0.69581E-01   -0.52137E+02
  1401    0.80675E+03    0.15999E+02    0.69562E-01   -0.51693E+02
  1402    0.80731E+03    0.15845E+02    0.69542E-01   -0.51240E+02
  1403    0.80780E+03    0.15693E+02    0.69521E-01   -0.50778E+02
  1404    0.80822E+03    0.15543E+02    0.69501E-01   -0.50308E+02
  1405    0.80871E+03    0.15395E+02    0.69480E-01   -0.49829E+02
  1406    0.80906E+03    0.15249E+02    0.69459E-01   -0.49343E+02
  1407    0.80933E+03    0.15105E+02    0.69438E-01   -0.48848E+02
  1408    0.80976E+03    0.14962E+02    0.69417E-01   -0.48345E+02
  1409    0.80996E+03    0.14823E+02    0.69395E-01   -0.47834E+02
  1410    0.81024E+03    0.14685E+02    0.69373E-01   -0.47317E+02
  1411    0.81045E+03    0.14549E+02    0.69351E-01   -0.46791E+02
  1412    0.81059E+03    0.14416E+02    0.69328E-01   -0.46259E+02
  1413    0.81059E+03    0.14285E+02    0.69305E-01   -0.45720E+02
  1414    0.81066E+03    0.14157E+02    0.69282E-01   -0.45173E+02
  1415    0.81066E+03    0.14030E+02    0.69258E-01   -0.44621E+02
  1416    0.81067E+03    0.13907E+02    0.69234E-01   -0.44062E+02
  1417    0.81053E+03    0.13785E+02    0.69210E-01   -0.43499E+02
  1418    0.81040E+03    0.13666E+02    0.69185E-01   -0.42928E+02
  1419    0.81020E+03    0.13549E+02    0.69160E-01   -0.42352E+02
  1420    0.81001E+03    0.13436E+02    0.69135E-01   -0.41772E+02
  1421    0.80974E+03    0.13324E+02    0.69109E-01   -0.41186E+02
  1422    0.80949E+03    0.13215E+02    0.69082E-01   -0.40595E+02
  1423    0.80909E+03    0.13109E+02    0.69056E-01   -0.40000E+02
  1424    0.80877E+03    0.13006E+02    0.69028E-01   -0.39400E+02
  1425    0.80831E+03    0.12906E+02    0.69001E-01   -0.38797E+02
  1426    0.80778E+03    0.12808E+02    0.68973E-01   -0.38189E+02
  1427    0.80733E+03    0.12713E+02    0.68944E-01   -0.37577E+02
  1428    0.80674E+03    0.12620E+02    0.68915E-01   -0.36963E+02
  1429    0.80609E+03    0.12530E+02    0.68886E-01   -0.36344E+02
  1430    0.80544E+03    0.12443E+02    0.68856E-01   -0.35724E+02
  1431    0.80473E+03    0.12359E+02    0.68825E-01   -0.35100E+02
  1432    0.80395E+03    0.12278E+02    0.68795E-01   -0.34473E+02
  1433    0.80325E+03    0.12199E+02    0.68763E-01   -0.33845E+02
  1434    0.80241E+03    0.12124E+02    0.68731E-01   -0.33214E+02
  1435    0.80151E+03    0.12050E+02    0.68699E-01   -0.32582E+02
  1436    0.80061E+03    0.11980E+02    0.68666E-01   -0.31949E+02
  1437    0.79958E+03    0.11914E+02    0.68633E-01   -0.31313E+02
  1438    0.79856E+03    0.11849E+02    0.68599E-01   -0.30679E+02
  1439    0.79747E+03    0.11788E+02    0.68565E-01   -0.30041E+02
  1440    0.79639E+03    0.11729E+02    0.68530E-01   -0.29404E+02
  1441    0.79524E+03    0.11673E+02    0.68495E-01   -0.28768E+02
  1442    0.79403E+03    0.11620E+02    0.68459E-01   -0.28131E+02
  1443    0.79276E+03    0.11571E+02    0.68422E-01   -0.27493E+02
  1444    0.79150E+03    0.11524E+02    0.68385E-01   -0.26857E+02
  1445    0.79010E+03    0.11481E+02    0.68348E-01   -0.26222E+02
  1446    0.78878E+03    0.11439E+02    0.68310E-01   -0.25587E+02
  1447    0.78725E+03    0.11402E+02    0.68272E-01   -0.24951E+02
  1448    0.78581E+03    0.11367E+02    0.68232E-01   -0.24320E+02
  1449    0.78430E+03    0.11335E+02    0.68193E-01   -0.23689E+02
  1450    0.78273E+03    0.11306E+02    0.68153E-01   -0.23061E+02
  1451    0.78117E+03    0.11280E+02    0.68112E-01   -0.22435E+02
  1452    0.77947E+03    0.11256E+02    0.68071E-01   -0.21813E+02
  1453    0.77778E+03    0.11236E+02    0.68029E-01   -0.21192E+02
  1454    0.77610E+03    0.11219E+02    0.67987E-01   -0.20573E+02
  1455    0.77436E+03    0.11204E+02    0.67944E-01   -0.19958E+02
  1456    0.77256E+03    0.11193E+02    0.67900E-01   -0.19347E+02
  1457    0.77062E+03    0.11183E+02    0.67856E-01   -0.18739E+02
  1458    0.76877E+03    0.11178E+02    0.67812E-01   -0.18134E+02
  1459    0.76685E+03    0.11174E+02    0.67767E-01   -0.17532E+02
  1460    0.76487E+03    0.11175E+02    0.67721E-01   -0.16935E+02
  1461    0.76290E+03    0.11176E+02    0.67675E-01   -0.16342E+02
  1462    0.76087E+03    0.11181E+02    0.67628E-01   -0.15754E+02
  1463    0.75870E+03    0.11189E+02    0.67581E-01   -0.15170E+02
  1464    0.75662E+03    0.11199E+02    0.67533E-01   -0.14590E+02
  1465    0.75440E+03    0.11212E+02    0.67484E-01   -0.14016E+02
  1466    0.75226E+03    0.11229E+02    0.67435E-01   -0.13446E+02
  1467    0.74999E+03    0.11247E+02    0.67385E-01   -0.12882E+02
  1468    0.74773E+03    0.11269E+02    0.67335E-01   -0.12323E+02
  1469    0.74548E+03    0.11292E+02    0.67284E-01   -0.11770E+02
  1470    0.74302E+03    0.11318E+02    0.67233E-01   -0.11223E+02
  1471    0.74073E+03    0.11348E+02    0.67181E-01   -0.10682E+02
  1472    0.73836E+03    0.11380E+02    0.67128E-01   -0.10146E+02
  1473    0.73594E+03    0.11414E+02    0.67075E-01   -0.96183E+01
  1474    0.73338E+03    0.11450E+02    0.67021E-01   -0.90955E+01
  1475    0.73090E+03    0.11489E+02    0.66967E-01   -0.85797E+01
  1476    0.72836E+03    0.11530E+02    0.66912E-01   -0.80714E+01
  1477    0.72583E+03    0.11574E+02    0.66857E-01   -0.75691E+01
  1478    0.72324E+03    0.11620E+02    0.66801E-01   -0.70743E+01
  1479    0.72067E+03    0.11669E+02    0.66744E-01   -0.65871E+01
  1480    0.71802E+03    0.11720E+02    0.66687E-01   -0.61070E+01
  1481    0.71533E+03    0.11772E+02    0.66630E-01   -0.56344E+01
  1482    0.71265E+03    0.11828E+02    0.66572E-01   -0.51694E+01
  1483    0.70992E+03    0.11885E+02    0.66513E-01   -0.47123E+01
  1484    0.70720E+03    0.11944E+02    0.66454E-01   -0.42631E+01
  1485    0.70443E+03    0.12005E+02    0.66394E-01   -0.38221E+01
  1486    0.70164E+03    0.12070E+02    0.66333E-01   -0.33891E+01
  1487    0.69881E+03    0.12135E+02    0.66272E-01   -0.29645E+01
  1488    0.69599E+03    0.12202E+02    0.66211E-01   -0.25483E+01
  1489    0.69311E+03    0.12272E+02    0.66149E-01   -0.21407E+01
  1490    0.69023E+03    0.12343E+02    0.66087E-01   -0.17417E+01
  1491    0.68733E+03    0.12416E+02    0.66024E-01   -0.13517E+01
  1492    0.68441E+03    0.12491E+02    0.65960E-01   -0.97041E+00
  1493    0.68147E+03    0.12567E+02    0.65896E-01   -0.59821E+00
  1494    0.67851E+03    0.12645E+02    0.65832E-01   -0.23512E+00
  1495    0.67554E+03    0.12725E+02    0.65767E-01    0.11878E+00
  1496    0.67255E+03    0.12806E+02    0.65702E-01    0.46347E+00
  1497    0.66954E+03    0.12889E+02    0.65636E-01    0.79875E+00
  1498    0.66653E+03    0.12973E+02    0.65570E-01    0.11245E+01
  1499    0.66350E+03    0.13058E+02    0.65503E-01    0.14409E+01
  1500    0.66045E+03    0.13145E+02    0.65436E-01    0.17476E+01
  1501    0.65740E+03    0.13234E+02    0.65368E-01    0.20448E+01
  1502    0.65433E+03    0.13323E+02    0.65300E-01    0.23320E+01
  1503    0.65126E+03    0.13414E+02    0.65232E-01    0.26094E+01
  1504    0.64817E+03    0.13506E+02    0.65163E-01    0.28772E+01
  1505    0.64508E+03    0.13599E+02    0.65094E-01    0.31351E+01
  1506    0.64198E+03    0.13693E+02    0.65025E-01    0.33831E+01
  1507    0.63887E+03    0.13788E+02    0.64955E-01    0.36213E+01
  1508    0.63576E+03    0.13885E+02    0.64885E-01    0.38493E+01
  1509    0.63263E+03    0.13981E+02    0.64814E-01    0.40673E+01
  1510    0.62951E+03    0.14079E+02    0.64743E-01    0.42752E+01
  1511    0.62637E+03    0.14178E+02    0.64672E-01    0.44736E+01
  1512    0.62324E+03    0.14278E+02    0.64601E-01    0.46605E+01
  1513    0.62009E+03    0.14378E+02    0.64529E-01    0.48387E+01
  1514    0.61696E+03    0.14480E+02    0.64457E-01    0.50062E+01
  1515    0.61384E+03    0.14582E+02    0.64384E-01    0.51645E+01
  1516    0.61069E+03    0.14684E+02    0.64312E-01    0.53113E+01
  1517    0.60756E+03    0.14787E+02    0.64239E-01    0.54491E+01
  1518    0.60442E+03    0.14890E+02    0.64166E-01    0.55777E+01
  1519    0.60128E+03    0.14994E+02    0.64092E-01    0.56943E+01
  1520    0.59816E+03    0.15098E+02    0.64018E-01    0.58019E+01
  1521    0.59503E+03    0.15203E+02    0.63945E-01    0.58998E+01
  1522    0.59190E+03    0.15307E+02    0.63870E-01    0.59873E+01
  1523    0.58878E+03    0.15412E+02    0.63796E-01    0.60651E+01
  1524    0.58566E+03    0.15518E+02    0.63722E-01    0.61326E+01
  1525    0.58255E+03    0.15624E+02    0.63647E-01    0.61906E+01
  1526    0.57945E+03    0.15729E+02    0.63572E-01    0.62390E+01
  1527    0.57635E+03    0.15834E+02    0.63497E-01    0.62764E+01
  1528    0.57326E+03    0.15940E+02    0.63422E-01    0.63051E+01
  1529    0.57018E+03    0.16045E+02    0.63346E-01    0.63243E+01
  1530    0.56712E+03    0.16150E+02    0.63271E-01    0.63335E+01
  1531    0.56406E+03    0.16255E+02    0.63195E-01    0.63325E+01
  1532    0.56101E+03    0.16360E+02    0.63119E-01    0.63229E+01
  1533    0.55798E+03    0.16465E+02    0.63043E-01    0.63047E+01
  1534    0.55496E+03    0.16569E+02    0.62967E-01    0.62750E+01
  1535    0.55195E+03    0.16674E+02    0.62891E-01    0.62375E+01
  1536    0.54895E+03    0.16777E+02    0.62814E-01    0.61901E+01
  1537    0.54598E+03    0.16880E+02    0.62738E-01    0.61334E+01
  1538    0.54302E+03    0.16983E+02    0.62662E-01    0.60682E+01
  1539    0.54005E+03    0.17084E+02    0.62585E-01    0.59939E+01
  1540    0.53712E+03    0.17185E+02    0.62508E-01    0.59112E+01
  1541    0.53420E+03    0.17286E+02    0.62432E-01    0.58185E+01
  1542    0.53130E+03    0.17387E+02    0.62355E-01    0.57183E+01
  1543    0.52841E+03    0.17485E+02    0.62278E-01    0.56082E+01
  1544    0.52555E+03    0.17584E+02    0.62201E-01    0.54905E+01
  1545    0.52271E+03    0.17681E+02    0.62124E-01    0.53644E+01
  1546    0.51988E+03    0.17777E+02    0.62047E-01    0.52293E+01
  1547    0.51707E+03    0.17873E+02    0.61970E-01    0.50867E+01
  1548    0.51429E+03    0.17968E+02    0.61893E-01    0.49357E+01
  1549    0.51153E+03    0.18061E+02    0.61816E-01    0.47772E+01
  1550    0.50880E+03    0.18153E+02    0.61739E-01    0.46104E+01
  1551    0.50608E+03    0.18244E+02    0.61662E-01    0.44354E+01
  1552    0.50340E+03    0.18333E+02    0.61585E-01    0.42536E+01
  1553    0.50073E+03    0.18422E+02    0.61508E-01    0.40650E+01
