#    L    TT             EE             BB             TE             PP             TP             EP          
  1748    0.39788E+03    0.74699E+01    0.00000E+00   -0.21635E+02    0.13885E-08    0.23321E-05    0.15337E-07
  1749    0.39747E+03    0.74060E+01    0.00000E+00   -0.21291E+02    0.13865E-08    0.23265E-05    0.12961E-07
  1750    0.39705E+03    0.73444E+01    0.00000E+00   -0.20948E+02    0.13845E-08    0.23215E-05    0.10539E-07
  1751    0.39660E+03    0.72844E+01    0.00000E+00   -0.20605E+02    0.13825E-08    0.23169E-05    0.80701E-08
  1752    0.39614E+03    0.72261E+01    0.00000E+00   -0.20260E+02    0.13805E-08    0.23129E-05    0.55578E-08
  1753    0.39565E+03    0.71695E+01    0.00000E+00   -0.19915E+02    0.13785E-08    0.23093E-05    0.30047E-08
  1754    0.39514E+03    0.71159E+01    0.00000E+00   -0.19570E+02    0.13766E-08    0.23061E-05    0.41398E-09
  1755    0.39461E+03    0.70652E+01    0.00000E+00   -0.19224E+02    0.13746E-08    0.23033E-05   -0.22113E-08
  1756    0.39406E+03    0.70156E+01    0.00000E+00   -0.18878E+02    0.13726E-08    0.23010E-05   -0.48678E-08
  1757    0.39348E+03    0.69683E+01    0.00000E+00   -0.18532E+02    0.13706E-08    0.22989E-05   -0.75527E-08
  1758    0.39287E+03    0.69229E+01    0.00000E+00   -0.18187E+02    0.13686E-08    0.22971E-05   -0.10263E-07
  1759    0.39226E+03    0.68797E+01    0.00000E+00   -0.17843E+02    0.13667E-08    0.22956E-05   -0.12994E-07
  1760    0.39161E+03    0.68388E+01    0.00000E+00   -0.17498E+02    0.13647E-08    0.22944E-05   -0.15745E-07
  1761    0.39094E+03    0.68000E+01    0.00000E+00   -0.17154E+02    0.13627E-08    0.22933E-05   -0.18511E-07
  1762    0.39025E+03    0.67632E+01    0.00000E+00   -0.16810E+02    0.13608E-08    0.22924E-05   -0.21290E-07
  1763    0.38954E+03    0.67287E+01    0.00000E+00   -0.16467E+02    0.13588E-08    0.22917E-05   -0.24078E-07
  1764    0.38882E+03    0.66964E+01    0.00000E+00   -0.16126E+02    0.13568E-08    0.22910E-05   -0.26873E-07
  1765    0.38807E+03    0.66661E+01    0.00000E+00   -0.15786E+02    0.13549E-08    0.22905E-05   -0.29671E-07
  1766    0.38729E+03    0.66378E+01    0.00000E+00   -0.15447E+02    0.13529E-08    0.22899E-05   -0.32468E-07
  1767    0.38650E+03    0.66115E+01    0.00000E+00   -0.15108E+02    0.13510E-08    0.22894E-05   -0.35263E-07
  1768    0.38569E+03    0.65875E+01    0.00000E+00   -0.14772E+02    0.13491E-08    0.22889E-05   -0.38051E-07
  1769    0.38485E+03    0.65654E+01    0.00000E+00   -0.14438E+02    0.13471E-08    0.22883E-05   -0.40829E-07
  1770    0.38400E+03    0.65454E+01    0.00000E+00   -0.14104E+02    0.13452E-08    0.22876E-05   -0.43595E-07
  1771    0.38312E+03    0.65275E+01    0.00000E+00   -0.13773E+02    0.13432E-08    0.22868E-05   -0.46346E-07
  1772    0.38223E+03    0.65115E+01    0.00000E+00   -0.13444E+02    0.13413E-08    0.22858E-05   -0.49077E-07
  1773    0.38131E+03    0.64976E+01    0.00000E+00   -0.13116E+02    0.13394E-08    0.22847E-05   -0.51787E-07
  1774    0.38038E+03    0.64857E+01    0.00000E+00   -0.12792E+02    0.13375E-08    0.22833E-05   -0.54471E-07
  1775    0.37943E+03    0.64759E+01    0.00000E+00   -0.12470E+02    0.13355E-08    0.22817E-05   -0.57127E-07
  1776    0.37846E+03    0.64679E+01    0.00000E+00   -0.12149E+02    0.13336E-08    0.22798E-05   -0.59752E-07
  1777    0.37746E+03    0.64621E+01    0.00000E+00   -0.11833E+02    0.13317E-08    0.22776E-05   -0.62342E-07
  1778    0.37645E+03    0.64581E+01    0.00000E+00   -0.11518E+02    0.13298E-08    0.22750E-05   -0.64895E-07
  1779    0.37542E+03    0.64562E+01    0.00000E+00   -0.11206E+02    0.13279E-08    0.22720E-05   -0.67407E-07
  1780    0.37438E+03    0.64561E+01    0.00000E+00   -0.10897E+02    0.13260E-08    0.22687E-05   -0.69874E-07
  1781    0.37332E+03    0.64579E+01    0.00000E+00   -0.10592E+02    0.13241E-08    0.22649E-05   -0.72295E-07
  1782    0.37223E+03    0.64616E+01    0.00000E+00   -0.10289E+02    0.13222E-08    0.22606E-05   -0.74666E-07
  1783    0.37113E+03    0.64673E+01    0.00000E+00   -0.99898E+01    0.13203E-08    0.22558E-05   -0.76983E-07
  1784    0.37003E+03    0.64747E+01    0.00000E+00   -0.96929E+01    0.13184E-08    0.22504E-05   -0.79243E-07
  1785    0.36890E+03    0.64840E+01    0.00000E+00   -0.94008E+01    0.13165E-08    0.22445E-05   -0.81444E-07
  1786    0.36775E+03    0.64951E+01    0.00000E+00   -0.91119E+01    0.13146E-08    0.22380E-05   -0.83582E-07
  1787    0.36659E+03    0.65081E+01    0.00000E+00   -0.88261E+01    0.13127E-08    0.22308E-05   -0.85654E-07
  1788    0.36542E+03    0.65228E+01    0.00000E+00   -0.85458E+01    0.13108E-08    0.22230E-05   -0.87658E-07
  1789    0.36423E+03    0.65392E+01    0.00000E+00   -0.82679E+01    0.13090E-08    0.22144E-05   -0.89589E-07
  1790    0.36302E+03    0.65574E+01    0.00000E+00   -0.79946E+01    0.13071E-08    0.22051E-05   -0.91444E-07
  1791    0.36180E+03    0.65772E+01    0.00000E+00   -0.77261E+01    0.13052E-08    0.21950E-05   -0.93221E-07
  1792    0.36057E+03    0.65988E+01    0.00000E+00   -0.74606E+01    0.13034E-08    0.21842E-05   -0.94917E-07
  1793    0.35932E+03    0.66220E+01    0.00000E+00   -0.71998E+01    0.13015E-08    0.21725E-05   -0.96528E-07
  1794    0.35806E+03    0.66468E+01    0.00000E+00   -0.69436E+01    0.12996E-08    0.21599E-05   -0.98051E-07
  1795    0.35680E+03    0.66733E+01    0.00000E+00   -0.66921E+01    0.12978E-08    0.21464E-05   -0.99482E-07
  1796    0.35549E+03    0.67013E+01    0.00000E+00   -0.64444E+01    0.12959E-08    0.21320E-05   -0.10082E-06
  1797    0.35420E+03    0.67308E+01    0.00000E+00   -0.62020E+01    0.12941E-08    0.21167E-05   -0.10206E-06
  1798    0.35289E+03    0.67618E+01    0.00000E+00   -0.59636E+01    0.12922E-08    0.21003E-05   -0.10320E-06
  1799    0.35157E+03    0.67945E+01    0.00000E+00   -0.57304E+01    0.12904E-08    0.20829E-05   -0.10424E-06
  1800    0.35024E+03    0.68285E+01    0.00000E+00   -0.55025E+01    0.12885E-08    0.20644E-05   -0.10517E-06
  1801    0.34891E+03    0.68640E+01    0.00000E+00   -0.52790E+01    0.12867E-08    0.20449E-05   -0.10599E-06
  1802    0.34758E+03    0.69008E+01    0.00000E+00   -0.50609E+01    0.12848E-08    0.20243E-05   -0.10670E-06
  1803    0.34622E+03    0.69390E+01    0.00000E+00   -0.48483E+01    0.12830E-08    0.20028E-05   -0.10732E-06
  1804    0.34484E+03    0.69785E+01    0.00000E+00   -0.46399E+01    0.12812E-08    0.19804E-05   -0.10784E-06
  1805    0.34347E+03    0.70195E+01    0.00000E+00   -0.44371E+01    0.12793E-08    0.19573E-05   -0.10826E-06
  1806    0.34209E+03    0.70618E+01    0.00000E+00   -0.42396E+01    0.12775E-08    0.19334E-05   -0.10860E-06
  1807    0.34069E+03    0.71054E+01    0.00000E+00   -0.40474E+01    0.12757E-08    0.19089E-05   -0.10885E-06
  1808    0.33929E+03    0.71500E+01    0.00000E+00   -0.38605E+01    0.12739E-08    0.18838E-05   -0.10903E-06
  1809    0.33789E+03    0.71957E+01    0.00000E+00   -0.36790E+01    0.12720E-08    0.18583E-05   -0.10913E-06
  1810    0.33648E+03    0.72428E+01    0.00000E+00   -0.35031E+01    0.12702E-08    0.18323E-05   -0.10916E-06
  1811    0.33505E+03    0.72910E+01    0.00000E+00   -0.33325E+01    0.12684E-08    0.18060E-05   -0.10913E-06
  1812    0.33363E+03    0.73404E+01    0.00000E+00   -0.31676E+01    0.12666E-08    0.17795E-05   -0.10903E-06
  1813    0.33220E+03    0.73908E+01    0.00000E+00   -0.30082E+01    0.12648E-08    0.17528E-05   -0.10888E-06
  1814    0.33075E+03    0.74423E+01    0.00000E+00   -0.28545E+01    0.12630E-08    0.17259E-05   -0.10867E-06
  1815    0.32932E+03    0.74948E+01    0.00000E+00   -0.27063E+01    0.12612E-08    0.16991E-05   -0.10842E-06
  1816    0.32787E+03    0.75483E+01    0.00000E+00   -0.25640E+01    0.12594E-08    0.16723E-05   -0.10812E-06
  1817    0.32642E+03    0.76027E+01    0.00000E+00   -0.24271E+01    0.12576E-08    0.16457E-05   -0.10778E-06
  1818    0.32496E+03    0.76580E+01    0.00000E+00   -0.22960E+01    0.12558E-08    0.16192E-05   -0.10741E-06
  1819    0.32348E+03    0.77144E+01    0.00000E+00   -0.21708E+01    0.12540E-08    0.15931E-05   -0.10700E-06
  1820    0.32202E+03    0.77714E+01    0.00000E+00   -0.20512E+01    0.12522E-08    0.15673E-05   -0.10657E-06
  1821    0.32057E+03    0.78294E+01    0.00000E+00   -0.19375E+01    0.12505E-08    0.15419E-05   -0.10612E-06
  1822    0.31910E+03    0.78881E+01    0.00000E+00   -0.18296E+01    0.12487E-08    0.15171E-05   -0.10566E-06
  1823    0.31766E+03    0.79476E+01    0.00000E+00   -0.17274E+01    0.12469E-08    0.14929E-05   -0.10517E-06
  1824    0.31619E+03    0.80076E+01    0.00000E+00   -0.16310E+01    0.12451E-08    0.14693E-05   -0.10468E-06
  1825    0.31472E+03    0.80682E+01    0.00000E+00   -0.15406E+01    0.12434E-08    0.14465E-05   -0.10419E-06
  1826    0.31325E+03    0.81302E+01    0.00000E+00   -0.14559E+01    0.12416E-08    0.14245E-05   -0.10370E-06
  1827    0.31179E+03    0.81925E+01    0.00000E+00   -0.13771E+01    0.12398E-08    0.14033E-05   -0.10321E-06
  1828    0.31032E+03    0.82553E+01    0.00000E+00   -0.13041E+01    0.12381E-08    0.13832E-05   -0.10273E-06
  1829    0.30885E+03    0.83178E+01    0.00000E+00   -0.12369E+01    0.12363E-08    0.13641E-05   -0.10226E-06
  1830    0.30739E+03    0.83823E+01    0.00000E+00   -0.11755E+01    0.12345E-08    0.13462E-05   -0.10181E-06
  1831    0.30592E+03    0.84465E+01    0.00000E+00   -0.11200E+01    0.12328E-08    0.13294E-05   -0.10139E-06
  1832    0.30446E+03    0.85112E+01    0.00000E+00   -0.10703E+01    0.12310E-08    0.13140E-05   -0.10099E-06
  1833    0.30300E+03    0.85763E+01    0.00000E+00   -0.10263E+01    0.12293E-08    0.12999E-05   -0.10062E-06
  1834    0.30155E+03    0.86412E+01    0.00000E+00   -0.98826E+00    0.12275E-08    0.12872E-05   -0.10029E-06
  1835    0.30010E+03    0.87072E+01    0.00000E+00   -0.95573E+00    0.12258E-08    0.12760E-05   -0.99994E-07
  1836    0.29865E+03    0.87745E+01    0.00000E+00   -0.92917E+00    0.12241E-08    0.12665E-05   -0.99745E-07
  1837    0.29720E+03    0.88400E+01    0.00000E+00   -0.90828E+00    0.12223E-08    0.12586E-05   -0.99545E-07
  1838    0.29577E+03    0.89066E+01    0.00000E+00   -0.89316E+00    0.12206E-08    0.12524E-05   -0.99398E-07
  1839    0.29432E+03    0.89738E+01    0.00000E+00   -0.88367E+00    0.12189E-08    0.12481E-05   -0.99309E-07
  1840    0.29290E+03    0.90399E+01    0.00000E+00   -0.87991E+00    0.12171E-08    0.12457E-05   -0.99282E-07
  1841    0.29148E+03    0.91072E+01    0.00000E+00   -0.88172E+00    0.12154E-08    0.12452E-05   -0.99321E-07
  1842    0.29006E+03    0.91741E+01    0.00000E+00   -0.88916E+00    0.12137E-08    0.12468E-05   -0.99430E-07
  1843    0.28865E+03    0.92408E+01    0.00000E+00   -0.90220E+00    0.12120E-08    0.12505E-05   -0.99615E-07
  1844    0.28725E+03    0.93079E+01    0.00000E+00   -0.92067E+00    0.12102E-08    0.12564E-05   -0.99880E-07
  1845    0.28587E+03    0.93747E+01    0.00000E+00   -0.94471E+00    0.12085E-08    0.12646E-05   -0.10023E-06
  1846    0.28448E+03    0.94420E+01    0.00000E+00   -0.97405E+00    0.12068E-08    0.12752E-05   -0.10066E-06
  1847    0.28310E+03    0.95089E+01    0.00000E+00   -0.10090E+01    0.12051E-08    0.12882E-05   -0.10119E-06
  1848    0.28172E+03    0.95755E+01    0.00000E+00   -0.10491E+01    0.12034E-08    0.13037E-05   -0.10182E-06
  1849    0.28036E+03    0.96418E+01    0.00000E+00   -0.10946E+01    0.12017E-08    0.13217E-05   -0.10255E-06
  1850    0.27901E+03    0.97078E+01    0.00000E+00   -0.11453E+01    0.12000E-08    0.13425E-05   -0.10338E-06
  1851    0.27765E+03    0.97742E+01    0.00000E+00   -0.12012E+01    0.11983E-08    0.13660E-05   -0.10433E-06
  1852    0.27632E+03    0.98410E+01    0.00000E+00   -0.12623E+01    0.11966E-08    0.13921E-05   -0.10538E-06
  1853    0.27499E+03    0.99060E+01    0.00000E+00   -0.13284E+01    0.11949E-08    0.14207E-05   -0.10653E-06
  1854    0.27367E+03    0.99707E+01    0.00000E+00   -0.13997E+01    0.11932E-08    0.14518E-05   -0.10778E-06
  1855    0.27237E+03    0.10034E+02    0.00000E+00   -0.14759E+01    0.11915E-08    0.14853E-05   -0.10912E-06
  1856    0.27108E+03    0.10098E+02    0.00000E+00   -0.15570E+01    0.11898E-08    0.15210E-05   -0.11055E-06
  1857    0.26980E+03    0.10163E+02    0.00000E+00   -0.16430E+01    0.11881E-08    0.15588E-05   -0.11207E-06
  1858    0.26853E+03    0.10226E+02    0.00000E+00   -0.17339E+01    0.11865E-08    0.15987E-05   -0.11367E-06
  1859    0.26727E+03    0.10289E+02    0.00000E+00   -0.18296E+01    0.11848E-08    0.16406E-05   -0.11534E-06
  1860    0.26602E+03    0.10350E+02    0.00000E+00   -0.19299E+01    0.11831E-08    0.16843E-05   -0.11709E-06
  1861    0.26479E+03    0.10412E+02    0.00000E+00   -0.20349E+01    0.11814E-08    0.17298E-05   -0.11890E-06
  1862    0.26357E+03    0.10473E+02    0.00000E+00   -0.21444E+01    0.11798E-08    0.17769E-05   -0.12078E-06
  1863    0.26235E+03    0.10533E+02    0.00000E+00   -0.22583E+01    0.11781E-08    0.18256E-05   -0.12272E-06
  1864    0.26116E+03    0.10594E+02    0.00000E+00   -0.23768E+01    0.11764E-08    0.18758E-05   -0.12471E-06
  1865    0.25998E+03    0.10654E+02    0.00000E+00   -0.24996E+01    0.11748E-08    0.19274E-05   -0.12675E-06
  1866    0.25882E+03    0.10712E+02    0.00000E+00   -0.26267E+01    0.11731E-08    0.19802E-05   -0.12885E-06
  1867    0.25765E+03    0.10770E+02    0.00000E+00   -0.27578E+01    0.11715E-08    0.20341E-05   -0.13098E-06
  1868    0.25651E+03    0.10827E+02    0.00000E+00   -0.28932E+01    0.11698E-08    0.20892E-05   -0.13315E-06
  1869    0.25539E+03    0.10883E+02    0.00000E+00   -0.30325E+01    0.11681E-08    0.21452E-05   -0.13536E-06
  1870    0.25427E+03    0.10938E+02    0.00000E+00   -0.31760E+01    0.11665E-08    0.22021E-05   -0.13760E-06
  1871    0.25317E+03    0.10994E+02    0.00000E+00   -0.33232E+01    0.11648E-08    0.22598E-05   -0.13986E-06
  1872    0.25209E+03    0.11048E+02    0.00000E+00   -0.34743E+01    0.11632E-08    0.23182E-05   -0.14215E-06
  1873    0.25102E+03    0.11101E+02    0.00000E+00   -0.36290E+01    0.11616E-08    0.23772E-05   -0.14445E-06
  1874    0.24997E+03    0.11153E+02    0.00000E+00   -0.37875E+01    0.11599E-08    0.24366E-05   -0.14676E-06
  1875    0.24893E+03    0.11204E+02    0.00000E+00   -0.39494E+01    0.11583E-08    0.24964E-05   -0.14909E-06
  1876    0.24791E+03    0.11255E+02    0.00000E+00   -0.41148E+01    0.11567E-08    0.25565E-05   -0.15142E-06
  1877    0.24690E+03    0.11304E+02    0.00000E+00   -0.42835E+01    0.11550E-08    0.26169E-05   -0.15374E-06
  1878    0.24590E+03    0.11352E+02    0.00000E+00   -0.44555E+01    0.11534E-08    0.26773E-05   -0.15607E-06
  1879    0.24493E+03    0.11399E+02    0.00000E+00   -0.46306E+01    0.11518E-08    0.27377E-05   -0.15839E-06
  1880    0.24397E+03    0.11445E+02    0.00000E+00   -0.48089E+01    0.11501E-08    0.27980E-05   -0.16069E-06
  1881    0.24303E+03    0.11489E+02    0.00000E+00   -0.49900E+01    0.11485E-08    0.28580E-05   -0.16298E-06
  1882    0.24209E+03    0.11534E+02    0.00000E+00   -0.51739E+01    0.11469E-08    0.29178E-05   -0.16525E-06
  1883    0.24119E+03    0.11576E+02    0.00000E+00   -0.53607E+01    0.11453E-08    0.29772E-05   -0.16749E-06
  1884    0.24029E+03    0.11619E+02    0.00000E+00   -0.55501E+01    0.11437E-08    0.30361E-05   -0.16971E-06
  1885    0.23942E+03    0.11659E+02    0.00000E+00   -0.57422E+01    0.11421E-08    0.30944E-05   -0.17189E-06
  1886    0.23855E+03    0.11699E+02    0.00000E+00   -0.59366E+01    0.11405E-08    0.31521E-05   -0.17403E-06
  1887    0.23770E+03    0.11738E+02    0.00000E+00   -0.61335E+01    0.11388E-08    0.32089E-05   -0.17613E-06
  1888    0.23688E+03    0.11774E+02    0.00000E+00   -0.63326E+01    0.11372E-08    0.32648E-05   -0.17819E-06
  1889    0.23607E+03    0.11810E+02    0.00000E+00   -0.65339E+01    0.11356E-08    0.33198E-05   -0.18019E-06
  1890    0.23527E+03    0.11845E+02    0.00000E+00   -0.67373E+01    0.11340E-08    0.33737E-05   -0.18214E-06
  1891    0.23450E+03    0.11879E+02    0.00000E+00   -0.69426E+01    0.11324E-08    0.34264E-05   -0.18403E-06
  1892    0.23374E+03    0.11911E+02    0.00000E+00   -0.71498E+01    0.11309E-08    0.34778E-05   -0.18586E-06
  1893    0.23299E+03    0.11942E+02    0.00000E+00   -0.73586E+01    0.11293E-08    0.35278E-05   -0.18762E-06
  1894    0.23227E+03    0.11972E+02    0.00000E+00   -0.75690E+01    0.11277E-08    0.35764E-05   -0.18931E-06
  1895    0.23156E+03    0.12001E+02    0.00000E+00   -0.77810E+01    0.11261E-08    0.36233E-05   -0.19093E-06
  1896    0.23087E+03    0.12029E+02    0.00000E+00   -0.79944E+01    0.11245E-08    0.36687E-05   -0.19246E-06
  1897    0.23020E+03    0.12054E+02    0.00000E+00   -0.82091E+01    0.11229E-08    0.37122E-05   -0.19391E-06
  1898    0.22954E+03    0.12079E+02    0.00000E+00   -0.84251E+01    0.11213E-08    0.37539E-05   -0.19527E-06
  1899    0.22890E+03    0.12102E+02    0.00000E+00   -0.86421E+01    0.11198E-08    0.37936E-05   -0.19654E-06
  1900    0.22828E+03    0.12123E+02    0.00000E+00   -0.88602E+01    0.11182E-08    0.38312E-05   -0.19772E-06
  1901    0.22767E+03    0.12144E+02    0.00000E+00   -0.90793E+01    0.11166E-08    0.38667E-05   -0.19879E-06
  1902    0.22709E+03    0.12162E+02    0.00000E+00   -0.92990E+01    0.11150E-08    0.39000E-05   -0.19976E-06
  1903    0.22652E+03    0.12179E+02    0.00000E+00   -0.95192E+01    0.11135E-08    0.39311E-05   -0.20063E-06
  1904    0.22598E+03    0.12196E+02    0.00000E+00   -0.97396E+01    0.11119E-08    0.39600E-05   -0.20139E-06
  1905    0.22543E+03    0.12211E+02    0.00000E+00   -0.99612E+01    0.11104E-08    0.39867E-05   -0.20206E-06
  1906    0.22491E+03    0.12224E+02    0.00000E+00   -0.10183E+02    0.11088E-08    0.40110E-05   -0.20262E-06
  1907    0.22441E+03    0.12236E+02    0.00000E+00   -0.10405E+02    0.11072E-08    0.40331E-05   -0.20308E-06
  1908    0.22393E+03    0.12247E+02    0.00000E+00   -0.10627E+02    0.11057E-08    0.40529E-05   -0.20343E-06
  1909    0.22345E+03    0.12256E+02    0.00000E+00   -0.10849E+02    0.11041E-08    0.40703E-05   -0.20368E-06
  1910    0.22300E+03    0.12265E+02    0.00000E+00   -0.11071E+02    0.11026E-08    0.40854E-05   -0.20383E-06
  1911    0.22257E+03    0.12271E+02    0.00000E+00   -0.11294E+02    0.11010E-08    0.40981E-05   -0.20387E-06
  1912    0.22216E+03    0.12276E+02    0.00000E+00   -0.11516E+02    0.10995E-08    0.41084E-05   -0.20380E-06
  1913    0.22177E+03    0.12279E+02    0.00000E+00   -0.11737E+02    0.10979E-08    0.41163E-05   -0.20363E-06
  1914    0.22138E+03    0.12281E+02    0.00000E+00   -0.11958E+02    0.10964E-08    0.41218E-05   -0.20335E-06
  1915    0.22102E+03    0.12282E+02    0.00000E+00   -0.12179E+02    0.10949E-08    0.41248E-05   -0.20297E-06
  1916    0.22066E+03    0.12281E+02    0.00000E+00   -0.12399E+02    0.10933E-08    0.41254E-05   -0.20248E-06
  1917    0.22034E+03    0.12278E+02    0.00000E+00   -0.12619E+02    0.10918E-08    0.41234E-05   -0.20188E-06
  1918    0.22002E+03    0.12275E+02    0.00000E+00   -0.12838E+02    0.10903E-08    0.41189E-05   -0.20118E-06
  1919    0.21972E+03    0.12269E+02    0.00000E+00   -0.13056E+02    0.10887E-08    0.41119E-05   -0.20036E-06
  1920    0.21944E+03    0.12263E+02    0.00000E+00   -0.13273E+02    0.10872E-08    0.41023E-05   -0.19944E-06
  1921    0.21916E+03    0.12255E+02    0.00000E+00   -0.13489E+02    0.10857E-08    0.40901E-05   -0.19841E-06
  1922    0.21892E+03    0.12245E+02    0.00000E+00   -0.13704E+02    0.10842E-08    0.40754E-05   -0.19727E-06
  1923    0.21868E+03    0.12234E+02    0.00000E+00   -0.13918E+02    0.10826E-08    0.40580E-05   -0.19602E-06
  1924    0.21844E+03    0.12222E+02    0.00000E+00   -0.14130E+02    0.10811E-08    0.40379E-05   -0.19466E-06
  1925    0.21825E+03    0.12208E+02    0.00000E+00   -0.14342E+02    0.10796E-08    0.40152E-05   -0.19319E-06
  1926    0.21805E+03    0.12193E+02    0.00000E+00   -0.14551E+02    0.10781E-08    0.39898E-05   -0.19161E-06
  1927    0.21786E+03    0.12177E+02    0.00000E+00   -0.14761E+02    0.10766E-08    0.39617E-05   -0.18992E-06
  1928    0.21771E+03    0.12160E+02    0.00000E+00   -0.14965E+02    0.10751E-08    0.39308E-05   -0.18811E-06
  1929    0.21755E+03    0.12141E+02    0.00000E+00   -0.15171E+02    0.10736E-08    0.38972E-05   -0.18619E-06
  1930    0.21742E+03    0.12120E+02    0.00000E+00   -0.15373E+02    0.10721E-08    0.38609E-05   -0.18417E-06
  1931    0.21731E+03    0.12097E+02    0.00000E+00   -0.15574E+02    0.10706E-08    0.38217E-05   -0.18202E-06
  1932    0.21720E+03    0.12075E+02    0.00000E+00   -0.15773E+02    0.10691E-08    0.37797E-05   -0.17977E-06
  1933    0.21711E+03    0.12050E+02    0.00000E+00   -0.15970E+02    0.10676E-08    0.37349E-05   -0.17740E-06
  1934    0.21704E+03    0.12024E+02    0.00000E+00   -0.16165E+02    0.10661E-08    0.36873E-05   -0.17492E-06
  1935    0.21697E+03    0.11996E+02    0.00000E+00   -0.16357E+02    0.10646E-08    0.36367E-05   -0.17232E-06
  1936    0.21692E+03    0.11969E+02    0.00000E+00   -0.16548E+02    0.10631E-08    0.35833E-05   -0.16961E-06
  1937    0.21688E+03    0.11937E+02    0.00000E+00   -0.16735E+02    0.10616E-08    0.35269E-05   -0.16678E-06
  1938    0.21685E+03    0.11907E+02    0.00000E+00   -0.16920E+02    0.10601E-08    0.34676E-05   -0.16384E-06
  1939    0.21684E+03    0.11874E+02    0.00000E+00   -0.17103E+02    0.10586E-08    0.34053E-05   -0.16078E-06
  1940    0.21684E+03    0.11840E+02    0.00000E+00   -0.17283E+02    0.10572E-08    0.33401E-05   -0.15761E-06
  1941    0.21686E+03    0.11805E+02    0.00000E+00   -0.17460E+02    0.10557E-08    0.32718E-05   -0.15432E-06
  1942    0.21687E+03    0.11769E+02    0.00000E+00   -0.17635E+02    0.10542E-08    0.32005E-05   -0.15091E-06
  1943    0.21691E+03    0.11732E+02    0.00000E+00   -0.17807E+02    0.10527E-08    0.31262E-05   -0.14738E-06
  1944    0.21696E+03    0.11692E+02    0.00000E+00   -0.17976E+02    0.10513E-08    0.30488E-05   -0.14374E-06
  1945    0.21700E+03    0.11653E+02    0.00000E+00   -0.18140E+02    0.10498E-08    0.29683E-05   -0.13997E-06
  1946    0.21707E+03    0.11612E+02    0.00000E+00   -0.18304E+02    0.10483E-08    0.28847E-05   -0.13609E-06
  1947    0.21714E+03    0.11570E+02    0.00000E+00   -0.18463E+02    0.10468E-08    0.27980E-05   -0.13209E-06
  1948    0.21723E+03    0.11527E+02    0.00000E+00   -0.18620E+02    0.10454E-08    0.27081E-05   -0.12797E-06
  1949    0.21733E+03    0.11481E+02    0.00000E+00   -0.18772E+02    0.10439E-08    0.26151E-05   -0.12373E-06
  1950    0.21743E+03    0.11436E+02    0.00000E+00   -0.18922E+02    0.10425E-08    0.25188E-05   -0.11937E-06
  1951    0.21755E+03    0.11390E+02    0.00000E+00   -0.19068E+02    0.10410E-08    0.24194E-05   -0.11489E-06
  1952    0.21767E+03    0.11341E+02    0.00000E+00   -0.19211E+02    0.10396E-08    0.23170E-05   -0.11030E-06
  1953    0.21781E+03    0.11293E+02    0.00000E+00   -0.19350E+02    0.10381E-08    0.22117E-05   -0.10561E-06
  1954    0.21795E+03    0.11243E+02    0.00000E+00   -0.19485E+02    0.10366E-08    0.21038E-05   -0.10082E-06
  1955    0.21809E+03    0.11192E+02    0.00000E+00   -0.19618E+02    0.10352E-08    0.19934E-05   -0.95942E-07
  1956    0.21825E+03    0.11140E+02    0.00000E+00   -0.19746E+02    0.10338E-08    0.18807E-05   -0.90990E-07
  1957    0.21844E+03    0.11087E+02    0.00000E+00   -0.19871E+02    0.10323E-08    0.17660E-05   -0.85970E-07
  1958    0.21859E+03    0.11033E+02    0.00000E+00   -0.19992E+02    0.10309E-08    0.16494E-05   -0.80891E-07
  1959    0.21877E+03    0.10978E+02    0.00000E+00   -0.20110E+02    0.10294E-08    0.15311E-05   -0.75760E-07
  1960    0.21895E+03    0.10923E+02    0.00000E+00   -0.20224E+02    0.10280E-08    0.14113E-05   -0.70588E-07
  1961    0.21914E+03    0.10866E+02    0.00000E+00   -0.20334E+02    0.10266E-08    0.12901E-05   -0.65382E-07
  1962    0.21934E+03    0.10809E+02    0.00000E+00   -0.20439E+02    0.10251E-08    0.11679E-05   -0.60152E-07
  1963    0.21954E+03    0.10751E+02    0.00000E+00   -0.20540E+02    0.10237E-08    0.10447E-05   -0.54907E-07
  1964    0.21975E+03    0.10692E+02    0.00000E+00   -0.20638E+02    0.10223E-08    0.92074E-06   -0.49654E-07
  1965    0.21997E+03    0.10632E+02    0.00000E+00   -0.20732E+02    0.10208E-08    0.79624E-06   -0.44403E-07
  1966    0.22019E+03    0.10570E+02    0.00000E+00   -0.20822E+02    0.10194E-08    0.67138E-06   -0.39162E-07
  1967    0.22042E+03    0.10508E+02    0.00000E+00   -0.20908E+02    0.10180E-08    0.54634E-06   -0.33941E-07
  1968    0.22065E+03    0.10446E+02    0.00000E+00   -0.20990E+02    0.10166E-08    0.42131E-06   -0.28747E-07
  1969    0.22089E+03    0.10382E+02    0.00000E+00   -0.21067E+02    0.10152E-08    0.29648E-06   -0.23590E-07
  1970    0.22112E+03    0.10320E+02    0.00000E+00   -0.21141E+02    0.10137E-08    0.17205E-06   -0.18479E-07
  1971    0.22136E+03    0.10255E+02    0.00000E+00   -0.21210E+02    0.10123E-08    0.48198E-07   -0.13422E-07
  1972    0.22161E+03    0.10189E+02    0.00000E+00   -0.21275E+02    0.10109E-08   -0.74881E-07   -0.84279E-08
