#    L    TT             EE             BB             TE             PP             TP             EP          
  1707    0.38857E+03    0.12803E+02    0.00000E+00   -0.34095E+02    0.18793E-08    0.16364E-05    0.11736E-06
  1708    0.38909E+03    0.12666E+02    0.00000E+00   -0.33980E+02    0.18766E-08    0.16792E-05    0.11574E-06
  1709    0.38960E+03    0.12529E+02    0.00000E+00   -0.33859E+02    0.18738E-08    0.17190E-05    0.11414E-06
  1710    0.39010E+03    0.12393E+02    0.00000E+00   -0.33730E+02    0.18711E-08    0.17557E-05    0.11254E-06
  1711    0.39058E+03    0.12259E+02    0.00000E+00   -0.33593E+02    0.18684E-08    0.17896E-05    0.11095E-06
  1712    0.39107E+03    0.12123E+02    0.00000E+00   -0.33450E+02    0.18657E-08    0.18206E-05    0.10936E-06
  1713    0.39153E+03    0.11989E+02    0.00000E+00   -0.33301E+02    0.18630E-08    0.18489E-05    0.10777E-06
  1714    0.39198E+03    0.11857E+02    0.00000E+00   -0.33143E+02    0.18602E-08    0.18747E-05    0.10618E-06
  1715    0.39242E+03    0.11724E+02    0.00000E+00   -0.32981E+02    0.18575E-08    0.18980E-05    0.10459E-06
  1716    0.39285E+03    0.11593E+02    0.00000E+00   -0.32810E+02    0.18548E-08    0.19189E-05    0.10300E-06
  1717    0.39326E+03    0.11462E+02    0.00000E+00   -0.32634E+02    0.18521E-08    0.19375E-05    0.10140E-06
  1718    0.39365E+03    0.11333E+02    0.00000E+00   -0.32451E+02    0.18494E-08    0.19540E-05    0.99791E-07
  1719    0.39404E+03    0.11205E+02    0.00000E+00   -0.32262E+02    0.18467E-08    0.19685E-05    0.98172E-07
  1720    0.39441E+03    0.11078E+02    0.00000E+00   -0.32067E+02    0.18441E-08    0.19810E-05    0.96541E-07
  1721    0.39477E+03    0.10953E+02    0.00000E+00   -0.31865E+02    0.18414E-08    0.19917E-05    0.94897E-07
  1722    0.39511E+03    0.10828E+02    0.00000E+00   -0.31658E+02    0.18387E-08    0.20007E-05    0.93236E-07
  1723    0.39544E+03    0.10704E+02    0.00000E+00   -0.31445E+02    0.18360E-08    0.20081E-05    0.91557E-07
  1724    0.39574E+03    0.10582E+02    0.00000E+00   -0.31226E+02    0.18334E-08    0.20139E-05    0.89858E-07
  1725    0.39603E+03    0.10461E+02    0.00000E+00   -0.31001E+02    0.18307E-08    0.20184E-05    0.88137E-07
  1726    0.39630E+03    0.10341E+02    0.00000E+00   -0.30772E+02    0.18280E-08    0.20216E-05    0.86393E-07
  1727    0.39656E+03    0.10222E+02    0.00000E+00   -0.30537E+02    0.18254E-08    0.20236E-05    0.84622E-07
  1728    0.39679E+03    0.10107E+02    0.00000E+00   -0.30296E+02    0.18227E-08    0.20246E-05    0.82823E-07
  1729    0.39702E+03    0.99917E+01    0.00000E+00   -0.30051E+02    0.18201E-08    0.20246E-05    0.80995E-07
  1730    0.39721E+03    0.98774E+01    0.00000E+00   -0.29799E+02    0.18175E-08    0.20237E-05    0.79134E-07
  1731    0.39740E+03    0.97646E+01    0.00000E+00   -0.29544E+02    0.18148E-08    0.20221E-05    0.77240E-07
  1732    0.39756E+03    0.96533E+01    0.00000E+00   -0.29283E+02    0.18122E-08    0.20199E-05    0.75311E-07
  1733    0.39770E+03    0.95442E+01    0.00000E+00   -0.29018E+02    0.18096E-08    0.20171E-05    0.73343E-07
  1734    0.39783E+03    0.94358E+01    0.00000E+00   -0.28749E+02    0.18069E-08    0.20139E-05    0.71336E-07
  1735    0.39793E+03    0.93296E+01    0.00000E+00   -0.28474E+02    0.18043E-08    0.20104E-05    0.69287E-07
  1736    0.39802E+03    0.92242E+01    0.00000E+00   -0.28196E+02    0.18017E-08    0.20067E-05    0.67194E-07
  1737    0.39808E+03    0.91218E+01    0.00000E+00   -0.27914E+02    0.17991E-08    0.20029E-05    0.65056E-07
  1738    0.39812E+03    0.90201E+01    0.00000E+00   -0.27627E+02    0.17965E-08    0.19991E-05    0.62870E-07
  1739    0.39816E+03    0.89206E+01    0.00000E+00   -0.27337E+02    0.17939E-08    0.19954E-05    0.60634E-07
  1740    0.39815E+03    0.88227E+01    0.00000E+00   -0.27043E+02    0.17913E-08    0.19920E-05    0.58347E-07
  1741    0.39815E+03    0.87262E+01    0.00000E+00   -0.26745E+02    0.17887E-08    0.19889E-05    0.56007E-07
  1742    0.39811E+03    0.86319E+01    0.00000E+00   -0.26445E+02    0.17861E-08    0.19863E-05    0.53611E-07
  1743    0.39806E+03    0.85392E+01    0.00000E+00   -0.26140E+02    0.17835E-08    0.19842E-05    0.51157E-07
  1744    0.39798E+03    0.84487E+01    0.00000E+00   -0.25833E+02    0.17809E-08    0.19827E-05    0.48645E-07
  1745    0.39788E+03    0.83589E+01    0.00000E+00   -0.25523E+02    0.17784E-08    0.19821E-05    0.46070E-07
  1746    0.39776E+03    0.82721E+01    0.00000E+00   -0.25209E+02    0.17758E-08    0.19823E-05    0.43433E-07
  1747    0.39762E+03    0.81876E+01    0.00000E+00   -0.24893E+02    0.17732E-08    0.19835E-05    0.40730E-07
  1748    0.39745E+03    0.81053E+01    0.00000E+00   -0.24575E+02    0.17707E-08    0.19858E-05    0.37959E-07
  1749    0.39726E+03    0.80237E+01    0.00000E+00   -0.24253E+02    0.17681E-08    0.19893E-05    0.35120E-07
  1750    0.39705E+03    0.79444E+01    0.00000E+00   -0.23929E+02    0.17655E-08    0.19941E-05    0.32209E-07
  1751    0.39681E+03    0.78666E+01    0.00000E+00   -0.23604E+02    0.17630E-08    0.20003E-05    0.29226E-07
  1752    0.39656E+03    0.77903E+01    0.00000E+00   -0.23276E+02    0.17604E-08    0.20079E-05    0.26175E-07
  1753    0.39629E+03    0.77155E+01    0.00000E+00   -0.22947E+02    0.17579E-08    0.20167E-05    0.23059E-07
  1754    0.39599E+03    0.76437E+01    0.00000E+00   -0.22615E+02    0.17554E-08    0.20267E-05    0.19883E-07
  1755    0.39567E+03    0.75747E+01    0.00000E+00   -0.22282E+02    0.17528E-08    0.20378E-05    0.16651E-07
  1756    0.39534E+03    0.75066E+01    0.00000E+00   -0.21948E+02    0.17503E-08    0.20500E-05    0.13369E-07
  1757    0.39497E+03    0.74407E+01    0.00000E+00   -0.21612E+02    0.17478E-08    0.20631E-05    0.10040E-07
  1758    0.39458E+03    0.73767E+01    0.00000E+00   -0.21275E+02    0.17453E-08    0.20771E-05    0.66687E-08
  1759    0.39417E+03    0.73148E+01    0.00000E+00   -0.20938E+02    0.17427E-08    0.20919E-05    0.32599E-08
  1760    0.39374E+03    0.72551E+01    0.00000E+00   -0.20599E+02    0.17402E-08    0.21074E-05   -0.18231E-09
  1761    0.39329E+03    0.71974E+01    0.00000E+00   -0.20260E+02    0.17377E-08    0.21236E-05   -0.36533E-08
  1762    0.39281E+03    0.71417E+01    0.00000E+00   -0.19919E+02    0.17352E-08    0.21404E-05   -0.71488E-08
  1763    0.39232E+03    0.70882E+01    0.00000E+00   -0.19578E+02    0.17327E-08    0.21576E-05   -0.10664E-07
  1764    0.39181E+03    0.70369E+01    0.00000E+00   -0.19238E+02    0.17302E-08    0.21753E-05   -0.14195E-07
  1765    0.39126E+03    0.69875E+01    0.00000E+00   -0.18896E+02    0.17277E-08    0.21934E-05   -0.17737E-07
  1766    0.39070E+03    0.69401E+01    0.00000E+00   -0.18556E+02    0.17252E-08    0.22117E-05   -0.21286E-07
  1767    0.39011E+03    0.68948E+01    0.00000E+00   -0.18214E+02    0.17227E-08    0.22302E-05   -0.24837E-07
  1768    0.38951E+03    0.68516E+01    0.00000E+00   -0.17873E+02    0.17203E-08    0.22488E-05   -0.28385E-07
  1769    0.38889E+03    0.68104E+01    0.00000E+00   -0.17533E+02    0.17178E-08    0.22674E-05   -0.31928E-07
  1770    0.38823E+03    0.67713E+01    0.00000E+00   -0.17192E+02    0.17153E-08    0.22860E-05   -0.35458E-07
  1771    0.38757E+03    0.67343E+01    0.00000E+00   -0.16853E+02    0.17128E-08    0.23045E-05   -0.38974E-07
  1772    0.38688E+03    0.66993E+01    0.00000E+00   -0.16515E+02    0.17104E-08    0.23228E-05   -0.42469E-07
  1773    0.38616E+03    0.66663E+01    0.00000E+00   -0.16177E+02    0.17079E-08    0.23409E-05   -0.45941E-07
  1774    0.38543E+03    0.66354E+01    0.00000E+00   -0.15841E+02    0.17055E-08    0.23586E-05   -0.49383E-07
  1775    0.38468E+03    0.66065E+01    0.00000E+00   -0.15505E+02    0.17030E-08    0.23759E-05   -0.52792E-07
  1776    0.38391E+03    0.65797E+01    0.00000E+00   -0.15171E+02    0.17006E-08    0.23926E-05   -0.56163E-07
  1777    0.38311E+03    0.65550E+01    0.00000E+00   -0.14839E+02    0.16981E-08    0.24088E-05   -0.59492E-07
  1778    0.38230E+03    0.65322E+01    0.00000E+00   -0.14508E+02    0.16957E-08    0.24244E-05   -0.62775E-07
  1779    0.38146E+03    0.65115E+01    0.00000E+00   -0.14179E+02    0.16932E-08    0.24392E-05   -0.66007E-07
  1780    0.38061E+03    0.64928E+01    0.00000E+00   -0.13851E+02    0.16908E-08    0.24532E-05   -0.69183E-07
  1781    0.37974E+03    0.64760E+01    0.00000E+00   -0.13525E+02    0.16884E-08    0.24664E-05   -0.72299E-07
  1782    0.37884E+03    0.64613E+01    0.00000E+00   -0.13202E+02    0.16860E-08    0.24785E-05   -0.75351E-07
  1783    0.37793E+03    0.64486E+01    0.00000E+00   -0.12881E+02    0.16835E-08    0.24897E-05   -0.78334E-07
  1784    0.37701E+03    0.64377E+01    0.00000E+00   -0.12561E+02    0.16811E-08    0.24997E-05   -0.81244E-07
  1785    0.37606E+03    0.64289E+01    0.00000E+00   -0.12245E+02    0.16787E-08    0.25086E-05   -0.84076E-07
  1786    0.37509E+03    0.64220E+01    0.00000E+00   -0.11931E+02    0.16763E-08    0.25161E-05   -0.86827E-07
  1787    0.37411E+03    0.64171E+01    0.00000E+00   -0.11619E+02    0.16739E-08    0.25224E-05   -0.89490E-07
  1788    0.37311E+03    0.64141E+01    0.00000E+00   -0.11311E+02    0.16715E-08    0.25272E-05   -0.92063E-07
  1789    0.37209E+03    0.64130E+01    0.00000E+00   -0.11005E+02    0.16691E-08    0.25305E-05   -0.94541E-07
  1790    0.37105E+03    0.64137E+01    0.00000E+00   -0.10703E+02    0.16667E-08    0.25323E-05   -0.96918E-07
  1791    0.37000E+03    0.64163E+01    0.00000E+00   -0.10404E+02    0.16643E-08    0.25324E-05   -0.99192E-07
  1792    0.36893E+03    0.64208E+01    0.00000E+00   -0.10107E+02    0.16619E-08    0.25307E-05   -0.10136E-06
  1793    0.36784E+03    0.64271E+01    0.00000E+00   -0.98140E+01    0.16595E-08    0.25273E-05   -0.10341E-06
  1794    0.36674E+03    0.64351E+01    0.00000E+00   -0.95246E+01    0.16572E-08    0.25220E-05   -0.10534E-06
  1795    0.36563E+03    0.64452E+01    0.00000E+00   -0.92389E+01    0.16548E-08    0.25147E-05   -0.10715E-06
  1796    0.36447E+03    0.64569E+01    0.00000E+00   -0.89561E+01    0.16524E-08    0.25054E-05   -0.10884E-06
  1797    0.36333E+03    0.64703E+01    0.00000E+00   -0.86778E+01    0.16501E-08    0.24940E-05   -0.11039E-06
  1798    0.36216E+03    0.64854E+01    0.00000E+00   -0.84023E+01    0.16477E-08    0.24804E-05   -0.11181E-06
  1799    0.36098E+03    0.65024E+01    0.00000E+00   -0.81313E+01    0.16453E-08    0.24646E-05   -0.11309E-06
  1800    0.35979E+03    0.65211E+01    0.00000E+00   -0.78647E+01    0.16430E-08    0.24464E-05   -0.11423E-06
  1801    0.35859E+03    0.65414E+01    0.00000E+00   -0.76015E+01    0.16406E-08    0.24258E-05   -0.11522E-06
  1802    0.35738E+03    0.65632E+01    0.00000E+00   -0.73429E+01    0.16383E-08    0.24030E-05   -0.11606E-06
  1803    0.35615E+03    0.65868E+01    0.00000E+00   -0.70890E+01    0.16359E-08    0.23779E-05   -0.11677E-06
  1804    0.35490E+03    0.66119E+01    0.00000E+00   -0.68384E+01    0.16336E-08    0.23509E-05   -0.11735E-06
  1805    0.35364E+03    0.66387E+01    0.00000E+00   -0.65927E+01    0.16313E-08    0.23220E-05   -0.11780E-06
  1806    0.35238E+03    0.66670E+01    0.00000E+00   -0.63514E+01    0.16289E-08    0.22912E-05   -0.11813E-06
  1807    0.35109E+03    0.66970E+01    0.00000E+00   -0.61148E+01    0.16266E-08    0.22589E-05   -0.11835E-06
  1808    0.34980E+03    0.67282E+01    0.00000E+00   -0.58827E+01    0.16243E-08    0.22250E-05   -0.11846E-06
  1809    0.34850E+03    0.67608E+01    0.00000E+00   -0.56553E+01    0.16219E-08    0.21897E-05   -0.11847E-06
  1810    0.34719E+03    0.67950E+01    0.00000E+00   -0.54329E+01    0.16196E-08    0.21532E-05   -0.11838E-06
  1811    0.34586E+03    0.68306E+01    0.00000E+00   -0.52151E+01    0.16173E-08    0.21156E-05   -0.11820E-06
  1812    0.34453E+03    0.68677E+01    0.00000E+00   -0.50024E+01    0.16150E-08    0.20770E-05   -0.11793E-06
  1813    0.34319E+03    0.69060E+01    0.00000E+00   -0.47946E+01    0.16127E-08    0.20374E-05   -0.11759E-06
  1814    0.34183E+03    0.69457E+01    0.00000E+00   -0.45919E+01    0.16104E-08    0.19972E-05   -0.11717E-06
  1815    0.34047E+03    0.69867E+01    0.00000E+00   -0.43943E+01    0.16081E-08    0.19563E-05   -0.11668E-06
  1816    0.33911E+03    0.70289E+01    0.00000E+00   -0.42019E+01    0.16058E-08    0.19150E-05   -0.11613E-06
  1817    0.33773E+03    0.70724E+01    0.00000E+00   -0.40146E+01    0.16035E-08    0.18733E-05   -0.11553E-06
  1818    0.33634E+03    0.71171E+01    0.00000E+00   -0.38325E+01    0.16012E-08    0.18314E-05   -0.11487E-06
  1819    0.33493E+03    0.71630E+01    0.00000E+00   -0.36558E+01    0.15989E-08    0.17894E-05   -0.11417E-06
  1820    0.33354E+03    0.72100E+01    0.00000E+00   -0.34844E+01    0.15967E-08    0.17474E-05   -0.11343E-06
  1821    0.33214E+03    0.72581E+01    0.00000E+00   -0.33184E+01    0.15944E-08    0.17056E-05   -0.11265E-06
  1822    0.33073E+03    0.73073E+01    0.00000E+00   -0.31579E+01    0.15921E-08    0.16641E-05   -0.11185E-06
  1823    0.32934E+03    0.73576E+01    0.00000E+00   -0.30028E+01    0.15898E-08    0.16230E-05   -0.11103E-06
  1824    0.32791E+03    0.74087E+01    0.00000E+00   -0.28531E+01    0.15876E-08    0.15825E-05   -0.11019E-06
  1825    0.32649E+03    0.74607E+01    0.00000E+00   -0.27091E+01    0.15853E-08    0.15426E-05   -0.10934E-06
  1826    0.32506E+03    0.75144E+01    0.00000E+00   -0.25706E+01    0.15830E-08    0.15035E-05   -0.10849E-06
  1827    0.32364E+03    0.75687E+01    0.00000E+00   -0.24377E+01    0.15808E-08    0.14654E-05   -0.10763E-06
  1828    0.32220E+03    0.76238E+01    0.00000E+00   -0.23104E+01    0.15785E-08    0.14284E-05   -0.10679E-06
  1829    0.32077E+03    0.76789E+01    0.00000E+00   -0.21887E+01    0.15763E-08    0.13925E-05   -0.10596E-06
  1830    0.31933E+03    0.77363E+01    0.00000E+00   -0.20726E+01    0.15740E-08    0.13580E-05   -0.10514E-06
  1831    0.31789E+03    0.77937E+01    0.00000E+00   -0.19623E+01    0.15718E-08    0.13249E-05   -0.10435E-06
  1832    0.31644E+03    0.78519E+01    0.00000E+00   -0.18576E+01    0.15696E-08    0.12934E-05   -0.10359E-06
  1833    0.31500E+03    0.79110E+01    0.00000E+00   -0.17586E+01    0.15673E-08    0.12636E-05   -0.10287E-06
  1834    0.31356E+03    0.79700E+01    0.00000E+00   -0.16654E+01    0.15651E-08    0.12356E-05   -0.10218E-06
  1835    0.31211E+03    0.80306E+01    0.00000E+00   -0.15777E+01    0.15629E-08    0.12097E-05   -0.10155E-06
  1836    0.31067E+03    0.80927E+01    0.00000E+00   -0.14960E+01    0.15606E-08    0.11858E-05   -0.10096E-06
  1837    0.30922E+03    0.81534E+01    0.00000E+00   -0.14199E+01    0.15584E-08    0.11641E-05   -0.10044E-06
  1838    0.30778E+03    0.82155E+01    0.00000E+00   -0.13496E+01    0.15562E-08    0.11448E-05   -0.99981E-07
  1839    0.30633E+03    0.82785E+01    0.00000E+00   -0.12850E+01    0.15540E-08    0.11280E-05   -0.99592E-07
  1840    0.30490E+03    0.83408E+01    0.00000E+00   -0.12262E+01    0.15518E-08    0.11138E-05   -0.99280E-07
  1841    0.30346E+03    0.84046E+01    0.00000E+00   -0.11731E+01    0.15496E-08    0.11024E-05   -0.99049E-07
  1842    0.30203E+03    0.84684E+01    0.00000E+00   -0.11257E+01    0.15474E-08    0.10938E-05   -0.98906E-07
  1843    0.30059E+03    0.85323E+01    0.00000E+00   -0.10841E+01    0.15452E-08    0.10882E-05   -0.98856E-07
  1844    0.29916E+03    0.85970E+01    0.00000E+00   -0.10481E+01    0.15430E-08    0.10857E-05   -0.98905E-07
  1845    0.29776E+03    0.86617E+01    0.00000E+00   -0.10179E+01    0.15408E-08    0.10865E-05   -0.99059E-07
  1846    0.29633E+03    0.87272E+01    0.00000E+00   -0.99315E+00    0.15386E-08    0.10907E-05   -0.99324E-07
  1847    0.29491E+03    0.87927E+01    0.00000E+00   -0.97428E+00    0.15364E-08    0.10984E-05   -0.99706E-07
  1848    0.29350E+03    0.88582E+01    0.00000E+00   -0.96089E+00    0.15342E-08    0.11098E-05   -0.10021E-06
  1849    0.29209E+03    0.89238E+01    0.00000E+00   -0.95311E+00    0.15321E-08    0.11249E-05   -0.10084E-06
  1850    0.29069E+03    0.89895E+01    0.00000E+00   -0.95089E+00    0.15299E-08    0.11439E-05   -0.10161E-06
  1851    0.28927E+03    0.90559E+01    0.00000E+00   -0.95423E+00    0.15277E-08    0.11670E-05   -0.10251E-06
  1852    0.28789E+03    0.91231E+01    0.00000E+00   -0.96312E+00    0.15255E-08    0.11939E-05   -0.10355E-06
  1853    0.28650E+03    0.91889E+01    0.00000E+00   -0.97742E+00    0.15234E-08    0.12245E-05   -0.10471E-06
  1854    0.28512E+03    0.92547E+01    0.00000E+00   -0.99728E+00    0.15212E-08    0.12588E-05   -0.10600E-06
  1855    0.28375E+03    0.93198E+01    0.00000E+00   -0.10225E+01    0.15191E-08    0.12965E-05   -0.10741E-06
  1856    0.28239E+03    0.93856E+01    0.00000E+00   -0.10529E+01    0.15169E-08    0.13376E-05   -0.10893E-06
  1857    0.28103E+03    0.94523E+01    0.00000E+00   -0.10888E+01    0.15148E-08    0.13818E-05   -0.11057E-06
  1858    0.27968E+03    0.95175E+01    0.00000E+00   -0.11299E+01    0.15126E-08    0.14291E-05   -0.11230E-06
  1859    0.27834E+03    0.95834E+01    0.00000E+00   -0.11764E+01    0.15105E-08    0.14793E-05   -0.11413E-06
  1860    0.27701E+03    0.96479E+01    0.00000E+00   -0.12279E+01    0.15083E-08    0.15322E-05   -0.11605E-06
  1861    0.27569E+03    0.97132E+01    0.00000E+00   -0.12846E+01    0.15062E-08    0.15877E-05   -0.11807E-06
  1862    0.27439E+03    0.97778E+01    0.00000E+00   -0.13464E+01    0.15040E-08    0.16458E-05   -0.12016E-06
  1863    0.27307E+03    0.98424E+01    0.00000E+00   -0.14131E+01    0.15019E-08    0.17061E-05   -0.12233E-06
  1864    0.27179E+03    0.99077E+01    0.00000E+00   -0.14848E+01    0.14998E-08    0.17687E-05   -0.12457E-06
  1865    0.27050E+03    0.99717E+01    0.00000E+00   -0.15614E+01    0.14977E-08    0.18333E-05   -0.12688E-06
  1866    0.26924E+03    0.10035E+02    0.00000E+00   -0.16429E+01    0.14955E-08    0.18998E-05   -0.12925E-06
  1867    0.26797E+03    0.10098E+02    0.00000E+00   -0.17291E+01    0.14934E-08    0.19681E-05   -0.13168E-06
  1868    0.26672E+03    0.10161E+02    0.00000E+00   -0.18201E+01    0.14913E-08    0.20379E-05   -0.13416E-06
  1869    0.26549E+03    0.10222E+02    0.00000E+00   -0.19156E+01    0.14892E-08    0.21093E-05   -0.13668E-06
  1870    0.26426E+03    0.10284E+02    0.00000E+00   -0.20159E+01    0.14871E-08    0.21820E-05   -0.13924E-06
  1871    0.26304E+03    0.10346E+02    0.00000E+00   -0.21205E+01    0.14850E-08    0.22560E-05   -0.14184E-06
  1872    0.26184E+03    0.10406E+02    0.00000E+00   -0.22298E+01    0.14829E-08    0.23309E-05   -0.14447E-06
  1873    0.26065E+03    0.10467E+02    0.00000E+00   -0.23433E+01    0.14808E-08    0.24068E-05   -0.14713E-06
  1874    0.25948E+03    0.10526E+02    0.00000E+00   -0.24613E+01    0.14787E-08    0.24835E-05   -0.14980E-06
  1875    0.25832E+03    0.10585E+02    0.00000E+00   -0.25834E+01    0.14766E-08    0.25608E-05   -0.15249E-06
  1876    0.25717E+03    0.10643E+02    0.00000E+00   -0.27096E+01    0.14745E-08    0.26386E-05   -0.15519E-06
  1877    0.25603E+03    0.10700E+02    0.00000E+00   -0.28400E+01    0.14724E-08    0.27167E-05   -0.15789E-06
  1878    0.25490E+03    0.10756E+02    0.00000E+00   -0.29744E+01    0.14703E-08    0.27951E-05   -0.16059E-06
  1879    0.25379E+03    0.10812E+02    0.00000E+00   -0.31126E+01    0.14683E-08    0.28735E-05   -0.16328E-06
  1880    0.25270E+03    0.10866E+02    0.00000E+00   -0.32548E+01    0.14662E-08    0.29519E-05   -0.16597E-06
  1881    0.25162E+03    0.10920E+02    0.00000E+00   -0.34006E+01    0.14641E-08    0.30300E-05   -0.16863E-06
  1882    0.25055E+03    0.10974E+02    0.00000E+00   -0.35500E+01    0.14620E-08    0.31077E-05   -0.17128E-06
  1883    0.24950E+03    0.11025E+02    0.00000E+00   -0.37031E+01    0.14600E-08    0.31850E-05   -0.17390E-06
  1884    0.24847E+03    0.11078E+02    0.00000E+00   -0.38597E+01    0.14579E-08    0.32616E-05   -0.17648E-06
  1885    0.24745E+03    0.11128E+02    0.00000E+00   -0.40197E+01    0.14559E-08    0.33375E-05   -0.17903E-06
  1886    0.24644E+03    0.11178E+02    0.00000E+00   -0.41830E+01    0.14538E-08    0.34124E-05   -0.18153E-06
  1887    0.24544E+03    0.11227E+02    0.00000E+00   -0.43496E+01    0.14517E-08    0.34862E-05   -0.18399E-06
  1888    0.24447E+03    0.11274E+02    0.00000E+00   -0.45193E+01    0.14497E-08    0.35589E-05   -0.18639E-06
  1889    0.24351E+03    0.11320E+02    0.00000E+00   -0.46921E+01    0.14477E-08    0.36302E-05   -0.18874E-06
  1890    0.24256E+03    0.11366E+02    0.00000E+00   -0.48680E+01    0.14456E-08    0.37000E-05   -0.19102E-06
  1891    0.24164E+03    0.11411E+02    0.00000E+00   -0.50466E+01    0.14436E-08    0.37682E-05   -0.19323E-06
  1892    0.24072E+03    0.11455E+02    0.00000E+00   -0.52282E+01    0.14415E-08    0.38345E-05   -0.19537E-06
  1893    0.23982E+03    0.11497E+02    0.00000E+00   -0.54123E+01    0.14395E-08    0.38990E-05   -0.19743E-06
  1894    0.23895E+03    0.11539E+02    0.00000E+00   -0.55989E+01    0.14375E-08    0.39614E-05   -0.19940E-06
  1895    0.23808E+03    0.11579E+02    0.00000E+00   -0.57881E+01    0.14354E-08    0.40217E-05   -0.20129E-06
  1896    0.23723E+03    0.11619E+02    0.00000E+00   -0.59798E+01    0.14334E-08    0.40795E-05   -0.20308E-06
  1897    0.23641E+03    0.11657E+02    0.00000E+00   -0.61738E+01    0.14314E-08    0.41349E-05   -0.20477E-06
  1898    0.23559E+03    0.11693E+02    0.00000E+00   -0.63701E+01    0.14294E-08    0.41877E-05   -0.20635E-06
  1899    0.23479E+03    0.11729E+02    0.00000E+00   -0.65685E+01    0.14274E-08    0.42377E-05   -0.20782E-06
  1900    0.23401E+03    0.11763E+02    0.00000E+00   -0.67690E+01    0.14253E-08    0.42848E-05   -0.20918E-06
  1901    0.23324E+03    0.11796E+02    0.00000E+00   -0.69716E+01    0.14233E-08    0.43289E-05   -0.21042E-06
  1902    0.23250E+03    0.11828E+02    0.00000E+00   -0.71760E+01    0.14213E-08    0.43699E-05   -0.21154E-06
  1903    0.23176E+03    0.11858E+02    0.00000E+00   -0.73818E+01    0.14193E-08    0.44078E-05   -0.21253E-06
  1904    0.23106E+03    0.11888E+02    0.00000E+00   -0.75889E+01    0.14173E-08    0.44426E-05   -0.21341E-06
  1905    0.23035E+03    0.11916E+02    0.00000E+00   -0.77983E+01    0.14153E-08    0.44744E-05   -0.21416E-06
  1906    0.22967E+03    0.11942E+02    0.00000E+00   -0.80093E+01    0.14133E-08    0.45030E-05   -0.21480E-06
  1907    0.22901E+03    0.11969E+02    0.00000E+00   -0.82205E+01    0.14113E-08    0.45285E-05   -0.21531E-06
  1908    0.22836E+03    0.11993E+02    0.00000E+00   -0.84340E+01    0.14094E-08    0.45509E-05   -0.21570E-06
  1909    0.22773E+03    0.12016E+02    0.00000E+00   -0.86477E+01    0.14074E-08    0.45701E-05   -0.21597E-06
  1910    0.22711E+03    0.12038E+02    0.00000E+00   -0.88630E+01    0.14054E-08    0.45861E-05   -0.21612E-06
  1911    0.22652E+03    0.12059E+02    0.00000E+00   -0.90799E+01    0.14034E-08    0.45990E-05   -0.21614E-06
  1912    0.22594E+03    0.12078E+02    0.00000E+00   -0.92962E+01    0.14014E-08    0.46087E-05   -0.21605E-06
  1913    0.22539E+03    0.12095E+02    0.00000E+00   -0.95133E+01    0.13995E-08    0.46152E-05   -0.21583E-06
  1914    0.22484E+03    0.12111E+02    0.00000E+00   -0.97313E+01    0.13975E-08    0.46184E-05   -0.21549E-06
  1915    0.22432E+03    0.12126E+02    0.00000E+00   -0.99502E+01    0.13955E-08    0.46185E-05   -0.21503E-06
  1916    0.22380E+03    0.12140E+02    0.00000E+00   -0.10169E+02    0.13936E-08    0.46152E-05   -0.21444E-06
  1917    0.22331E+03    0.12151E+02    0.00000E+00   -0.10389E+02    0.13916E-08    0.46088E-05   -0.21374E-06
  1918    0.22283E+03    0.12162E+02    0.00000E+00   -0.10609E+02    0.13896E-08    0.45991E-05   -0.21291E-06
  1919    0.22238E+03    0.12172E+02    0.00000E+00   -0.10829E+02    0.13877E-08    0.45860E-05   -0.21196E-06
  1920    0.22194E+03    0.12179E+02    0.00000E+00   -0.11049E+02    0.13857E-08    0.45697E-05   -0.21089E-06
  1921    0.22150E+03    0.12186E+02    0.00000E+00   -0.11269E+02    0.13838E-08    0.45501E-05   -0.20970E-06
  1922    0.22110E+03    0.12191E+02    0.00000E+00   -0.11488E+02    0.13818E-08    0.45272E-05   -0.20838E-06
  1923    0.22070E+03    0.12194E+02    0.00000E+00   -0.11707E+02    0.13799E-08    0.45010E-05   -0.20695E-06
  1924    0.22032E+03    0.12197E+02    0.00000E+00   -0.11927E+02    0.13779E-08    0.44714E-05   -0.20538E-06
  1925    0.21997E+03    0.12197E+02    0.00000E+00   -0.12146E+02    0.13760E-08    0.44384E-05   -0.20370E-06
  1926    0.21962E+03    0.12197E+02    0.00000E+00   -0.12364E+02    0.13741E-08    0.44021E-05   -0.20190E-06
  1927    0.21927E+03    0.12196E+02    0.00000E+00   -0.12582E+02    0.13721E-08    0.43624E-05   -0.19997E-06
  1928    0.21897E+03    0.12193E+02    0.00000E+00   -0.12797E+02    0.13702E-08    0.43193E-05   -0.19792E-06
  1929    0.21867E+03    0.12188E+02    0.00000E+00   -0.13014E+02    0.13683E-08    0.42728E-05   -0.19574E-06
  1930    0.21838E+03    0.12182E+02    0.00000E+00   -0.13228E+02    0.13664E-08    0.42228E-05   -0.19345E-06
  1931    0.21812E+03    0.12174E+02    0.00000E+00   -0.13442E+02    0.13644E-08    0.41695E-05   -0.19103E-06
  1932    0.21787E+03    0.12166E+02    0.00000E+00   -0.13655E+02    0.13625E-08    0.41127E-05   -0.18849E-06
