#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1364    0.75147E+03   -0.67176E+02    0.76386E-09   -0.67176E+02    0.24444E+02   -0.20887E-09    0.76386E-09   -0.20887E-09    0.17004E-14
  1365    0.75343E+03   -0.67281E+02    0.75876E-09   -0.67281E+02    0.24238E+02   -0.20714E-09    0.75876E-09   -0.20714E-09    0.16952E-14
  1366    0.75532E+03   -0.67372E+02    0.75362E-09   -0.67372E+02    0.24030E+02   -0.20540E-09    0.75362E-09   -0.20540E-09    0.16900E-14
  1367    0.75721E+03   -0.67446E+02    0.74848E-09   -0.67446E+02    0.23821E+02   -0.20364E-09    0.74848E-09   -0.20364E-09    0.16849E-14
  1368    0.75918E+03   -0.67504E+02    0.74338E-09   -0.67504E+02    0.23613E+02   -0.20187E-09    0.74338E-09   -0.20187E-09    0.16797E-14
  1369    0.76107E+03   -0.67545E+02    0.73834E-09   -0.67545E+02    0.23403E+02   -0.20010E-09    0.73834E-09   -0.20010E-09    0.16746E-14
  1370    0.76296E+03   -0.67572E+02    0.73340E-09   -0.67572E+02    0.23192E+02   -0.19831E-09    0.73340E-09   -0.19831E-09    0.16695E-14
  1371    0.76485E+03   -0.67581E+02    0.72861E-09   -0.67581E+02    0.22981E+02   -0.19651E-09    0.72861E-09   -0.19651E-09    0.16644E-14
  1372    0.76675E+03   -0.67575E+02    0.72398E-09   -0.67575E+02    0.22768E+02   -0.19471E-09    0.72398E-09   -0.19471E-09    0.16594E-14
  1373    0.76864E+03   -0.67554E+02    0.71957E-09   -0.67554E+02    0.22556E+02   -0.19289E-09    0.71957E-09   -0.19289E-09    0.16543E-14
  1374    0.77054E+03   -0.67515E+02    0.71539E-09   -0.67515E+02    0.22343E+02   -0.19107E-09    0.71539E-09   -0.19107E-09    0.16493E-14
  1375    0.77244E+03   -0.67462E+02    0.71150E-09   -0.67462E+02    0.22129E+02   -0.18925E-09    0.71150E-09   -0.18925E-09    0.16443E-14
  1376    0.77434E+03   -0.67392E+02    0.70792E-09   -0.67392E+02    0.21915E+02   -0.18742E-09    0.70792E-09   -0.18742E-09    0.16393E-14
  1377    0.77624E+03   -0.67307E+02    0.70469E-09   -0.67307E+02    0.21702E+02   -0.18558E-09    0.70469E-09   -0.18558E-09    0.16343E-14
  1378    0.77814E+03   -0.67207E+02    0.70184E-09   -0.67207E+02    0.21486E+02   -0.18374E-09    0.70184E-09   -0.18374E-09    0.16293E-14
  1379    0.77996E+03   -0.67090E+02    0.69941E-09   -0.67090E+02    0.21273E+02   -0.18190E-09    0.69941E-09   -0.18190E-09    0.16244E-14
  1380    0.78179E+03   -0.66959E+02    0.69744E-09   -0.66959E+02    0.21057E+02   -0.18006E-09    0.69744E-09   -0.18006E-09    0.16194E-14
  1381    0.78362E+03   -0.66811E+02    0.69596E-09   -0.66811E+02    0.20843E+02   -0.17822E-09    0.69596E-09   -0.17822E-09    0.16145E-14
  1382    0.78530E+03   -0.66647E+02    0.69500E-09   -0.66647E+02    0.20628E+02   -0.17637E-09    0.69500E-09   -0.17637E-09    0.16097E-14
  1383    0.78712E+03   -0.66468E+02    0.69460E-09   -0.66468E+02    0.20414E+02   -0.17453E-09    0.69460E-09   -0.17453E-09    0.16048E-14
  1384    0.78881E+03   -0.66274E+02    0.69479E-09   -0.66274E+02    0.20200E+02   -0.17269E-09    0.69479E-09   -0.17269E-09    0.15999E-14
  1385    0.79049E+03   -0.66065E+02    0.69562E-09   -0.66065E+02    0.19986E+02   -0.17085E-09    0.69562E-09   -0.17085E-09    0.15951E-14
  1386    0.79217E+03   -0.65841E+02    0.69711E-09   -0.65841E+02    0.19773E+02   -0.16901E-09    0.69711E-09   -0.16901E-09    0.15903E-14
  1387    0.79378E+03   -0.65601E+02    0.69930E-09   -0.65601E+02    0.19561E+02   -0.16718E-09    0.69930E-09   -0.16718E-09    0.15855E-14
  1388    0.79554E+03   -0.65348E+02    0.70222E-09   -0.65348E+02    0.19348E+02   -0.16535E-09    0.70222E-09   -0.16535E-09    0.15807E-14
  1389    0.79715E+03   -0.65078E+02    0.70592E-09   -0.65078E+02    0.19137E+02   -0.16353E-09    0.70592E-09   -0.16353E-09    0.15759E-14
  1390    0.79868E+03   -0.64796E+02    0.71042E-09   -0.64796E+02    0.18926E+02   -0.16171E-09    0.71042E-09   -0.16171E-09    0.15711E-14
  1391    0.80029E+03   -0.64498E+02    0.71576E-09   -0.64498E+02    0.18717E+02   -0.15991E-09    0.71576E-09   -0.15991E-09    0.15664E-14
  1392    0.80183E+03   -0.64186E+02    0.72198E-09   -0.64186E+02    0.18508E+02   -0.15810E-09    0.72198E-09   -0.15810E-09    0.15617E-14
  1393    0.80337E+03   -0.63860E+02    0.72911E-09   -0.63860E+02    0.18300E+02   -0.15631E-09    0.72911E-09   -0.15631E-09    0.15570E-14
  1394    0.80483E+03   -0.63520E+02    0.73719E-09   -0.63520E+02    0.18094E+02   -0.15453E-09    0.73719E-09   -0.15453E-09    0.15523E-14
  1395    0.80629E+03   -0.63166E+02    0.74625E-09   -0.63166E+02    0.17887E+02   -0.15276E-09    0.74625E-09   -0.15276E-09    0.15476E-14
  1396    0.80776E+03   -0.62799E+02    0.75632E-09   -0.62799E+02    0.17684E+02   -0.15099E-09    0.75632E-09   -0.15099E-09    0.15430E-14
  1397    0.80915E+03   -0.62418E+02    0.76744E-09   -0.62418E+02    0.17480E+02   -0.14924E-09    0.76744E-09   -0.14924E-09    0.15383E-14
  1398    0.81047E+03   -0.62024E+02    0.77966E-09   -0.62024E+02    0.17278E+02   -0.14751E-09    0.77966E-09   -0.14751E-09    0.15337E-14
  1399    0.81178E+03   -0.61616E+02    0.79299E-09   -0.61616E+02    0.17078E+02   -0.14578E-09    0.79299E-09   -0.14578E-09    0.15291E-14
  1400    0.81310E+03   -0.61196E+02    0.80748E-09   -0.61196E+02    0.16879E+02   -0.14407E-09    0.80748E-09   -0.14407E-09    0.15245E-14
  1401    0.81434E+03   -0.60762E+02    0.82315E-09   -0.60762E+02    0.16681E+02   -0.14238E-09    0.82315E-09   -0.14238E-09    0.15200E-14
  1402    0.81559E+03   -0.60317E+02    0.83997E-09   -0.60317E+02    0.16486E+02   -0.14070E-09    0.83997E-09   -0.14070E-09    0.15154E-14
  1403    0.81675E+03   -0.59858E+02    0.85790E-09   -0.59858E+02    0.16292E+02   -0.13903E-09    0.85790E-09   -0.13903E-09    0.15109E-14
  1404    0.81785E+03   -0.59387E+02    0.87690E-09   -0.59387E+02    0.16100E+02   -0.13738E-09    0.87690E-09   -0.13738E-09    0.15063E-14
  1405    0.81902E+03   -0.58904E+02    0.89693E-09   -0.58904E+02    0.15909E+02   -0.13574E-09    0.89693E-09   -0.13574E-09    0.15018E-14
  1406    0.82004E+03   -0.58411E+02    0.91794E-09   -0.58411E+02    0.15721E+02   -0.13411E-09    0.91794E-09   -0.13411E-09    0.14973E-14
  1407    0.82099E+03   -0.57905E+02    0.93990E-09   -0.57905E+02    0.15535E+02   -0.13249E-09    0.93990E-09   -0.13249E-09    0.14929E-14
  1408    0.82208E+03   -0.57387E+02    0.96276E-09   -0.57387E+02    0.15350E+02   -0.13088E-09    0.96276E-09   -0.13088E-09    0.14884E-14
  1409    0.82296E+03   -0.56859E+02    0.98649E-09   -0.56859E+02    0.15168E+02   -0.12927E-09    0.98649E-09   -0.12927E-09    0.14839E-14
  1410    0.82390E+03   -0.56320E+02    0.10110E-08   -0.56320E+02    0.14987E+02   -0.12768E-09    0.10110E-08   -0.12768E-09    0.14795E-14
  1411    0.82477E+03   -0.55770E+02    0.10364E-08   -0.55770E+02    0.14809E+02   -0.12609E-09    0.10364E-08   -0.12609E-09    0.14751E-14
  1412    0.82557E+03   -0.55209E+02    0.10624E-08   -0.55209E+02    0.14633E+02   -0.12452E-09    0.10624E-08   -0.12452E-09    0.14707E-14
  1413    0.82622E+03   -0.54638E+02    0.10892E-08   -0.54638E+02    0.14460E+02   -0.12294E-09    0.10892E-08   -0.12294E-09    0.14663E-14
  1414    0.82695E+03   -0.54056E+02    0.11166E-08   -0.54056E+02    0.14289E+02   -0.12137E-09    0.11166E-08   -0.12137E-09    0.14619E-14
  1415    0.82760E+03   -0.53466E+02    0.11447E-08   -0.53466E+02    0.14120E+02   -0.11981E-09    0.11447E-08   -0.11981E-09    0.14576E-14
  1416    0.82825E+03   -0.52866E+02    0.11733E-08   -0.52866E+02    0.13954E+02   -0.11825E-09    0.11733E-08   -0.11825E-09    0.14533E-14
  1417    0.82875E+03   -0.52257E+02    0.12024E-08   -0.52257E+02    0.13789E+02   -0.11669E-09    0.12024E-08   -0.11669E-09    0.14489E-14
  1418    0.82925E+03   -0.51638E+02    0.12321E-08   -0.51638E+02    0.13628E+02   -0.11513E-09    0.12321E-08   -0.11513E-09    0.14446E-14
  1419    0.82967E+03   -0.51011E+02    0.12622E-08   -0.51011E+02    0.13469E+02   -0.11358E-09    0.12622E-08   -0.11358E-09    0.14403E-14
  1420    0.83010E+03   -0.50376E+02    0.12927E-08   -0.50376E+02    0.13313E+02   -0.11202E-09    0.12927E-08   -0.11202E-09    0.14361E-14
  1421    0.83045E+03   -0.49732E+02    0.13236E-08   -0.49732E+02    0.13160E+02   -0.11047E-09    0.13236E-08   -0.11047E-09    0.14318E-14
  1422    0.83080E+03   -0.49081E+02    0.13548E-08   -0.49081E+02    0.13010E+02   -0.10891E-09    0.13548E-08   -0.10891E-09    0.14275E-14
  1423    0.83101E+03   -0.48421E+02    0.13862E-08   -0.48421E+02    0.12862E+02   -0.10735E-09    0.13862E-08   -0.10735E-09    0.14233E-14
  1424    0.83128E+03   -0.47754E+02    0.14180E-08   -0.47754E+02    0.12718E+02   -0.10579E-09    0.14180E-08   -0.10579E-09    0.14191E-14
  1425    0.83141E+03   -0.47080E+02    0.14499E-08   -0.47080E+02    0.12576E+02   -0.10423E-09    0.14499E-08   -0.10423E-09    0.14149E-14
  1426    0.83146E+03   -0.46400E+02    0.14820E-08   -0.46400E+02    0.12437E+02   -0.10266E-09    0.14820E-08   -0.10266E-09    0.14107E-14
  1427    0.83159E+03   -0.45712E+02    0.15143E-08   -0.45712E+02    0.12302E+02   -0.10109E-09    0.15143E-08   -0.10109E-09    0.14065E-14
  1428    0.83157E+03   -0.45018E+02    0.15466E-08   -0.45018E+02    0.12168E+02   -0.99506E-10    0.15466E-08   -0.99506E-10    0.14024E-14
  1429    0.83147E+03   -0.44317E+02    0.15789E-08   -0.44317E+02    0.12039E+02   -0.97920E-10    0.15789E-08   -0.97920E-10    0.13982E-14
  1430    0.83137E+03   -0.43612E+02    0.16113E-08   -0.43612E+02    0.11913E+02   -0.96326E-10    0.16113E-08   -0.96326E-10    0.13941E-14
  1431    0.83120E+03   -0.42900E+02    0.16436E-08   -0.42900E+02    0.11789E+02   -0.94724E-10    0.16436E-08   -0.94724E-10    0.13900E-14
  1432    0.83095E+03   -0.42183E+02    0.16758E-08   -0.42183E+02    0.11669E+02   -0.93114E-10    0.16758E-08   -0.93114E-10    0.13858E-14
  1433    0.83078E+03   -0.41461E+02    0.17079E-08   -0.41461E+02    0.11552E+02   -0.91493E-10    0.17079E-08   -0.91493E-10    0.13818E-14
  1434    0.83046E+03   -0.40734E+02    0.17398E-08   -0.40734E+02    0.11438E+02   -0.89862E-10    0.17398E-08   -0.89862E-10    0.13777E-14
  1435    0.83006E+03   -0.40003E+02    0.17716E-08   -0.40003E+02    0.11327E+02   -0.88220E-10    0.17716E-08   -0.88220E-10    0.13736E-14
  1436    0.82967E+03   -0.39269E+02    0.18030E-08   -0.39269E+02    0.11220E+02   -0.86566E-10    0.18030E-08   -0.86566E-10    0.13696E-14
  1437    0.82912E+03   -0.38529E+02    0.18342E-08   -0.38529E+02    0.11116E+02   -0.84899E-10    0.18342E-08   -0.84899E-10    0.13655E-14
  1438    0.82857E+03   -0.37788E+02    0.18651E-08   -0.37788E+02    0.11015E+02   -0.83219E-10    0.18651E-08   -0.83219E-10    0.13615E-14
  1439    0.82795E+03   -0.37041E+02    0.18956E-08   -0.37041E+02    0.10918E+02   -0.81524E-10    0.18956E-08   -0.81524E-10    0.13575E-14
  1440    0.82733E+03   -0.36292E+02    0.19257E-08   -0.36292E+02    0.10824E+02   -0.79814E-10    0.19257E-08   -0.79814E-10    0.13535E-14
  1441    0.82663E+03   -0.35541E+02    0.19553E-08   -0.35541E+02    0.10733E+02   -0.78088E-10    0.19553E-08   -0.78088E-10    0.13495E-14
  1442    0.82585E+03   -0.34788E+02    0.19844E-08   -0.34788E+02    0.10646E+02   -0.76346E-10    0.19844E-08   -0.76346E-10    0.13456E-14
  1443    0.82501E+03   -0.34031E+02    0.20130E-08   -0.34031E+02    0.10563E+02   -0.74586E-10    0.20130E-08   -0.74586E-10    0.13416E-14
  1444    0.82416E+03   -0.33273E+02    0.20410E-08   -0.33273E+02    0.10482E+02   -0.72807E-10    0.20410E-08   -0.72807E-10    0.13377E-14
  1445    0.82316E+03   -0.32514E+02    0.20684E-08   -0.32514E+02    0.10406E+02   -0.71010E-10    0.20684E-08   -0.71010E-10    0.13338E-14
  1446    0.82224E+03   -0.31752E+02    0.20952E-08   -0.31752E+02    0.10333E+02   -0.69193E-10    0.20952E-08   -0.69193E-10    0.13298E-14
  1447    0.82109E+03   -0.30988E+02    0.21212E-08   -0.30988E+02    0.10263E+02   -0.67355E-10    0.21212E-08   -0.67355E-10    0.13259E-14
  1448    0.82001E+03   -0.30226E+02    0.21465E-08   -0.30226E+02    0.10198E+02   -0.65497E-10    0.21465E-08   -0.65497E-10    0.13221E-14
  1449    0.81886E+03   -0.29462E+02    0.21711E-08   -0.29462E+02    0.10134E+02   -0.63616E-10    0.21711E-08   -0.63616E-10    0.13182E-14
  1450    0.81764E+03   -0.28698E+02    0.21948E-08   -0.28698E+02    0.10076E+02   -0.61712E-10    0.21948E-08   -0.61712E-10    0.13143E-14
  1451    0.81641E+03   -0.27935E+02    0.22176E-08   -0.27935E+02    0.10021E+02   -0.59784E-10    0.22176E-08   -0.59784E-10    0.13105E-14
  1452    0.81503E+03   -0.27174E+02    0.22395E-08   -0.27174E+02    0.99685E+01   -0.57834E-10    0.22395E-08   -0.57834E-10    0.13067E-14
  1453    0.81366E+03   -0.26411E+02    0.22606E-08   -0.26411E+02    0.99202E+01   -0.55862E-10    0.22606E-08   -0.55862E-10    0.13028E-14
  1454    0.81228E+03   -0.25649E+02    0.22807E-08   -0.25649E+02    0.98756E+01   -0.53868E-10    0.22807E-08   -0.53868E-10    0.12990E-14
  1455    0.81083E+03   -0.24889E+02    0.22999E-08   -0.24889E+02    0.98340E+01   -0.51853E-10    0.22999E-08   -0.51853E-10    0.12952E-14
  1456    0.80930E+03   -0.24131E+02    0.23181E-08   -0.24131E+02    0.97969E+01   -0.49818E-10    0.23181E-08   -0.49818E-10    0.12915E-14
  1457    0.80762E+03   -0.23374E+02    0.23353E-08   -0.23374E+02    0.97621E+01   -0.47763E-10    0.23353E-08   -0.47763E-10    0.12877E-14
  1458    0.80602E+03   -0.22619E+02    0.23516E-08   -0.22619E+02    0.97318E+01   -0.45690E-10    0.23516E-08   -0.45690E-10    0.12839E-14
  1459    0.80434E+03   -0.21866E+02    0.23668E-08   -0.21866E+02    0.97045E+01   -0.43599E-10    0.23668E-08   -0.43599E-10    0.12802E-14
  1460    0.80258E+03   -0.21116E+02    0.23809E-08   -0.21116E+02    0.96817E+01   -0.41491E-10    0.23809E-08   -0.41491E-10    0.12765E-14
  1461    0.80083E+03   -0.20369E+02    0.23940E-08   -0.20369E+02    0.96604E+01   -0.39366E-10    0.23940E-08   -0.39366E-10    0.12727E-14
  1462    0.79900E+03   -0.19625E+02    0.24060E-08   -0.19625E+02    0.96436E+01   -0.37226E-10    0.24060E-08   -0.37226E-10    0.12690E-14
  1463    0.79701E+03   -0.18884E+02    0.24169E-08   -0.18884E+02    0.96306E+01   -0.35070E-10    0.24169E-08   -0.35070E-10    0.12653E-14
  1464    0.79511E+03   -0.18147E+02    0.24267E-08   -0.18147E+02    0.96206E+01   -0.32900E-10    0.24267E-08   -0.32900E-10    0.12617E-14
  1465    0.79305E+03   -0.17413E+02    0.24354E-08   -0.17413E+02    0.96143E+01   -0.30716E-10    0.24354E-08   -0.30716E-10    0.12580E-14
  1466    0.79107E+03   -0.16683E+02    0.24428E-08   -0.16683E+02    0.96118E+01   -0.28519E-10    0.24428E-08   -0.28519E-10    0.12543E-14
  1467    0.78893E+03   -0.15959E+02    0.24491E-08   -0.15959E+02    0.96123E+01   -0.26309E-10    0.24491E-08   -0.26309E-10    0.12507E-14
  1468    0.78680E+03   -0.15238E+02    0.24542E-08   -0.15238E+02    0.96166E+01   -0.24089E-10    0.24542E-08   -0.24089E-10    0.12471E-14
  1469    0.78466E+03   -0.14523E+02    0.24581E-08   -0.14523E+02    0.96239E+01   -0.21857E-10    0.24581E-08   -0.21857E-10    0.12434E-14
  1470    0.78230E+03   -0.13812E+02    0.24607E-08   -0.13812E+02    0.96342E+01   -0.19615E-10    0.24607E-08   -0.19615E-10    0.12398E-14
  1471    0.78009E+03   -0.13107E+02    0.24620E-08   -0.13107E+02    0.96490E+01   -0.17364E-10    0.24620E-08   -0.17364E-10    0.12362E-14
  1472    0.77780E+03   -0.12408E+02    0.24621E-08   -0.12408E+02    0.96668E+01   -0.15104E-10    0.24621E-08   -0.15104E-10    0.12327E-14
  1473    0.77544E+03   -0.11715E+02    0.24609E-08   -0.11715E+02    0.96877E+01   -0.12835E-10    0.24609E-08   -0.12835E-10    0.12291E-14
  1474    0.77293E+03   -0.11027E+02    0.24583E-08   -0.11027E+02    0.97116E+01   -0.10560E-10    0.24583E-08   -0.10560E-10    0.12255E-14
  1475    0.77049E+03   -0.10346E+02    0.24544E-08   -0.10346E+02    0.97384E+01   -0.82779E-11    0.24544E-08   -0.82779E-11    0.12220E-14
  1476    0.76797E+03   -0.96717E+01    0.24492E-08   -0.96717E+01    0.97691E+01   -0.59899E-11    0.24492E-08   -0.59899E-11    0.12185E-14
  1477    0.76546E+03   -0.90036E+01    0.24425E-08   -0.90036E+01    0.98028E+01   -0.36967E-11    0.24425E-08   -0.36967E-11    0.12149E-14
  1478    0.76287E+03   -0.83427E+01    0.24345E-08   -0.83427E+01    0.98395E+01   -0.13991E-11    0.24345E-08   -0.13991E-11    0.12114E-14
  1479    0.76027E+03   -0.76894E+01    0.24250E-08   -0.76894E+01    0.98800E+01    0.90238E-12    0.24250E-08    0.90238E-12    0.12079E-14
  1480    0.75761E+03   -0.70432E+01    0.24141E-08   -0.70432E+01    0.99235E+01    0.32069E-11    0.24141E-08    0.32069E-11    0.12044E-14
  1481    0.75487E+03   -0.64046E+01    0.24017E-08   -0.64046E+01    0.99693E+01    0.55138E-11    0.24017E-08    0.55138E-11    0.12010E-14
  1482    0.75214E+03   -0.57738E+01    0.23878E-08   -0.57738E+01    0.10019E+02    0.78223E-11    0.23878E-08    0.78223E-11    0.11975E-14
  1483    0.74935E+03   -0.51510E+01    0.23725E-08   -0.51510E+01    0.10071E+02    0.10132E-10    0.23725E-08    0.10132E-10    0.11941E-14
  1484    0.74655E+03   -0.45365E+01    0.23556E-08   -0.45365E+01    0.10126E+02    0.12441E-10    0.23556E-08    0.12441E-10    0.11906E-14
  1485    0.74369E+03   -0.39304E+01    0.23371E-08   -0.39304E+01    0.10184E+02    0.14751E-10    0.23371E-08    0.14751E-10    0.11872E-14
  1486    0.74079E+03   -0.33327E+01    0.23171E-08   -0.33327E+01    0.10246E+02    0.17059E-10    0.23171E-08    0.17059E-10    0.11838E-14
  1487    0.73786E+03   -0.27439E+01    0.22956E-08   -0.27439E+01    0.10309E+02    0.19365E-10    0.22956E-08    0.19365E-10    0.11804E-14
  1488    0.73491E+03   -0.21640E+01    0.22724E-08   -0.21640E+01    0.10376E+02    0.21668E-10    0.22724E-08    0.21668E-10    0.11770E-14
  1489    0.73189E+03   -0.15933E+01    0.22476E-08   -0.15933E+01    0.10446E+02    0.23968E-10    0.22476E-08    0.23968E-10    0.11736E-14
  1490    0.72886E+03   -0.10318E+01    0.22211E-08   -0.10318E+01    0.10518E+02    0.26265E-10    0.22211E-08    0.26265E-10    0.11702E-14
  1491    0.72579E+03   -0.47986E+00    0.21930E-08   -0.47986E+00    0.10593E+02    0.28556E-10    0.21930E-08    0.28556E-10    0.11669E-14
  1492    0.72270E+03    0.62476E-01    0.21632E-08    0.62476E-01    0.10670E+02    0.30842E-10    0.21632E-08    0.30842E-10    0.11635E-14
  1493    0.71957E+03    0.59498E+00    0.21317E-08    0.59498E+00    0.10749E+02    0.33122E-10    0.21317E-08    0.33122E-10    0.11602E-14
  1494    0.71641E+03    0.11175E+01    0.20985E-08    0.11175E+01    0.10832E+02    0.35395E-10    0.20985E-08    0.35395E-10    0.11568E-14
  1495    0.71323E+03    0.16299E+01    0.20635E-08    0.16299E+01    0.10917E+02    0.37660E-10    0.20635E-08    0.37660E-10    0.11535E-14
  1496    0.71001E+03    0.21322E+01    0.20268E-08    0.21322E+01    0.11005E+02    0.39917E-10    0.20268E-08    0.39917E-10    0.11502E-14
  1497    0.70677E+03    0.26241E+01    0.19883E-08    0.26241E+01    0.11094E+02    0.42165E-10    0.19883E-08    0.42165E-10    0.11469E-14
  1498    0.70351E+03    0.31054E+01    0.19480E-08    0.31054E+01    0.11186E+02    0.44403E-10    0.19480E-08    0.44403E-10    0.11436E-14
  1499    0.70021E+03    0.35761E+01    0.19058E-08    0.35761E+01    0.11280E+02    0.46631E-10    0.19058E-08    0.46631E-10    0.11404E-14
  1500    0.69690E+03    0.40360E+01    0.18619E-08    0.40360E+01    0.11377E+02    0.48848E-10    0.18619E-08    0.48848E-10    0.11371E-14
  1501    0.69356E+03    0.44852E+01    0.18161E-08    0.44852E+01    0.11475E+02    0.51053E-10    0.18161E-08    0.51053E-10    0.11338E-14
  1502    0.69020E+03    0.49232E+01    0.17685E-08    0.49232E+01    0.11576E+02    0.53245E-10    0.17685E-08    0.53245E-10    0.11306E-14
  1503    0.68682E+03    0.53500E+01    0.17193E-08    0.53500E+01    0.11679E+02    0.55423E-10    0.17193E-08    0.55423E-10    0.11274E-14
  1504    0.68342E+03    0.57658E+01    0.16686E-08    0.57658E+01    0.11783E+02    0.57586E-10    0.16686E-08    0.57586E-10    0.11242E-14
