#    L    TT             EE             BB             TE          
  1174    0.11374E+04    0.13983E+02    0.97019E-01   -0.10876E+02
  1175    0.11340E+04    0.14067E+02    0.96980E-01   -0.10194E+02
  1176    0.11305E+04    0.14154E+02    0.96941E-01   -0.95243E+01
  1177    0.11271E+04    0.14247E+02    0.96900E-01   -0.88658E+01
  1178    0.11235E+04    0.14341E+02    0.96858E-01   -0.82192E+01
  1179    0.11200E+04    0.14441E+02    0.96814E-01   -0.75848E+01
  1180    0.11164E+04    0.14544E+02    0.96770E-01   -0.69629E+01
  1181    0.11128E+04    0.14649E+02    0.96725E-01   -0.63536E+01
  1182    0.11090E+04    0.14758E+02    0.96678E-01   -0.57573E+01
  1183    0.11053E+04    0.14871E+02    0.96630E-01   -0.51740E+01
  1184    0.11014E+04    0.14986E+02    0.96582E-01   -0.46041E+01
  1185    0.10976E+04    0.15105E+02    0.96532E-01   -0.40477E+01
  1186    0.10938E+04    0.15227E+02    0.96481E-01   -0.35051E+01
  1187    0.10899E+04    0.15352E+02    0.96429E-01   -0.29764E+01
  1188    0.10859E+04    0.15479E+02    0.96376E-01   -0.24620E+01
  1189    0.10819E+04    0.15610E+02    0.96322E-01   -0.19618E+01
  1190    0.10779E+04    0.15743E+02    0.96266E-01   -0.14761E+01
  1191    0.10739E+04    0.15879E+02    0.96210E-01   -0.10048E+01
  1192    0.10698E+04    0.16018E+02    0.96153E-01   -0.54845E+00
  1193    0.10657E+04    0.16160E+02    0.96095E-01   -0.10691E+00
  1194    0.10616E+04    0.16303E+02    0.96035E-01    0.31974E+00
  1195    0.10574E+04    0.16450E+02    0.95975E-01    0.73126E+00
  1196    0.10532E+04    0.16600E+02    0.95914E-01    0.11272E+01
  1197    0.10490E+04    0.16750E+02    0.95852E-01    0.15079E+01
  1198    0.10447E+04    0.16904E+02    0.95789E-01    0.18720E+01
  1199    0.10405E+04    0.17059E+02    0.95725E-01    0.22217E+01
  1200    0.10362E+04    0.17216E+02    0.95660E-01    0.25555E+01
  1201    0.10319E+04    0.17375E+02    0.95594E-01    0.28727E+01
  1202    0.10275E+04    0.17537E+02    0.95527E-01    0.31748E+01
  1203    0.10232E+04    0.17701E+02    0.95460E-01    0.34603E+01
  1204    0.10188E+04    0.17866E+02    0.95391E-01    0.37300E+01
  1205    0.10145E+04    0.18032E+02    0.95322E-01    0.39831E+01
  1206    0.10101E+04    0.18200E+02    0.95252E-01    0.42205E+01
  1207    0.10058E+04    0.18369E+02    0.95181E-01    0.44406E+01
  1208    0.10014E+04    0.18541E+02    0.95109E-01    0.46457E+01
  1209    0.99697E+03    0.18713E+02    0.95036E-01    0.48343E+01
  1210    0.99260E+03    0.18886E+02    0.94963E-01    0.50057E+01
  1211    0.98816E+03    0.19061E+02    0.94889E-01    0.51607E+01
  1212    0.98379E+03    0.19237E+02    0.94814E-01    0.53000E+01
  1213    0.97935E+03    0.19413E+02    0.94738E-01    0.54236E+01
  1214    0.97499E+03    0.19591E+02    0.94662E-01    0.55301E+01
  1215    0.97063E+03    0.19769E+02    0.94585E-01    0.56201E+01
  1216    0.96626E+03    0.19949E+02    0.94507E-01    0.56937E+01
  1217    0.96175E+03    0.20129E+02    0.94429E-01    0.57517E+01
  1218    0.95739E+03    0.20310E+02    0.94350E-01    0.57925E+01
  1219    0.95295E+03    0.20490E+02    0.94270E-01    0.58184E+01
  1220    0.94858E+03    0.20671E+02    0.94190E-01    0.58271E+01
  1221    0.94421E+03    0.20852E+02    0.94109E-01    0.58202E+01
  1222    0.93985E+03    0.21034E+02    0.94028E-01    0.57962E+01
  1223    0.93548E+03    0.21217E+02    0.93946E-01    0.57580E+01
  1224    0.93111E+03    0.21397E+02    0.93863E-01    0.57018E+01
  1225    0.92681E+03    0.21580E+02    0.93780E-01    0.56300E+01
  1226    0.92251E+03    0.21761E+02    0.93697E-01    0.55433E+01
  1227    0.91828E+03    0.21942E+02    0.93613E-01    0.54401E+01
  1228    0.91398E+03    0.22124E+02    0.93528E-01    0.53220E+01
  1229    0.90974E+03    0.22304E+02    0.93443E-01    0.51874E+01
  1230    0.90536E+03    0.22484E+02    0.93358E-01    0.50386E+01
  1231    0.90111E+03    0.22664E+02    0.93273E-01    0.48740E+01
  1232    0.89687E+03    0.22843E+02    0.93186E-01    0.46951E+01
  1233    0.89277E+03    0.23022E+02    0.93100E-01    0.44997E+01
  1234    0.88859E+03    0.23199E+02    0.93013E-01    0.42908E+01
  1235    0.88471E+03    0.23377E+02    0.92926E-01    0.40668E+01
  1236    0.88067E+03    0.23552E+02    0.92839E-01    0.38284E+01
  1237    0.87663E+03    0.23727E+02    0.92752E-01    0.35750E+01
  1238    0.87265E+03    0.23901E+02    0.92664E-01    0.33071E+01
  1239    0.86868E+03    0.24073E+02    0.92576E-01    0.30248E+01
  1240    0.86469E+03    0.24244E+02    0.92488E-01    0.27295E+01
  1241    0.86085E+03    0.24414E+02    0.92399E-01    0.24198E+01
  1242    0.85693E+03    0.24583E+02    0.92311E-01    0.20978E+01
  1243    0.85308E+03    0.24749E+02    0.92222E-01    0.17603E+01
  1244    0.84929E+03    0.24916E+02    0.92133E-01    0.14111E+01
  1245    0.84557E+03    0.25080E+02    0.92044E-01    0.10484E+01
  1246    0.84185E+03    0.25242E+02    0.91956E-01    0.67403E+00
  1247    0.83812E+03    0.25402E+02    0.91867E-01    0.28632E+00
  1248    0.83445E+03    0.25561E+02    0.91778E-01   -0.11408E+00
  1249    0.83086E+03    0.25719E+02    0.91689E-01   -0.52632E+00
  1250    0.82733E+03    0.25874E+02    0.91600E-01   -0.95059E+00
  1251    0.82379E+03    0.26026E+02    0.91511E-01   -0.13868E+01
  1252    0.82039E+03    0.26178E+02    0.91422E-01   -0.18347E+01
  1253    0.81691E+03    0.26326E+02    0.91333E-01   -0.22937E+01
  1254    0.81350E+03    0.26472E+02    0.91244E-01   -0.27637E+01
  1255    0.81015E+03    0.26616E+02    0.91155E-01   -0.32447E+01
  1256    0.80695E+03    0.26758E+02    0.91067E-01   -0.37361E+01
  1257    0.80373E+03    0.26897E+02    0.90979E-01   -0.42378E+01
  1258    0.80051E+03    0.27034E+02    0.90891E-01   -0.47495E+01
  1259    0.79735E+03    0.27168E+02    0.90803E-01   -0.52710E+01
  1260    0.79425E+03    0.27300E+02    0.90715E-01   -0.58019E+01
  1261    0.79122E+03    0.27429E+02    0.90627E-01   -0.63420E+01
  1262    0.78826E+03    0.27556E+02    0.90540E-01   -0.68909E+01
  1263    0.78536E+03    0.27680E+02    0.90453E-01   -0.74486E+01
  1264    0.78245E+03    0.27801E+02    0.90366E-01   -0.80149E+01
  1265    0.77968E+03    0.27919E+02    0.90280E-01   -0.85892E+01
  1266    0.77690E+03    0.28035E+02    0.90193E-01   -0.91713E+01
  1267    0.77418E+03    0.28146E+02    0.90108E-01   -0.97611E+01
  1268    0.77154E+03    0.28257E+02    0.90022E-01   -0.10358E+02
  1269    0.76896E+03    0.28363E+02    0.89937E-01   -0.10962E+02
  1270    0.76642E+03    0.28466E+02    0.89852E-01   -0.11574E+02
  1271    0.76395E+03    0.28566E+02    0.89768E-01   -0.12191E+02
  1272    0.76153E+03    0.28663E+02    0.89684E-01   -0.12815E+02
  1273    0.75914E+03    0.28757E+02    0.89600E-01   -0.13444E+02
  1274    0.75683E+03    0.28847E+02    0.89517E-01   -0.14079E+02
  1275    0.75457E+03    0.28934E+02    0.89434E-01   -0.14719E+02
  1276    0.75236E+03    0.29018E+02    0.89352E-01   -0.15365E+02
  1277    0.75021E+03    0.29099E+02    0.89270E-01   -0.16014E+02
  1278    0.74812E+03    0.29177E+02    0.89189E-01   -0.16668E+02
  1279    0.74609E+03    0.29250E+02    0.89108E-01   -0.17326E+02
  1280    0.74413E+03    0.29321E+02    0.89027E-01   -0.17989E+02
  1281    0.74222E+03    0.29389E+02    0.88947E-01   -0.18654E+02
  1282    0.74038E+03    0.29452E+02    0.88868E-01   -0.19323E+02
  1283    0.73859E+03    0.29512E+02    0.88789E-01   -0.19994E+02
  1284    0.73686E+03    0.29569E+02    0.88711E-01   -0.20669E+02
  1285    0.73518E+03    0.29623E+02    0.88633E-01   -0.21345E+02
  1286    0.73357E+03    0.29672E+02    0.88556E-01   -0.22023E+02
  1287    0.73201E+03    0.29718E+02    0.88479E-01   -0.22703E+02
  1288    0.73052E+03    0.29760E+02    0.88403E-01   -0.23385E+02
  1289    0.72909E+03    0.29800E+02    0.88328E-01   -0.24066E+02
  1290    0.72771E+03    0.29834E+02    0.88253E-01   -0.24750E+02
  1291    0.72640E+03    0.29866E+02    0.88178E-01   -0.25434E+02
  1292    0.72514E+03    0.29893E+02    0.88105E-01   -0.26118E+02
  1293    0.72393E+03    0.29918E+02    0.88032E-01   -0.26803E+02
  1294    0.72280E+03    0.29938E+02    0.87959E-01   -0.27485E+02
  1295    0.72171E+03    0.29955E+02    0.87888E-01   -0.28169E+02
  1296    0.72068E+03    0.29969E+02    0.87816E-01   -0.28849E+02
  1297    0.71972E+03    0.29979E+02    0.87746E-01   -0.29530E+02
  1298    0.71880E+03    0.29985E+02    0.87676E-01   -0.30208E+02
  1299    0.71794E+03    0.29988E+02    0.87607E-01   -0.30886E+02
  1300    0.71715E+03    0.29986E+02    0.87539E-01   -0.31560E+02
  1301    0.71641E+03    0.29982E+02    0.87471E-01   -0.32232E+02
  1302    0.71572E+03    0.29973E+02    0.87404E-01   -0.32901E+02
  1303    0.71509E+03    0.29961E+02    0.87337E-01   -0.33567E+02
  1304    0.71451E+03    0.29945E+02    0.87272E-01   -0.34230E+02
  1305    0.71399E+03    0.29926E+02    0.87207E-01   -0.34891E+02
  1306    0.71352E+03    0.29904E+02    0.87142E-01   -0.35546E+02
  1307    0.71311E+03    0.29877E+02    0.87079E-01   -0.36197E+02
  1308    0.71275E+03    0.29847E+02    0.87016E-01   -0.36845E+02
  1309    0.71243E+03    0.29812E+02    0.86954E-01   -0.37487E+02
  1310    0.71217E+03    0.29775E+02    0.86893E-01   -0.38125E+02
  1311    0.71196E+03    0.29735E+02    0.86832E-01   -0.38757E+02
  1312    0.71183E+03    0.29691E+02    0.86772E-01   -0.39384E+02
  1313    0.71172E+03    0.29643E+02    0.86713E-01   -0.40006E+02
  1314    0.71167E+03    0.29592E+02    0.86655E-01   -0.40620E+02
  1315    0.71166E+03    0.29537E+02    0.86597E-01   -0.41229E+02
  1316    0.71171E+03    0.29479E+02    0.86540E-01   -0.41831E+02
  1317    0.71180E+03    0.29419E+02    0.86484E-01   -0.42427E+02
  1318    0.71194E+03    0.29353E+02    0.86429E-01   -0.43015E+02
  1319    0.71212E+03    0.29285E+02    0.86374E-01   -0.43597E+02
  1320    0.71234E+03    0.29213E+02    0.86320E-01   -0.44171E+02
  1321    0.71261E+03    0.29140E+02    0.86267E-01   -0.44738E+02
  1322    0.71293E+03    0.29061E+02    0.86215E-01   -0.45296E+02
  1323    0.71329E+03    0.28979E+02    0.86163E-01   -0.45846E+02
  1324    0.71369E+03    0.28895E+02    0.86113E-01   -0.46389E+02
  1325    0.71413E+03    0.28808E+02    0.86063E-01   -0.46922E+02
  1326    0.71462E+03    0.28717E+02    0.86013E-01   -0.47447E+02
  1327    0.71513E+03    0.28625E+02    0.85965E-01   -0.47964E+02
  1328    0.71570E+03    0.28529E+02    0.85917E-01   -0.48469E+02
  1329    0.71629E+03    0.28429E+02    0.85870E-01   -0.48967E+02
  1330    0.71693E+03    0.28327E+02    0.85824E-01   -0.49455E+02
  1331    0.71761E+03    0.28222E+02    0.85778E-01   -0.49932E+02
  1332    0.71831E+03    0.28114E+02    0.85733E-01   -0.50401E+02
  1333    0.71905E+03    0.28003E+02    0.85689E-01   -0.50858E+02
  1334    0.71982E+03    0.27890E+02    0.85646E-01   -0.51306E+02
  1335    0.72063E+03    0.27773E+02    0.85603E-01   -0.51744E+02
  1336    0.72147E+03    0.27655E+02    0.85561E-01   -0.52169E+02
  1337    0.72234E+03    0.27533E+02    0.85520E-01   -0.52585E+02
  1338    0.72324E+03    0.27409E+02    0.85480E-01   -0.52989E+02
  1339    0.72417E+03    0.27282E+02    0.85440E-01   -0.53384E+02
  1340    0.72513E+03    0.27153E+02    0.85400E-01   -0.53767E+02
  1341    0.72611E+03    0.27023E+02    0.85362E-01   -0.54139E+02
  1342    0.72712E+03    0.26889E+02    0.85324E-01   -0.54499E+02
  1343    0.72815E+03    0.26753E+02    0.85287E-01   -0.54847E+02
  1344    0.72921E+03    0.26614E+02    0.85250E-01   -0.55184E+02
  1345    0.73028E+03    0.26475E+02    0.85214E-01   -0.55508E+02
  1346    0.73139E+03    0.26332E+02    0.85179E-01   -0.55822E+02
  1347    0.73252E+03    0.26188E+02    0.85144E-01   -0.56123E+02
  1348    0.73365E+03    0.26041E+02    0.85110E-01   -0.56412E+02
  1349    0.73483E+03    0.25892E+02    0.85076E-01   -0.56688E+02
  1350    0.73600E+03    0.25742E+02    0.85043E-01   -0.56952E+02
  1351    0.73720E+03    0.25590E+02    0.85011E-01   -0.57204E+02
  1352    0.73841E+03    0.25435E+02    0.84979E-01   -0.57443E+02
  1353    0.73964E+03    0.25281E+02    0.84947E-01   -0.57669E+02
  1354    0.74088E+03    0.25124E+02    0.84917E-01   -0.57884E+02
  1355    0.74214E+03    0.24965E+02    0.84886E-01   -0.58085E+02
  1356    0.74341E+03    0.24805E+02    0.84856E-01   -0.58275E+02
  1357    0.74469E+03    0.24643E+02    0.84827E-01   -0.58451E+02
  1358    0.74597E+03    0.24480E+02    0.84798E-01   -0.58612E+02
  1359    0.74726E+03    0.24316E+02    0.84769E-01   -0.58763E+02
  1360    0.74855E+03    0.24152E+02    0.84741E-01   -0.58899E+02
  1361    0.74986E+03    0.23984E+02    0.84714E-01   -0.59024E+02
  1362    0.75115E+03    0.23816E+02    0.84687E-01   -0.59134E+02
  1363    0.75246E+03    0.23647E+02    0.84660E-01   -0.59233E+02
  1364    0.75374E+03    0.23477E+02    0.84633E-01   -0.59318E+02
  1365    0.75512E+03    0.23306E+02    0.84607E-01   -0.59389E+02
  1366    0.75641E+03    0.23134E+02    0.84582E-01   -0.59448E+02
  1367    0.75771E+03    0.22961E+02    0.84556E-01   -0.59495E+02
  1368    0.75909E+03    0.22788E+02    0.84531E-01   -0.59527E+02
  1369    0.76038E+03    0.22614E+02    0.84507E-01   -0.59547E+02
  1370    0.76168E+03    0.22440E+02    0.84482E-01   -0.59554E+02
  1371    0.76298E+03    0.22265E+02    0.84458E-01   -0.59548E+02
  1372    0.76428E+03    0.22089E+02    0.84435E-01   -0.59529E+02
  1373    0.76558E+03    0.21914E+02    0.84411E-01   -0.59497E+02
  1374    0.76689E+03    0.21738E+02    0.84388E-01   -0.59452E+02
  1375    0.76819E+03    0.21561E+02    0.84365E-01   -0.59395E+02
  1376    0.76950E+03    0.21384E+02    0.84342E-01   -0.59324E+02
  1377    0.77081E+03    0.21208E+02    0.84320E-01   -0.59242E+02
  1378    0.77212E+03    0.21031E+02    0.84297E-01   -0.59147E+02
  1379    0.77336E+03    0.20855E+02    0.84275E-01   -0.59039E+02
  1380    0.77460E+03    0.20677E+02    0.84253E-01   -0.58919E+02
  1381    0.77584E+03    0.20500E+02    0.84232E-01   -0.58785E+02
  1382    0.77694E+03    0.20324E+02    0.84210E-01   -0.58639E+02
  1383    0.77819E+03    0.20148E+02    0.84189E-01   -0.58481E+02
  1384    0.77929E+03    0.19972E+02    0.84167E-01   -0.58310E+02
  1385    0.78040E+03    0.19796E+02    0.84146E-01   -0.58128E+02
  1386    0.78152E+03    0.19621E+02    0.84125E-01   -0.57933E+02
  1387    0.78256E+03    0.19447E+02    0.84104E-01   -0.57726E+02
  1388    0.78375E+03    0.19272E+02    0.84083E-01   -0.57508E+02
  1389    0.78480E+03    0.19098E+02    0.84062E-01   -0.57277E+02
  1390    0.78579E+03    0.18926E+02    0.84042E-01   -0.57036E+02
  1391    0.78685E+03    0.18754E+02    0.84021E-01   -0.56783E+02
  1392    0.78784E+03    0.18582E+02    0.84000E-01   -0.56518E+02
  1393    0.78883E+03    0.18412E+02    0.83980E-01   -0.56242E+02
  1394    0.78976E+03    0.18243E+02    0.83959E-01   -0.55955E+02
  1395    0.79069E+03    0.18074E+02    0.83938E-01   -0.55657E+02
  1396    0.79163E+03    0.17907E+02    0.83917E-01   -0.55349E+02
  1397    0.79250E+03    0.17741E+02    0.83897E-01   -0.55029E+02
  1398    0.79331E+03    0.17575E+02    0.83876E-01   -0.54699E+02
  1399    0.79412E+03    0.17412E+02    0.83855E-01   -0.54358E+02
  1400    0.79493E+03    0.17249E+02    0.83834E-01   -0.54007E+02
  1401    0.79568E+03    0.17087E+02    0.83813E-01   -0.53646E+02
  1402    0.79643E+03    0.16927E+02    0.83792E-01   -0.53276E+02
  1403    0.79712E+03    0.16769E+02    0.83771E-01   -0.52895E+02
  1404    0.79774E+03    0.16612E+02    0.83749E-01   -0.52504E+02
  1405    0.79844E+03    0.16456E+02    0.83727E-01   -0.52104E+02
  1406    0.79900E+03    0.16303E+02    0.83706E-01   -0.51695E+02
  1407    0.79950E+03    0.16150E+02    0.83684E-01   -0.51277E+02
  1408    0.80015E+03    0.15999E+02    0.83662E-01   -0.50850E+02
  1409    0.80059E+03    0.15850E+02    0.83639E-01   -0.50414E+02
  1410    0.80110E+03    0.15703E+02    0.83616E-01   -0.49970E+02
  1411    0.80156E+03    0.15557E+02    0.83594E-01   -0.49517E+02
  1412    0.80194E+03    0.15414E+02    0.83570E-01   -0.49056E+02
  1413    0.80219E+03    0.15272E+02    0.83547E-01   -0.48587E+02
  1414    0.80252E+03    0.15133E+02    0.83523E-01   -0.48109E+02
  1415    0.80278E+03    0.14995E+02    0.83499E-01   -0.47625E+02
  1416    0.80306E+03    0.14860E+02    0.83475E-01   -0.47133E+02
  1417    0.80319E+03    0.14725E+02    0.83450E-01   -0.46635E+02
  1418    0.80334E+03    0.14593E+02    0.83425E-01   -0.46129E+02
  1419    0.80341E+03    0.14464E+02    0.83399E-01   -0.45616E+02
  1420    0.80350E+03    0.14337E+02    0.83374E-01   -0.45097E+02
  1421    0.80352E+03    0.14212E+02    0.83347E-01   -0.44572E+02
  1422    0.80356E+03    0.14089E+02    0.83321E-01   -0.44040E+02
  1423    0.80345E+03    0.13969E+02    0.83294E-01   -0.43503E+02
  1424    0.80343E+03    0.13851E+02    0.83266E-01   -0.42960E+02
  1425    0.80327E+03    0.13735E+02    0.83238E-01   -0.42411E+02
  1426    0.80305E+03    0.13622E+02    0.83210E-01   -0.41857E+02
  1427    0.80291E+03    0.13511E+02    0.83181E-01   -0.41298E+02
  1428    0.80263E+03    0.13402E+02    0.83151E-01   -0.40735E+02
  1429    0.80229E+03    0.13297E+02    0.83121E-01   -0.40166E+02
  1430    0.80195E+03    0.13193E+02    0.83091E-01   -0.39594E+02
  1431    0.80156E+03    0.13092E+02    0.83060E-01   -0.39016E+02
  1432    0.80110E+03    0.12994E+02    0.83028E-01   -0.38435E+02
  1433    0.80073E+03    0.12898E+02    0.82996E-01   -0.37850E+02
  1434    0.80021E+03    0.12805E+02    0.82964E-01   -0.37261E+02
  1435    0.79964E+03    0.12714E+02    0.82931E-01   -0.36670E+02
  1436    0.79907E+03    0.12626E+02    0.82897E-01   -0.36076E+02
  1437    0.79837E+03    0.12541E+02    0.82863E-01   -0.35478E+02
  1438    0.79768E+03    0.12458E+02    0.82828E-01   -0.34879E+02
  1439    0.79692E+03    0.12378E+02    0.82792E-01   -0.34276E+02
  1440    0.79618E+03    0.12301E+02    0.82756E-01   -0.33671E+02
  1441    0.79537E+03    0.12226E+02    0.82720E-01   -0.33066E+02
  1442    0.79450E+03    0.12154E+02    0.82682E-01   -0.32459E+02
  1443    0.79356E+03    0.12086E+02    0.82645E-01   -0.31848E+02
  1444    0.79264E+03    0.12019E+02    0.82606E-01   -0.31238E+02
  1445    0.79158E+03    0.11956E+02    0.82567E-01   -0.30627E+02
  1446    0.79060E+03    0.11895E+02    0.82527E-01   -0.30014E+02
  1447    0.78941E+03    0.11837E+02    0.82487E-01   -0.29399E+02
  1448    0.78831E+03    0.11783E+02    0.82446E-01   -0.28786E+02
  1449    0.78714E+03    0.11730E+02    0.82404E-01   -0.28172E+02
  1450    0.78591E+03    0.11680E+02    0.82362E-01   -0.27558E+02
  1451    0.78469E+03    0.11634E+02    0.82319E-01   -0.26946E+02
  1452    0.78333E+03    0.11590E+02    0.82275E-01   -0.26335E+02
  1453    0.78198E+03    0.11549E+02    0.82231E-01   -0.25723E+02
  1454    0.78064E+03    0.11511E+02    0.82186E-01   -0.25111E+02
  1455    0.77924E+03    0.11475E+02    0.82141E-01   -0.24502E+02
  1456    0.77778E+03    0.11443E+02    0.82095E-01   -0.23895E+02
  1457    0.77618E+03    0.11413E+02    0.82048E-01   -0.23289E+02
  1458    0.77466E+03    0.11386E+02    0.82000E-01   -0.22684E+02
  1459    0.77308E+03    0.11361E+02    0.81952E-01   -0.22081E+02
  1460    0.77143E+03    0.11340E+02    0.81903E-01   -0.21480E+02
  1461    0.76980E+03    0.11321E+02    0.81854E-01   -0.20883E+02
  1462    0.76810E+03    0.11304E+02    0.81804E-01   -0.20288E+02
  1463    0.76626E+03    0.11291E+02    0.81753E-01   -0.19696E+02
  1464    0.76450E+03    0.11280E+02    0.81701E-01   -0.19106E+02
  1465    0.76261E+03    0.11272E+02    0.81649E-01   -0.18521E+02
  1466    0.76080E+03    0.11267E+02    0.81597E-01   -0.17938E+02
  1467    0.75886E+03    0.11264E+02    0.81543E-01   -0.17359E+02
  1468    0.75692E+03    0.11265E+02    0.81489E-01   -0.16784E+02
  1469    0.75499E+03    0.11267E+02    0.81434E-01   -0.16213E+02
  1470    0.75285E+03    0.11272E+02    0.81379E-01   -0.15646E+02
  1471    0.75086E+03    0.11281E+02    0.81323E-01   -0.15084E+02
  1472    0.74882E+03    0.11291E+02    0.81266E-01   -0.14526E+02
  1473    0.74670E+03    0.11305E+02    0.81208E-01   -0.13974E+02
  1474    0.74445E+03    0.11320E+02    0.81150E-01   -0.13426E+02
  1475    0.74228E+03    0.11338E+02    0.81092E-01   -0.12883E+02
  1476    0.74004E+03    0.11359E+02    0.81032E-01   -0.12347E+02
  1477    0.73781E+03    0.11382E+02    0.80972E-01   -0.11815E+02
  1478    0.73552E+03    0.11407E+02    0.80911E-01   -0.11289E+02
  1479    0.73324E+03    0.11436E+02    0.80850E-01   -0.10769E+02
  1480    0.73089E+03    0.11466E+02    0.80788E-01   -0.10255E+02
  1481    0.72848E+03    0.11499E+02    0.80725E-01   -0.97470E+01
  1482    0.72608E+03    0.11534E+02    0.80662E-01   -0.92453E+01
  1483    0.72364E+03    0.11572E+02    0.80597E-01   -0.87502E+01
  1484    0.72119E+03    0.11611E+02    0.80533E-01   -0.82617E+01
  1485    0.71869E+03    0.11653E+02    0.80467E-01   -0.77800E+01
  1486    0.71617E+03    0.11698E+02    0.80401E-01   -0.73050E+01
  1487    0.71361E+03    0.11744E+02    0.80335E-01   -0.68371E+01
  1488    0.71105E+03    0.11793E+02    0.80267E-01   -0.63764E+01
  1489    0.70843E+03    0.11844E+02    0.80199E-01   -0.59231E+01
  1490    0.70580E+03    0.11896E+02    0.80130E-01   -0.54771E+01
  1491    0.70314E+03    0.11951E+02    0.80061E-01   -0.50388E+01
  1492    0.70047E+03    0.12008E+02    0.79991E-01   -0.46081E+01
  1493    0.69777E+03    0.12066E+02    0.79921E-01   -0.41853E+01
  1494    0.69504E+03    0.12126E+02    0.79849E-01   -0.37704E+01
  1495    0.69230E+03    0.12189E+02    0.79778E-01   -0.33635E+01
  1496    0.68953E+03    0.12253E+02    0.79705E-01   -0.29648E+01
  1497    0.68674E+03    0.12319E+02    0.79632E-01   -0.25742E+01
  1498    0.68394E+03    0.12387E+02    0.79558E-01   -0.21921E+01
  1499    0.68111E+03    0.12456E+02    0.79484E-01   -0.18183E+01
  1500    0.67827E+03    0.12527E+02    0.79409E-01   -0.14531E+01
  1501    0.67541E+03    0.12600E+02    0.79334E-01   -0.10963E+01
  1502    0.67254E+03    0.12674E+02    0.79258E-01   -0.74846E+00
  1503    0.66965E+03    0.12750E+02    0.79181E-01   -0.40938E+00
  1504    0.66674E+03    0.12828E+02    0.79104E-01   -0.78959E-01
  1505    0.66382E+03    0.12907E+02    0.79026E-01    0.24245E+00
  1506    0.66088E+03    0.12987E+02    0.78948E-01    0.55495E+00
  1507    0.65794E+03    0.13069E+02    0.78869E-01    0.85848E+00
  1508    0.65498E+03    0.13152E+02    0.78790E-01    0.11527E+01
  1509    0.65200E+03    0.13235E+02    0.78710E-01    0.14378E+01
  1510    0.64903E+03    0.13321E+02    0.78630E-01    0.17134E+01
  1511    0.64603E+03    0.13407E+02    0.78549E-01    0.19804E+01
  1512    0.64303E+03    0.13495E+02    0.78467E-01    0.22365E+01
  1513    0.64001E+03    0.13584E+02    0.78385E-01    0.24848E+01
  1514    0.63699E+03    0.13674E+02    0.78303E-01    0.27229E+01
  1515    0.63399E+03    0.13766E+02    0.78220E-01    0.29524E+01
  1516    0.63096E+03    0.13857E+02    0.78137E-01    0.31712E+01
  1517    0.62793E+03    0.13950E+02    0.78054E-01    0.33813E+01
  1518    0.62489E+03    0.14044E+02    0.77970E-01    0.35829E+01
  1519    0.62185E+03    0.14138E+02    0.77885E-01    0.37730E+01
  1520    0.61881E+03    0.14233E+02    0.77800E-01    0.39545E+01
  1521    0.61577E+03    0.14329E+02    0.77715E-01    0.41267E+01
  1522    0.61271E+03    0.14425E+02    0.77630E-01    0.42890E+01
  1523    0.60967E+03    0.14522E+02    0.77544E-01    0.44419E+01
  1524    0.60661E+03    0.14620E+02    0.77458E-01    0.45849E+01
  1525    0.60356E+03    0.14718E+02    0.77371E-01    0.47186E+01
  1526    0.60051E+03    0.14817E+02    0.77284E-01    0.48430E+01
  1527    0.59747E+03    0.14915E+02    0.77197E-01    0.49567E+01
  1528    0.59442E+03    0.15014E+02    0.77109E-01    0.50619E+01
  1529    0.59138E+03    0.15114E+02    0.77022E-01    0.51578E+01
  1530    0.58835E+03    0.15213E+02    0.76934E-01    0.52437E+01
  1531    0.58532E+03    0.15313E+02    0.76846E-01    0.53196E+01
  1532    0.58230E+03    0.15414E+02    0.76757E-01    0.53870E+01
  1533    0.57927E+03    0.15514E+02    0.76668E-01    0.54458E+01
  1534    0.57627E+03    0.15615E+02    0.76580E-01    0.54931E+01
  1535    0.57326E+03    0.15716E+02    0.76490E-01    0.55327E+01
  1536    0.57027E+03    0.15815E+02    0.76401E-01    0.55621E+01
  1537    0.56729E+03    0.15916E+02    0.76312E-01    0.55823E+01
  1538    0.56432E+03    0.16017E+02    0.76222E-01    0.55939E+01
  1539    0.56133E+03    0.16116E+02    0.76132E-01    0.55962E+01
  1540    0.55838E+03    0.16215E+02    0.76043E-01    0.55898E+01
  1541    0.55544E+03    0.16315E+02    0.75953E-01    0.55733E+01
  1542    0.55250E+03    0.16415E+02    0.75862E-01    0.55490E+01
  1543    0.54958E+03    0.16513E+02    0.75772E-01    0.55145E+01
  1544    0.54667E+03    0.16611E+02    0.75682E-01    0.54721E+01
  1545    0.54378E+03    0.16709E+02    0.75591E-01    0.54210E+01
  1546    0.54089E+03    0.16806E+02    0.75501E-01    0.53604E+01
  1547    0.53802E+03    0.16903E+02    0.75410E-01    0.52919E+01
  1548    0.53518E+03    0.16999E+02    0.75320E-01    0.52146E+01
  1549    0.53235E+03    0.17094E+02    0.75229E-01    0.51293E+01
  1550    0.52954E+03    0.17189E+02    0.75138E-01    0.50351E+01
  1551    0.52673E+03    0.17283E+02    0.75047E-01    0.49322E+01
  1552    0.52396E+03    0.17375E+02    0.74957E-01    0.48219E+01
  1553    0.52120E+03    0.17468E+02    0.74866E-01    0.47042E+01
